Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urban_share_2010;urban_share_2020;urban_share_2030;urban_share_2040;urban_share_2050;urban_share_2060;urban_share_2070;urban_share_2080;urban_share_2090;urban_share_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100;urbangrowthrate2020;urbangrowthrate2030;urbangrowthrate2040;urbangrowthrate2050;urbangrowthrate2060;urbangrowthrate2070;urbangrowthrate2080;urbangrowthrate2090;urbangrowthrate2100;Values
NAM;Namibia;SSP4_NAM;2.283;2.66;3.022;3.315;3.56;3.767;3.923;4.043;4.138;4.216;37.977;47.691;56.734;64.627;71.238;76.647;81.022;84.545;87.382;89.672;0.86701491;1.2685806;1.71450148;2.14238505;2.5360728;2.88729249;3.17849306;3.41815435;3.61586716;3.78057152;1.46315892;1.35151167;1.24956734;1.18376143;1.13848959;1.10085593;1.07540092;1.05784198;1.04555045;NAM
NCL;New Caledonia;SSP4_NCL;0.251;0.287;0.317;0.339;0.355;0.363;0.361;0.349;0.33;0.306;57.358;62.844;67.096;70.41;73.023;75.111;76.801;78.186;79.335;80.296;0.14396858;0.18036228;0.21269432;0.2386899;0.25923165;0.27265293;0.27725161;0.27286914;0.2618055;0.24570576;1.25278918;1.17926165;1.12222038;1.08606041;1.05177331;1.01686642;0.984193167;0.959454411;0.938504959;NCL
NER;Niger;SSP4_NER;15.512;22.385;32.446;45.943;63.203;82.893;103.666;125.025;145.984;165.586;17.109;24.022;32.273;41.336;50.515;59.169;66.872;73.444;78.885;83.302;2.65394808;5.3773247;10.4712976;18.9909985;31.9269954;49.0469592;69.3235275;91.823361;115.159478;137.93645;2.02616047;1.94730617;1.81362418;1.68116466;1.5362222;1.41341132;1.32456273;1.2541414;1.19778634;NER
NGA;Nigeria;SSP4_NGA;158.423;205.616;267.934;344.175;431.132;520.41;606.617;688.558;764.343;832.629;49.803;58.533;66.313;72.954;78.455;82.923;86.507;89.359;91.618;93.402;78.8994067;120.353213;177.675073;251.089429;338.244611;431.539584;524.766168;615.288543;700.27577;777.692139;1.52540074;1.47628026;1.41319446;1.34710813;1.27582102;1.21603252;1.1725004;1.13812581;1.11055126;NGA
NIC;Nicaragua;SSP4_NIC;5.788;6.333;6.607;6.653;6.499;6.202;5.858;5.489;5.1;4.708;57.319;64.852;71.644;77.526;82.448;86.456;89.647;92.145;94.074;95.548;3.31762372;4.10707716;4.73351908;5.15780478;5.35829552;5.36200112;5.25152126;5.05783905;4.797774;4.49839984;1.2379575;1.15252743;1.08963431;1.03887133;1.00069156;0.979395778;0.963118837;0.948581786;0.937601446;NIC
NLD;Netherlands;SSP4_NLD;16.613;17.151;17.498;17.58;17.405;17.085;16.677;16.17;15.492;14.622;82.861;85.521;87.913;90.02;91.84;93.386;94.679;95.746;96.617;97.321;13.7656979;14.6677067;15.3830167;15.825516;15.984752;15.9549981;15.7896168;15.4821282;14.9679056;14.2302766;1.06552583;1.04876768;1.02876544;1.01006198;0.998138607;0.989634516;0.980525897;0.966786055;0.95071929;NLD
NOR;Norway;SSP4_NOR;4.883;5.38;5.838;6.217;6.514;6.731;6.82;6.778;6.599;6.275;79.411;83.165;85.845;87.837;89.367;90.575;91.55;92.353;93.024;93.593;3.87763913;4.474277;5.0116311;5.46082629;5.82136638;6.09660325;6.24371;6.25968634;6.13865376;5.87296075;1.15386627;1.12009853;1.08963054;1.06602299;1.04728046;1.0241293;1.00255879;0.980664753;0.956718033;NOR
NPL;Nepal;SSP4_NPL;29.959;36.796;44.506;52.203;60.243;67.712;74.455;80.767;86.722;92.561;18.621;26.633;36.1;46.234;56.12;65.041;72.631;78.828;83.75;87.592;5.57866539;9.79987868;16.066666;24.135535;33.8083716;44.0405619;54.0774111;63.6670108;72.629675;81.0760311;1.75667082;1.63947601;1.50221179;1.40077158;1.30265256;1.22790012;1.17733097;1.14077407;1.11629346;NPL
NZL;New Zealand;SSP4_NZL;4.368;4.814;5.164;5.419;5.586;5.666;5.667;5.592;5.424;5.178;86.2;88.356;89.948;91.167;92.129;92.906;93.545;94.08;94.534;94.924;3.765216;4.25345784;4.64491472;4.94033973;5.14632594;5.26405396;5.30119515;5.2609536;5.12752416;4.91516472;1.12967167;1.09203262;1.06360182;1.04169475;1.02287613;1.00705562;0.992408966;0.974637784;0.95858441;NZL
OMN;Oman;SSP4_OMN;2.782;3.274;3.707;4.04;4.251;4.333;4.288;4.146;3.962;3.753;73.035;76.717;80;82.899;85.434;87.634;89.531;91.158;92.548;93.729;2.0318337;2.51171458;2.9656;3.3491196;3.63179934;3.79718122;3.83908928;3.77941068;3.66675176;3.51764937;1.23618118;1.1807074;1.12932277;1.08440419;1.04553717;1.01103662;0.984455011;0.970191406;0.959336656;OMN
PAK;Pakistan;SSP4_PAK;173.593;211.598;254.264;295.99;340.2;381.963;419.977;458.035;495.444;530.689;35.895;45.39;54.6;62.939;70.117;76.09;80.953;84.863;87.983;90.462;62.3112074;96.0443322;138.828144;186.293146;238.538034;290.635647;339.983981;388.702242;435.906495;480.071883;1.54136529;1.445459;1.34189755;1.2804445;1.2184038;1.1697945;1.14329576;1.12144065;1.10131849;PAK
PAN;Panama;SSP4_PAN;3.517;3.986;4.358;4.605;4.711;4.688;4.551;4.318;4.014;3.663;74.799;82.063;86.192;88.805;90.592;91.885;92.862;93.624;94.235;94.735;2.63068083;3.27103118;3.75624736;4.08947025;4.26778912;4.3075688;4.22614962;4.04268432;3.7825929;3.47014305;1.24341621;1.14833738;1.08871165;1.04360439;1.00932091;0.981098577;0.956588073;0.935663683;0.917397971;PAN
PER;Peru;SSP4_PER;29.077;31.207;32.227;32.29;31.444;29.878;27.988;25.955;23.864;21.824;76.92;83.779;87.662;90.119;91.8;93.019;93.94;94.659;95.237;95.709;22.3660284;26.1449125;28.2508327;29.0994251;28.865592;27.7922168;26.2919272;24.5687434;22.7273577;20.8875322;1.16895642;1.08054799;1.03003778;0.99196434;0.962814718;0.946017634;0.934459588;0.925051691;0.91904798;PER
PHL;Philippines;SSP4_PHL;93.261;111.857;132.648;152.33;171.67;190.089;206.998;222.747;237.362;250.419;48.903;57.513;65.374;72.225;77.987;82.707;86.504;89.516;91.883;93.732;45.6074268;64.3323164;86.7173035;110.020342;133.880283;157.216909;179.06155;199.394205;218.095326;234.722737;1.41056667;1.34795867;1.26872421;1.21686844;1.17430966;1.13894587;1.1135512;1.0937897;1.07623919;PHL
PNG;Papua New Guinea;SSP4_PNG;6.858;8.371;10.031;11.567;12.943;14.156;15.169;16;16.676;17.215;12.526;18.763;26.912;36.642;47.166;57.501;66.831;74.71;81.043;85.962;0.85903308;1.57065073;2.69954272;4.23838014;6.10469538;8.13984156;10.1375944;11.9536;13.5147307;14.7983583;1.82839377;1.71874158;1.57003633;1.44033692;1.33337391;1.24542896;1.17913575;1.13059921;1.09497989;PNG
POL;Poland;SSP4_POL;38.277;38.229;37.325;35.574;33.519;31.264;28.571;25.664;23.032;20.769;60.958;66.357;70.736;74.294;77.207;79.613;81.622;83.317;84.76;86.001;23.3328937;25.3676175;26.402212;26.4293476;25.8790143;24.8902083;23.3202216;21.3824749;19.5219232;17.8615477;1.08720409;1.04078406;1.00102778;0.979177192;0.961791203;0.936923521;0.916907019;0.912987075;0.914948159;POL
PRI;Puerto Rico;SSP4_PRI;3.749;3.624;3.409;3.127;2.802;2.463;2.147;1.864;1.617;1.399;98.785;99.801;99.874;99.908;99.928;99.941;99.951;99.958;99.963;99.967;3.70344965;3.61678824;3.40470466;3.12412316;2.79998256;2.46154683;2.14594797;1.86321712;1.61640171;1.39853833;0.976599814;0.94136135;0.917590062;0.896245896;0.879129344;0.871788399;0.868248973;0.867532663;0.865217057;PRI
PRK;North Korea;SSP4_PRK;24.346;25.09;25.121;24.368;22.983;21.133;19.053;16.843;14.576;12.449;60.215;66.963;73.412;79.262;84.296;88.413;91.636;94.066;95.845;97.118;14.6599439;16.8010167;18.4418285;19.3145642;19.3737497;18.6843193;17.4594071;15.8435364;13.9703672;12.0902198;1.14604918;1.09766146;1.0473237;1.00306429;0.9644142;0.9344417;0.907449853;0.881770765;0.8654189;PRK
PRT;Portugal;SSP4_PRT;10.676;10.851;10.902;10.896;10.762;10.473;10.03;9.476;8.875;8.219;60.703;66.16;70.589;74.19;77.138;79.573;81.606;83.319;84.779;86.033;6.48065228;7.1790216;7.69561278;8.0837424;8.30159156;8.33368029;8.1850818;7.89530844;7.52413625;7.07105227;1.1077622;1.07195844;1.05043518;1.02694905;1.00386537;0.982168924;0.964597378;0.95298826;0.939782592;PRT
PRY;Paraguay;SSP4_PRY;6.455;7.632;8.861;9.991;11.059;12.02;12.877;13.693;14.484;15.239;61.495;68.971;75.424;80.8;85.159;88.621;91.329;93.423;95.028;96.252;3.96950225;5.26386672;6.68332064;8.072728;9.41773381;10.6522442;11.7604353;12.7924114;13.7638555;14.6678423;1.32607727;1.26965993;1.20789177;1.16661107;1.13108359;1.10403358;1.08774982;1.07593909;1.06567831;PRY
PSE;Palestina;SSP4_PSE;4.039;4.968;5.781;6.413;6.934;7.356;7.796;8.362;9.059;9.88;74.144;81.374;85.551;88.218;90.052;91.384;92.392;93.18;93.812;94.33;2.99467616;4.04266032;4.94570331;5.65742034;6.24420568;6.72220704;7.20288032;7.7917116;8.49842908;9.319804;1.34994908;1.2233784;1.14390613;1.10371959;1.07655119;1.07150528;1.08174942;1.09070119;1.09665021;PSE
PYF;French Polynesia;SSP4_PYF;0.271;0.298;0.317;0.327;0.329;0.324;0.312;0.297;0.278;0.259;51.443;57.906;63.012;67.022;70.189;72.715;74.754;76.42;77.796;78.944;0.13941053;0.17255988;0.19974804;0.21916194;0.23092181;0.2355966;0.23323248;0.2269674;0.21627288;0.20446496;1.23778225;1.15755783;1.09719194;1.05365836;1.02024404;0.98996539;0.973138047;0.95288081;0.945402678;PYF
QAT;Qatar;SSP4_QAT;1.759;2.544;2.986;3.354;3.586;3.677;3.614;3.41;3.143;2.846;95.831;96.546;97.143;97.639;98.05;98.391;98.673;98.907;99.099;99.258;1.68566729;2.45613024;2.90068998;3.27481206;3.516073;3.61783707;3.56604222;3.3727287;3.11468157;2.82488268;1.45706703;1.18100007;1.12897693;1.07367169;1.02894254;0.985683476;0.945790457;0.923490102;0.906957137;QAT
REU;Reunion;SSP4_REU;0.846;0.933;0.998;1.043;1.065;1.065;1.051;1.025;0.987;0.942;94.014;97.562;98.324;98.678;98.883;99.017;99.111;99.18;99.233;99.274;0.79535844;0.91025346;0.98127352;1.02921154;1.05310395;1.05453105;1.04165661;1.016595;0.97942971;0.93516108;1.14445691;1.07802229;1.04885286;1.02321428;1.00135514;0.987791313;0.975940622;0.9634414;0.954801626;REU
ROU;Romania;SSP4_ROU;21.486;20.69;19.622;18.354;16.844;15.062;13.126;11.302;9.759;8.464;57.467;64.924;71.721;77.656;82.649;86.718;89.949;92.463;94.388;95.843;12.3473596;13.4327756;14.0730946;14.2529822;13.9213976;13.0614652;11.8067057;10.4501683;9.21132492;8.11215152;1.08790673;1.04766841;1.01278238;0.976735768;0.938229449;0.903934252;0.88510449;0.881452307;0.88067152;ROU
RUS;Russia;SSP4_RUS;142.958;140.888;136.641;132.124;127.076;121.298;114.373;106.251;97.495;88.372;73.167;80.323;84.601;87.388;89.329;90.751;91.834;92.684;93.368;93.93;104.59808;113.165468;115.599652;115.460521;113.51572;110.079148;105.033301;98.4776768;91.0291316;83.0078196;1.0819077;1.02150996;0.998796439;0.983156138;0.969726025;0.954161644;0.937585281;0.92436311;0.911881923;RUS
RWA;Rwanda;SSP4_RWA;10.624;14.048;17.768;21.824;26.033;29.918;33.633;37.152;40.281;43.013;18.854;26.756;36.144;46.304;56.342;65.496;73.328;79.715;84.752;88.632;2.00304896;3.75868288;6.42206592;10.105385;14.6675129;19.5950933;24.6624062;29.6157168;34.1389531;38.1232822;1.87648078;1.70859477;1.57354114;1.45145513;1.33595201;1.25860111;1.20084458;1.15273094;1.11670917;RWA
SAU;Saudi Arabia;SSP4_SAU;27.448;35.341;43.953;52.719;61.63;70.548;78.888;86.649;93.43;98.605;82.074;84.851;87.264;89.339;91.111;92.611;93.876;94.935;95.819;96.555;22.5276715;29.9871919;38.3551459;47.0986274;56.1517093;65.3352083;74.0568989;82.2602282;89.5236917;95.2080578;1.331127;1.27905094;1.22796111;1.19221541;1.16354799;1.13349143;1.11077063;1.08829861;1.06349566;SAU
SDN;Sudan;SSP4_SDN;43.552;55.132;68.179;80.956;93.248;104.64;114.707;123.703;131.583;138.189;40.104;50.471;59.782;67.623;73.988;79.067;83.098;86.297;88.846;90.888;17.4660941;27.8256717;40.7587698;54.7448759;68.9923302;82.7357088;95.3192229;106.751978;116.906232;125.597218;1.59312503;1.46479015;1.34314348;1.26025183;1.19920154;1.1520929;1.11994176;1.09512006;1.07434151;SDN
SEN;Senegal;SSP4_SEN;12.434;16.264;20.771;25.558;30.505;35.391;40.39;45.625;51.06;56.663;42.379;51.95;60.631;68.081;74.254;79.269;83.302;86.534;89.122;91.197;5.26940486;8.449148;12.593665;17.400142;22.6511827;28.0540918;33.6456778;39.4811375;45.5056932;51.6749561;1.60343497;1.49052484;1.38165832;1.30178149;1.23852658;1.19931445;1.17343861;1.15259327;1.13557123;SEN
SGP;Singapore;SSP4_SGP;5.086;5.692;5.979;6.165;6.203;6.107;5.848;5.443;4.942;4.385;100;100;100;100;100;100;100;100;100;100;5.086;5.692;5.979;6.165;6.203;6.107;5.848;5.443;4.942;4.385;1.11915061;1.05042164;1.03110888;1.00616383;0.984523618;0.957589651;0.930745554;0.907955172;0.887292594;SGP
SLB;Solomon Islands;SSP4_SLB;0.538;0.679;0.83;0.98;1.121;1.253;1.372;1.478;1.572;1.658;18.551;28.042;38.955;49.88;59.682;67.866;74.433;79.61;83.671;86.863;0.09980438;0.19040518;0.3233265;0.488824;0.66903522;0.85036098;1.02122076;1.1766358;1.31530812;1.44018854;1.90778381;1.69809718;1.51185876;1.36866279;1.27102573;1.20092618;1.15218555;1.11785492;1.09494385;SLB
SLE;Sierra Leone;SSP4_SLE;5.868;7.41;9.076;10.702;12.221;13.59;14.726;15.622;16.309;16.811;38.395;47.404;55.95;63.601;70.176;75.678;80.207;83.903;86.905;89.34;2.2530186;3.5126364;5.078022;6.80657902;8.57620896;10.2846402;11.8112828;13.1073267;14.1733365;15.0189474;1.55908007;1.44564408;1.34039967;1.25998816;1.19920588;1.14843909;1.1097293;1.08132931;1.0596621;SLE
SLV;El Salvador;SSP4_SLV;6.193;6.322;6.199;5.932;5.561;5.122;4.695;4.29;3.905;3.553;64.305;72.434;78.186;82.338;85.418;87.764;89.595;91.054;92.237;93.212;3.98240865;4.57927748;4.84675014;4.88429016;4.75009498;4.49527208;4.20648525;3.9062166;3.60185485;3.31182236;1.14987634;1.05840936;1.0077454;0.972525142;0.946354146;0.935757653;0.928617686;0.922082726;0.919476908;SLV
SOM;Somalia;SSP4_SOM;9.331;11.64;14.509;17.518;20.347;22.899;25.358;27.827;30.275;32.692;37.448;46.281;54.735;62.372;68.991;74.572;79.198;82.995;86.097;88.625;3.49427288;5.3871084;7.94150115;10.926327;14.0375988;17.0762423;20.0830288;23.0950187;26.0658667;28.973285;1.54169654;1.47416769;1.37585159;1.28475002;1.21646462;1.17608011;1.14997687;1.12863588;1.11154121;SOM
SRB;Serbia;SSP4_SRB;9.856;9.681;9.547;9.373;9.123;8.794;8.257;7.539;6.746;5.921;56.061;63.651;70.499;76.443;81.437;85.528;88.812;91.407;93.433;95;5.52537216;6.16205331;6.73053953;7.16500239;7.42949751;7.52133232;7.33320684;6.89117373;6.30299018;5.62495;1.11522865;1.09225597;1.06455097;1.03691487;1.01236084;0.974987745;0.939721718;0.914646826;0.892425633;SRB
STP;Sao Tome and Principe;SSP4_STP;0.165;0.188;0.21;0.227;0.24;0.249;0.259;0.27;0.284;0.299;62.225;69.783;75.506;79.858;83.212;85.841;87.934;89.628;91.017;92.17;0.10267125;0.13119204;0.1585626;0.18127766;0.1997088;0.21374409;0.22774906;0.2419956;0.25848828;0.2755883;1.2777875;1.20862973;1.1432561;1.10167353;1.07027878;1.06552214;1.06255367;1.06815281;1.06615395;STP
SUR;Suriname;SSP4_SUR;0.525;0.567;0.597;0.61;0.608;0.593;0.568;0.535;0.497;0.455;69.382;75.221;79.948;83.749;86.8;89.253;91.229;92.827;94.122;95.175;0.3642555;0.42650307;0.47728956;0.5108689;0.527744;0.52927029;0.51818072;0.49662445;0.46778634;0.43304625;1.17088986;1.11907649;1.07035423;1.03303215;1.0028921;0.979047435;0.958400093;0.941931755;0.925735134;SUR
SVK;Slovakia;SSP4_SVK;5.462;5.574;5.571;5.441;5.254;5.005;4.652;4.249;3.864;3.505;54.967;60.934;65.42;68.812;71.41;73.43;75.024;76.298;77.329;78.171;3.00229754;3.39646116;3.6445482;3.74406092;3.7518814;3.6751715;3.49011648;3.24190202;2.98799256;2.73989355;1.13128733;1.0730428;1.02730454;1.00208877;0.979554284;0.949647242;0.928880752;0.921678861;0.916967996;SVK
SVN;Slovenia;SSP4_SVN;2.03;2.082;2.096;2.094;2.076;2.038;1.974;1.889;1.783;1.663;49.505;55.749;60.932;65.182;68.663;71.526;73.898;75.879;77.55;78.971;1.0049515;1.16069418;1.27713472;1.36491108;1.42544388;1.45769988;1.45874652;1.43335431;1.3827165;1.31328773;1.15497532;1.10031974;1.06872913;1.04434926;1.02262874;1.00071801;0.982593131;0.964671812;0.949788138;SVN
SWE;Sweden;SSP4_SWE;9.38;10.094;10.676;11.109;11.498;11.771;11.835;11.71;11.364;10.797;84.682;87.042;88.953;90.519;91.816;92.9;93.814;94.59;95.253;95.823;7.9431716;8.78601948;9.49662228;10.0557557;10.5570037;10.935259;11.1028869;11.076489;10.8245509;10.3460093;1.10610974;1.08087881;1.05887708;1.04984687;1.0358298;1.01532912;0.997622429;0.977254699;0.955791089;SWE
SWZ;Swaziland;SSP4_SWZ;1.186;1.332;1.437;1.517;1.589;1.646;1.694;1.762;1.841;1.923;21.373;30.276;40.01;49.557;58.166;65.505;71.565;76.494;80.485;83.72;0.25348378;0.40327632;0.5749437;0.75177969;0.92425774;1.0782123;1.2123111;1.34782428;1.48172885;1.6099356;1.5909354;1.42568178;1.30757097;1.22942632;1.16657103;1.12437142;1.11178086;1.09934869;1.08652511;SWZ
SYR;Syria;SSP4_SYR;20.411;24.664;29.644;34.331;38.815;43.277;47.363;51.318;55.315;59.284;55.741;63.837;71.09;77.309;82.452;86.587;89.84;92.357;94.28;95.736;11.3772955;15.7447577;21.0739196;26.5409528;32.0037438;37.472256;42.5509192;47.3957653;52.150982;56.7561302;1.38387525;1.33847215;1.25942175;1.20582498;1.17087102;1.13553129;1.11385996;1.10032999;1.08830415;SYR
TCD;Chad;SSP4_TCD;11.227;14.722;18.87;23.251;27.589;31.593;35.165;38.356;41.088;43.307;27.625;37.699;48.097;57.816;66.256;73.241;78.861;83.318;86.827;89.586;3.10145875;5.55004678;9.0759039;13.4427982;18.2793678;23.1390291;27.7314707;31.9574521;35.6754778;38.797009;1.7894956;1.63528422;1.48115255;1.35978891;1.265855;1.19847166;1.15238937;1.11634299;1.08749795;TCD
TGO;Togo;SSP4_TGO;6.028;7.328;8.697;9.948;11.059;11.997;12.73;13.307;13.794;14.217;43.441;53.793;63.155;71.093;77.543;82.651;86.636;89.72;92.097;93.925;2.61862348;3.94195104;5.49259035;7.07233164;8.57548037;9.91564047;11.0287628;11.9390404;12.7038602;13.3533172;1.50535236;1.39336849;1.28761316;1.21253934;1.15627814;1.11225925;1.08253669;1.06406041;1.05112281;TGO
THA;Thailand;SSP4_THA;69.122;72.27;73.264;72.011;68.553;63.758;58.027;51.768;45.474;39.495;33.963;43.622;52.916;61.228;68.303;74.152;78.913;82.763;85.874;88.391;23.4759049;31.5256194;38.7683782;44.0908951;46.8237556;47.2778322;45.7908465;42.8447498;39.0503428;34.9100254;1.34289262;1.229742;1.13729016;1.06198242;1.00969757;0.968547931;0.935661887;0.911438225;0.893974879;THA
TJK;Tajikistan;SSP4_TJK;6.879;7.645;8.296;8.714;9.017;9.187;9.358;9.621;9.966;10.384;26.319;35.397;45.188;54.862;63.728;71.387;77.726;82.818;86.827;89.944;1.81048401;2.70610065;3.74879648;4.78067468;5.74635376;6.55832369;7.27359908;7.96791978;8.65317882;9.33978496;1.49468354;1.38531303;1.27525586;1.2019964;1.14130177;1.10906375;1.09545765;1.08600225;1.07934727;TJK
TKM;Turkmenistan;SSP4_TKM;5.042;5.514;5.772;5.838;5.729;5.46;5.088;4.655;4.202;3.76;49.502;57.985;65.768;72.585;78.339;83.062;86.858;89.863;92.215;94.04;2.49589084;3.1972929;3.79612896;4.2375123;4.48804131;4.5351852;4.41933504;4.18312265;3.8748743;3.535904;1.28102273;1.18729471;1.11627196;1.05912172;1.01050434;0.974455253;0.946550242;0.926311424;0.912520956;TKM
TLS;East Timor;SSP4_TLS;1.124;1.418;1.785;2.152;2.521;2.861;3.2;3.583;4.009;4.469;28.122;38.205;48.598;58.316;66.762;73.754;79.376;83.825;87.317;90.05;0.31609128;0.5417469;0.8674743;1.25496032;1.68307002;2.11010194;2.540032;3.00344975;3.50053853;4.0243345;1.71389385;1.60125383;1.446683;1.34113405;1.25372202;1.20374848;1.18244563;1.16550594;1.14963297;TLS
TON;Tonga;SSP4_TON;0.104;0.11;0.116;0.119;0.12;0.12;0.121;0.123;0.128;0.135;23.428;34.908;47.161;58.48;67.939;75.4;81.129;85.485;88.796;91.32;0.02436512;0.0383988;0.05470676;0.0695912;0.0815268;0.09048;0.09816609;0.10514655;0.11365888;0.123282;1.57597418;1.42469973;1.2720768;1.17151019;1.1098191;1.08494794;1.07110867;1.08095682;1.08466668;TON
TTO;Trinidad and Tobago;SSP4_TTO;1.341;1.36;1.329;1.263;1.163;1.041;0.911;0.783;0.669;0.571;13.877;17.926;22.599;27.756;33.195;38.695;44.055;49.121;53.798;58.044;0.18609057;0.2437936;0.30034071;0.35055828;0.38605785;0.40281495;0.40134105;0.38461743;0.35990862;0.33143124;1.31008035;1.23194665;1.16720201;1.10126582;1.04340567;0.996341;0.958330652;0.935757436;0.920876082;TTO
TUN;Tunisia;SSP4_TUN;10.481;11.367;11.863;11.989;11.817;11.31;10.501;9.553;8.622;7.748;67.284;73.404;78.275;82.148;85.241;87.727;89.741;91.386;92.738;93.856;7.05203604;8.34383268;9.28576325;9.84872372;10.072929;9.9219237;9.42370241;8.73010458;7.99587036;7.27196288;1.18318066;1.11288944;1.06062619;1.0227649;0.985008802;0.949785817;0.926398585;0.915896286;0.90946483;TUN
TUR;Turkey;SSP4_TUR;72.752;80.941;86.945;90.576;91.829;90.76;87.802;83.514;78.516;73.172;69.649;75.499;80.07;83.656;86.493;88.76;90.59;92.08;93.305;94.318;50.6710405;61.1096456;69.6168615;75.7722586;79.425657;80.558576;79.5398318;76.8996912;73.2593538;69.014367;1.20600732;1.13921233;1.08841819;1.04821551;1.01426389;0.987353994;0.966807315;0.952661222;0.942055361;TUR
TZA;Tanzania;SSP4_TZA;44.841;59.74;77.896;97.931;119.048;139.487;159.139;178.185;196.553;213.74;26.383;35.656;45.447;54.886;63.351;70.564;76.509;81.313;85.153;88.205;11.830401;21.3008944;35.4013951;53.7504087;75.4180985;98.4276067;121.755658;144.887569;167.370776;188.529367;1.80052175;1.66196754;1.51831329;1.40311675;1.30509266;1.23700719;1.18998634;1.15517692;1.12641748;TZA
UGA;Uganda;SSP4_UGA;33.425;46.956;64.932;86.874;112.337;138.916;165.568;192.008;216.987;240.322;13.295;19.405;27.292;36.703;46.985;57.25;66.681;74.752;81.285;86.355;4.44385375;9.1118118;17.7212414;31.8853642;52.7815395;79.52941;110.402398;143.52982;176.377883;207.530063;2.05043017;1.94486473;1.79927373;1.65535319;1.50676564;1.38819586;1.30006071;1.2288588;1.17662181;UGA
UKR;Ukraine;SSP4_UKR;45.448;42.658;40.235;38.194;36.216;34.23;31.952;29.353;26.617;23.823;68.787;74.671;79.302;82.957;85.862;88.193;90.082;91.625;92.896;93.952;31.2623158;31.8531552;31.9071597;31.6845966;31.0957819;30.1884639;28.7830006;26.8946863;24.7261283;22.382185;1.01889941;1.00169542;0.993024665;0.981416375;0.97082183;0.953443697;0.934394804;0.919368536;0.905203786;UKR
URY;Uruguay;SSP4_URY;3.369;3.398;3.359;3.254;3.086;2.874;2.644;2.408;2.172;1.942;92.479;93.482;94.359;95.125;95.791;96.369;96.871;97.305;97.681;98.005;3.11561751;3.17651836;3.16951881;3.0953675;2.95611026;2.76964506;2.56126924;2.3431044;2.12163132;1.9032571;1.01954696;0.997796471;0.976604868;0.95501108;0.936922109;0.924764432;0.914821591;0.905478783;0.897072494;URY
USA;United States;SSP4_USA;310.384;333.634;353.765;369.196;379.154;386.15;389.653;387.129;378.219;364.584;82.286;85.061;87.476;89.555;91.329;92.828;94.088;95.14;96.014;96.737;255.402578;283.792417;309.459471;330.633478;346.277557;358.455322;366.616715;368.314531;363.143191;352.687624;1.11115721;1.09044306;1.06842255;1.04731547;1.03516764;1.02276823;1.00463104;0.985959446;0.971208144;USA
UZB;Uzbekistan;SSP4_UZB;27.445;29.73;30.84;30.925;30.169;28.623;26.614;24.336;21.974;19.729;36.247;45.694;54.898;63.273;70.512;76.546;81.458;85.396;88.523;90.993;9.94798915;13.5848262;16.9305432;19.5671753;21.2727653;21.9097616;21.6792321;20.7819706;19.452044;17.952009;1.36558514;1.24628339;1.15573228;1.08716588;1.02994422;0.989478231;0.958611931;0.936005754;0.922885479;UZB
VCT;Saint Vincent and the Grenadines;SSP4_VCT;0.109;0.109;0.107;0.103;0.097;0.09;0.083;0.075;0.068;0.061;49.329;58.829;66.538;72.613;77.366;81.105;84.074;86.461;88.403;90.001;0.05376861;0.06412361;0.07119566;0.07479139;0.07504502;0.0729945;0.06978142;0.06484575;0.06011404;0.05490061;1.19258448;1.11028777;1.0505049;1.00339117;0.972676135;0.955981889;0.929269568;0.927031301;0.913274337;VCT
VEN;Venezuela;SSP4_VEN;28.98;33.063;36.154;38.113;38.912;38.65;37.412;35.347;32.714;29.765;93.353;95.538;97.027;98.03;98.699;99.143;99.436;99.629;99.757;99.84;27.0536994;31.5877289;35.0791416;37.3621739;38.4057549;38.3187695;37.2009963;35.2158626;32.634505;29.717376;1.1675937;1.11053066;1.06508233;1.02793148;0.997735095;0.970829617;0.94663762;0.926699008;0.910612127;VEN
VIR;Virgin Islands U.S.;SSP4_VIR;0.109;0.113;0.115;0.114;0.11;0.106;0.101;0.095;0.088;0.079;95.27;97.484;98.75;99.403;99.72;99.87;99.94;99.972;99.987;99.994;0.1038443;0.11015692;0.1135625;0.11331942;0.109692;0.1058622;0.1009394;0.0949734;0.08798856;0.07899526;1.06078928;1.03091572;0.997859505;0.967989423;0.965085877;0.953498038;0.94089523;0.926454776;0.897790122;VIR
VNM;Vietnam;SSP4_VNM;87.848;95.447;99.169;99.689;96.94;91.283;83.798;75.102;66.099;57.821;30.379;40.222;50.331;59.845;68.198;75.172;80.799;85.241;88.698;91.367;26.6873439;38.3906923;49.9127494;59.6588821;66.1111412;68.6192568;67.707946;64.0176958;58.628491;52.8293131;1.43853553;1.30012632;1.19526339;1.10815253;1.03793787;0.986719315;0.945497531;0.915816951;0.90108601;VNM
