Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urban_share_2010;urban_share_2020;urban_share_2030;urban_share_2040;urban_share_2050;urban_share_2060;urban_share_2070;urban_share_2080;urban_share_2090;urban_share_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100;urbangrowthrate2020;urbangrowthrate2030;urbangrowthrate2040;urbangrowthrate2050;urbangrowthrate2060;urbangrowthrate2070;urbangrowthrate2080;urbangrowthrate2090;urbangrowthrate2100;Values
NAM;Namibia;SSP5_NAM;2.283;2.613;2.872;3.058;3.162;3.194;3.16;3.054;2.885;2.672;37.977;47.691;56.734;64.627;71.238;76.647;81.022;84.545;87.382;89.672;0.86701491;1.24616583;1.62940048;1.97629366;2.25254556;2.44810518;2.5602952;2.5820043;2.5209707;2.39603584;1.43730611;1.30753102;1.21289621;1.13978282;1.08681717;1.04582729;1.00847914;0.976361929;0.950441764;NAM
NCL;New Caledonia;SSP5_NCL;0.251;0.291;0.33;0.362;0.388;0.404;0.408;0.4;0.381;0.351;57.358;64.997;71.543;77.002;81.476;85.105;88.031;90.384;92.273;93.789;0.14396858;0.18914127;0.2360919;0.27874724;0.31612688;0.3438242;0.35916648;0.361536;0.35156013;0.32919939;1.3137677;1.24823049;1.18067261;1.13409869;1.08761457;1.04462246;1.00659727;0.97240698;0.936395689;NCL
NER;Niger;SSP5_NER;15.512;20.853;26.614;32.669;38.182;42.736;46.272;48.669;49.931;50.186;17.109;24.022;32.273;41.336;50.515;59.169;66.872;73.444;78.885;83.302;2.65394808;5.00930766;8.58913622;13.5040578;19.2876373;25.2864638;30.9430118;35.7444604;39.3880694;41.8059417;1.88749271;1.7146354;1.57222537;1.42828456;1.31101925;1.22369866;1.15517069;1.10193493;1.06138591;NER
NGA;Nigeria;SSP5_NGA;158.423;197.63;239.977;284.396;326.018;361.099;388.953;408.585;420.088;424.04;49.803;58.533;66.313;72.954;78.455;82.923;86.507;89.359;91.618;93.402;78.8994067;115.678768;159.135948;207.478258;255.777422;299.434124;336.471572;365.10747;384.876224;396.061841;1.4661551;1.37567119;1.30377995;1.23279145;1.17068239;1.12369147;1.08510644;1.05414503;1.02906289;NGA
NIC;Nicaragua;SSP5_NIC;5.788;6.112;6.006;5.682;5.193;4.618;4.096;3.654;3.279;2.944;57.319;64.852;71.644;77.526;82.448;86.456;89.647;92.145;94.074;95.548;3.31762372;3.96375424;4.30293864;4.40502732;4.28152464;3.99253808;3.67194112;3.3669783;3.08468646;2.81293312;1.19475702;1.0855715;1.02372534;0.971963243;0.932503819;0.919700964;0.916947791;0.916158699;0.911902443;NIC
NLD;Netherlands;SSP5_NLD;16.613;17.538;18.813;20.116;21.516;23.097;24.71;26.181;27.423;28.381;82.861;85.521;87.913;90.02;91.84;93.386;94.679;95.746;96.617;97.321;13.7656979;14.998673;16.5390727;18.1084232;19.7602944;21.5693644;23.3951809;25.0672603;26.4952799;27.620673;1.08956866;1.1027024;1.09488745;1.09122115;1.09155076;1.0846486;1.0714711;1.05696752;1.04247523;NLD
NOR;Norway;SSP5_NOR;4.883;5.583;6.519;7.511;8.615;9.849;11.051;12.155;13.112;13.873;79.411;85.302;90.052;93.559;95.967;97.532;98.513;99.112;99.473;99.688;3.87763913;4.76241066;5.87048988;7.02721649;8.26755705;9.60592668;10.8866716;12.0470636;13.0428998;13.8297162;1.22817274;1.23267192;1.1970409;1.17650524;1.16188212;1.13332862;1.10658831;1.08266215;1.06032527;NOR
NPL;Nepal;SSP5_NPL;29.959;34.834;38.738;41.575;43.277;43.776;43.16;41.528;38.988;35.73;18.621;26.633;36.1;46.234;56.12;65.041;72.631;78.828;83.75;87.592;5.57866539;9.27733922;13.984418;19.2217855;24.2870524;28.4723482;31.3475396;32.7356918;32.65245;31.2966216;1.66300335;1.50737379;1.37451451;1.26351698;1.17232621;1.10098189;1.04428265;0.997457153;0.958476978;NPL
NZL;New Zealand;SSP5_NZL;4.368;4.948;5.601;6.252;6.935;7.637;8.313;8.929;9.426;9.796;86.2;88.356;89.948;91.167;92.129;92.906;93.545;94.08;94.534;94.924;3.765216;4.37185488;5.03798748;5.69976084;6.38914615;7.09523122;7.77639585;8.4004032;8.91077484;9.29875504;1.16111662;1.15236842;1.13135669;1.12094987;1.11051321;1.09600316;1.08024377;1.06075561;1.04354057;NZL
OMN;Oman;SSP5_OMN;2.782;3.287;3.736;4.085;4.31;4.401;4.379;4.258;4.052;3.766;73.035;80.086;84.325;87.097;89.031;90.451;91.533;92.383;93.067;93.63;2.0318337;2.63242682;3.150382;3.55791245;3.8372361;3.98074851;4.00823007;3.93366814;3.77107484;3.5261058;1.29559167;1.19675957;1.12935906;1.07850774;1.03739994;1.00690362;0.981397792;0.958666239;0.935039995;OMN
PAK;Pakistan;SSP5_PAK;173.593;201.497;222.815;237.798;245.972;247.183;243.028;234.104;221.376;206.518;35.895;45.39;54.6;62.939;70.117;76.09;80.953;84.863;87.983;90.462;62.3112074;91.4594883;121.65699;149.667683;172.468187;188.081545;196.738457;198.667678;194.773246;186.820313;1.46778553;1.33017353;1.23024319;1.15234086;1.09052891;1.04602744;1.00980602;0.980397257;0.959168248;PAK
PAN;Panama;SSP5_PAN;3.517;3.97;4.321;4.558;4.67;4.666;4.557;4.358;4.048;3.644;74.799;82.063;86.192;88.805;90.592;91.885;92.862;93.624;94.235;94.735;2.63068083;3.2579011;3.72435632;4.0477319;4.2306464;4.2873541;4.23172134;4.08013392;3.8146328;3.4521434;1.23842507;1.14317661;1.08682724;1.04518938;1.01340403;0.987023988;0.964178308;0.934928332;0.904973973;PAN
PER;Peru;SSP5_PER;29.077;30.553;30.396;29.366;27.57;25.22;22.835;20.597;18.537;16.51;76.92;83.779;87.662;90.119;91.8;93.019;93.94;94.659;95.237;95.709;22.3660284;25.5969979;26.6457415;26.4643455;25.30926;23.4593918;21.451199;19.4969142;17.6540827;15.8015559;1.14445879;1.04097135;0.993192309;0.956353142;0.926909432;0.914397065;0.908896245;0.905480861;0.895065248;PER
PHL;Philippines;SSP5_PHL;93.261;107.437;118.67;126.457;130.499;131.435;129.832;125.762;119.505;111.675;48.903;57.513;65.374;72.225;77.987;82.707;86.504;89.516;91.883;93.732;45.6074268;61.7902418;77.5793258;91.3335682;101.772255;108.705945;112.309873;112.577112;109.804779;104.675211;1.3548285;1.25552714;1.17729263;1.1142919;1.06812948;1.033153;1.00237948;0.975373922;0.953284655;PHL
PNG;Papua New Guinea;SSP5_PNG;6.858;8.094;9.072;9.793;10.182;10.286;10.141;9.765;9.183;8.45;12.526;18.763;26.912;36.642;47.166;57.501;66.831;74.71;81.043;85.962;0.85903308;1.51867722;2.44145664;3.58835106;4.80244212;5.91455286;6.77733171;7.2954315;7.44217869;7.263789;1.76789143;1.60762051;1.46975826;1.33834233;1.23157192;1.14587389;1.07644598;1.02011494;0.97602991;PNG
POL;Poland;SSP5_POL;38.277;38.872;39.302;39.202;39.254;39.363;39.166;38.773;38.12;37.546;60.958;68.213;74.666;80.18;84.731;88.385;91.251;93.461;95.141;96.406;23.3328937;26.5157574;29.3452313;31.4321636;33.2603067;34.7909876;35.7393667;36.2376335;36.2677492;36.1965968;1.13641101;1.10670915;1.07111657;1.05816154;1.04602125;1.02725933;1.01394168;1.00083106;0.998038135;POL
PRI;Puerto Rico;SSP5_PRI;3.749;3.547;3.201;2.816;2.41;2.009;1.649;1.323;1.052;0.825;98.785;99.801;99.874;99.908;99.928;99.941;99.951;99.958;99.963;99.967;3.70344965;3.53994147;3.19696674;2.81340928;2.4082648;2.00781469;1.64819199;1.32244434;1.05161076;0.82472775;0.955849763;0.903112881;0.88002457;0.855995186;0.833718406;0.8208885;0.802360616;0.795202284;0.784251913;PRI
PRK;North Korea;SSP5_PRK;24.346;25.164;25.325;24.81;23.75;22.213;20.42;18.522;16.475;14.322;60.215;66.963;73.412;79.262;84.296;88.413;91.636;94.066;95.845;97.118;14.6599439;16.8505693;18.591589;19.6649022;20.0203;19.6391797;18.7120712;17.4229045;15.7904638;13.90924;1.14942932;1.10332112;1.05773112;1.0180727;0.980963307;0.952792912;0.931105078;0.906304901;0.880863297;PRK
PRT;Portugal;SSP5_PRT;10.676;11.112;11.725;12.426;13.164;13.915;14.549;14.922;15.124;15.142;60.703;67.899;74.445;80.13;84.867;88.671;91.636;93.892;95.576;96.816;6.48065228;7.54493688;8.72867625;9.9569538;11.1718919;12.3385697;13.3321216;14.0105642;14.4549142;14.6598787;1.16422492;1.15689189;1.14071751;1.12201905;1.10442974;1.08052408;1.05088782;1.03171535;1.01417957;PRT
PRY;Paraguay;SSP5_PRY;6.455;7.325;7.924;8.292;8.425;8.362;8.154;7.809;7.34;6.766;61.495;68.971;75.424;80.8;85.159;88.621;91.329;93.423;95.028;96.252;3.96950225;5.05212575;5.97659776;6.699936;7.17464575;7.41048802;7.44696666;7.29540207;6.9750552;6.51241032;1.27273533;1.18298674;1.12102843;1.07085288;1.03287163;1.00492257;0.979647473;0.95608921;0.93367151;PRY
PSE;Palestina;SSP5_PSE;4.039;4.691;4.914;4.813;4.486;4.04;3.583;3.156;2.818;2.583;74.144;81.374;85.551;88.218;90.052;91.384;92.392;93.18;93.812;94.33;2.99467616;3.81725434;4.20397614;4.24593234;4.03973272;3.6919136;3.31040536;2.9407608;2.64362216;2.4365439;1.27468018;1.10130889;1.00998012;0.951435962;0.913900462;0.896663822;0.888338581;0.898958582;0.921668738;PSE
PYF;French Polynesia;SSP5_PYF;0.271;0.297;0.315;0.325;0.327;0.323;0.313;0.299;0.281;0.258;51.443;60.289;67.811;73.991;78.979;82.977;86.176;88.74;90.803;92.468;0.13941053;0.17905833;0.21360465;0.24047075;0.25826133;0.26801571;0.26973088;0.2653326;0.25515643;0.23856744;1.28439602;1.19293333;1.12577488;1.0739823;1.03776942;1.00639951;0.983693821;0.961647495;0.934985021;PYF
QAT;Qatar;SSP5_QAT;1.759;2.671;3.273;3.795;4.126;4.276;4.254;4.055;3.736;3.298;95.831;96.546;97.143;97.639;98.05;98.391;98.673;98.907;99.099;99.258;1.68566729;2.57874366;3.17949039;3.70540005;4.045543;4.20719916;4.19754942;4.01067885;3.70233864;3.27352884;1.52980584;1.23296101;1.1654069;1.09179655;1.03995908;0.997706374;0.955481032;0.923120194;0.884178666;QAT
REU;Reunion;SSP5_REU;0.846;0.931;0.993;1.036;1.058;1.059;1.044;1.012;0.96;0.89;94.014;97.562;98.324;98.678;98.883;99.017;99.111;99.18;99.233;99.274;0.79535844;0.90830222;0.97635732;1.02230408;1.04618214;1.04859003;1.03471884;1.0037016;0.9526368;0.8835386;1.14200362;1.07492561;1.04705937;1.0233571;1.0023016;0.986771579;0.970023509;0.949123524;0.927466375;REU
ROU;Romania;SSP5_ROU;21.486;20.66;19.605;18.464;17.119;15.536;13.797;12.041;10.368;8.796;57.467;64.924;71.721;77.656;82.649;86.718;89.949;92.463;94.388;95.843;12.3473596;13.4132984;14.0609021;14.3384038;14.1486823;13.4725085;12.4102635;11.1334698;9.78614784;8.43035028;1.08632929;1.04828072;1.0197357;0.986768295;0.952209413;0.921154627;0.897117922;0.878984538;0.861457482;ROU
RUS;Russia;SSP5_RUS;142.958;142.001;140.682;139.877;138.098;134.8;129.575;121.756;112.187;101.687;73.167;80.323;84.601;87.388;89.329;90.751;91.834;92.684;93.368;93.93;104.59808;114.059463;119.018379;122.235713;123.361562;122.332348;118.993905;112.848331;104.746758;95.5145991;1.09045466;1.04347658;1.02703224;1.00921048;0.991656928;0.972710059;0.948353872;0.928208306;0.911862102;RUS
RWA;Rwanda;SSP5_RWA;10.624;13.375;15.788;18.039;19.804;20.952;21.683;21.964;21.833;21.332;18.854;26.756;36.144;46.304;56.342;65.496;73.328;79.715;84.752;88.632;2.00304896;3.578615;5.70641472;8.35277856;11.1579697;13.7227219;15.8997102;17.5086026;18.5039042;18.9069782;1.78658389;1.59458749;1.46375246;1.33583928;1.22985833;1.15864115;1.10119004;1.05684643;1.02178319;RWA
SAU;Saudi Arabia;SSP5_SAU;27.448;34.891;42.289;49.041;54.367;57.856;59.264;58.624;56.388;52.49;82.074;84.851;87.264;89.339;91.111;92.611;93.876;94.935;95.819;96.555;22.5276715;29.6053624;36.903073;43.812739;49.5343174;53.5810202;55.6346726;55.6546944;54.0304177;50.6817195;1.31417765;1.24649962;1.18723823;1.13059166;1.08169493;1.03832798;1.00035988;0.9708151;0.938021982;SAU
SDN;Sudan;SSP5_SDN;43.552;53.043;61.189;67.545;71.535;73.309;73.215;71.275;67.644;62.797;40.104;50.471;59.782;67.623;73.988;79.067;83.098;86.297;88.846;90.888;17.4660941;26.7713325;36.580008;45.6759554;52.9273158;57.963227;60.8402007;61.5081868;60.0989882;57.0749374;1.53276012;1.36638727;1.24865898;1.15875662;1.09514768;1.04963446;1.01097935;0.977089253;0.949682167;SDN
SEN;Senegal;SSP5_SEN;12.434;14.936;16.696;17.912;18.356;18.237;17.917;17.416;16.779;16.066;42.379;51.95;60.631;68.081;74.254;79.269;83.302;86.534;89.122;91.197;5.26940486;7.759252;10.1229518;12.1946687;13.6300642;14.4562875;14.9252193;15.0707614;14.9537804;14.65171;1.47251012;1.30462985;1.20465542;1.11770681;1.06061771;1.03243791;1.00975142;0.99223788;0.979799733;SEN
SGP;Singapore;SSP5_SGP;5.086;5.81;6.268;6.685;6.973;7.065;6.912;6.494;5.856;5.046;100;100;100;100;100;100;100;100;100;100;5.086;5.81;6.268;6.685;6.973;7.065;6.912;6.494;5.856;5.046;1.14235155;1.0788296;1.0665284;1.04308153;1.01319375;0.978343949;0.939525463;0.901755467;0.861680328;SGP
SLB;Solomon Islands;SSP5_SLB;0.538;0.647;0.733;0.8;0.839;0.854;0.85;0.825;0.783;0.727;18.551;28.042;38.955;49.88;59.682;67.866;74.433;79.61;83.671;86.863;0.09980438;0.18143174;0.28554015;0.39904;0.50073198;0.57957564;0.6326805;0.6567825;0.65514393;0.63149401;1.81787352;1.57381586;1.39749174;1.25484157;1.15745681;1.09162714;1.03809506;0.997505156;0.963901184;SLB
SLE;Sierra Leone;SSP5_SLE;5.868;7.201;8.482;9.608;10.459;11.027;11.296;11.244;10.913;10.369;38.395;47.404;55.95;63.601;70.176;75.678;80.207;83.903;86.905;89.34;2.2530186;3.41356204;4.745679;6.11078408;7.33970784;8.34501306;9.06018272;9.43405332;9.48394265;9.2636646;1.51510602;1.39024249;1.28765222;1.20110738;1.13696802;1.08570024;1.04126524;1.00528822;0.976773578;SLE
SLV;El Salvador;SSP5_SLV;6.193;6.118;5.59;4.939;4.216;3.484;2.874;2.401;2.032;1.733;64.305;72.434;78.186;82.338;85.418;87.764;89.595;91.054;92.237;93.212;3.98240865;4.43151212;4.3705974;4.06667382;3.60122288;3.05769776;2.5749603;2.18620654;1.87425584;1.61536396;1.11277182;0.986254191;0.930461776;0.885545052;0.849072069;0.84212388;0.849025338;0.857309593;0.861869509;SLV
SOM;Somalia;SSP5_SOM;9.331;10.666;11.334;11.527;11.044;10.118;9.259;8.555;8.017;7.666;37.448;46.281;54.735;62.372;68.991;74.572;79.198;82.995;86.097;88.625;3.49427288;4.93633146;6.2036649;7.18962044;7.61936604;7.54519496;7.33294282;7.10022225;6.90239649;6.7939925;1.41269203;1.25673589;1.15893114;1.05977306;0.990265453;0.971869231;0.968263687;0.972138089;0.984294732;SOM
SRB;Serbia;SSP5_SRB;9.856;9.726;9.744;9.797;9.792;9.633;9.181;8.463;7.563;6.503;56.061;63.651;70.499;76.443;81.437;85.528;88.812;91.407;93.433;95;5.52537216;6.19069626;6.86942256;7.48912071;7.97431104;8.23891224;8.15382972;7.73577441;7.06633779;6.17785;1.12041254;1.1096365;1.0902111;1.06478602;1.0331817;0.989673088;0.948728962;0.913462236;0.874264744;SRB
STP;Sao Tome and Principe;SSP5_STP;0.165;0.177;0.174;0.163;0.146;0.125;0.108;0.094;0.084;0.077;62.225;69.783;75.506;79.858;83.212;85.841;87.934;89.628;91.017;92.17;0.10267125;0.12351591;0.13138044;0.13016854;0.12148952;0.10730125;0.09496872;0.08425032;0.07645428;0.0709709;1.20302334;1.0636722;0.990775644;0.93332475;0.883214042;0.885066297;0.887137575;0.907465752;0.928278966;STP
SUR;Suriname;SSP5_SUR;0.525;0.561;0.579;0.584;0.575;0.555;0.528;0.495;0.458;0.417;69.382;75.221;79.948;83.749;86.8;89.253;91.229;92.827;94.122;95.175;0.3642555;0.42198981;0.46289892;0.48909416;0.4991;0.49535415;0.48168912;0.45949365;0.43107876;0.39687975;1.15849949;1.09694336;1.05658955;1.0204579;0.992494791;0.972413616;0.953921587;0.938160429;0.920666446;SUR
SVK;Slovakia;SSP5_SVK;5.462;5.691;5.938;6.114;6.315;6.512;6.615;6.66;6.631;6.56;54.967;63.163;70.545;76.897;82.16;86.394;89.723;92.293;94.253;95.732;3.00229754;3.59460633;4.1889621;4.70148258;5.188404;5.62597728;5.93517645;6.1467138;6.24991643;6.2800192;1.19728517;1.16534655;1.12235023;1.10356763;1.08433678;1.05495919;1.03564129;1.01678989;1.00481651;SVK
SVN;Slovenia;SSP5_SVN;2.03;2.135;2.269;2.424;2.606;2.797;2.978;3.126;3.232;3.293;49.505;57.987;65.771;72.588;78.342;83.065;86.861;89.866;92.217;94.043;1.0049515;1.23802245;1.49234399;1.75953312;2.04159252;2.32332805;2.58672058;2.80921116;2.98045344;3.09683599;1.23192259;1.20542563;1.17903991;1.16030355;1.13799792;1.11336864;1.08601261;1.06095743;1.03904861;SVN
SWE;Sweden;SSP5_SWE;9.38;10.461;11.875;13.362;15.165;17.192;19.184;21.1;22.745;24.08;84.682;87.042;88.953;90.519;91.816;92.9;93.814;94.59;95.253;95.823;7.9431716;9.10546362;10.5631688;12.0951488;13.9238964;15.971368;17.9972778;19.95849;21.6652949;23.0741784;1.14632594;1.16009126;1.14503035;1.15119679;1.14704732;1.12684635;1.10897272;1.08551773;1.06502951;SWE
SWZ;Swaziland;SSP5_SWZ;1.186;1.316;1.406;1.463;1.494;1.496;1.464;1.406;1.33;1.243;21.373;30.276;40.01;49.557;58.166;65.505;71.565;76.494;80.485;83.72;0.25348378;0.39843216;0.5625406;0.72501891;0.86900004;0.9799548;1.0477116;1.07550564;1.0704505;1.0406396;1.57182507;1.41188553;1.28882948;1.19858948;1.12768096;1.06914278;1.02652833;0.995299755;0.972151071;SWZ
SYR;Syria;SSP5_SYR;20.411;23.652;26.308;28.187;29.143;29.424;29.161;28.358;26.914;24.615;55.741;63.837;71.09;77.309;82.452;86.587;89.84;92.357;94.28;95.736;11.3772955;15.0987272;18.7023572;21.7910878;24.0289864;25.4773589;26.1982424;26.1905981;25.3745192;23.5654164;1.32709283;1.23867111;1.16515194;1.10269788;1.06027606;1.02829506;0.999708212;0.96884077;0.928703957;SYR
TCD;Chad;SSP5_TCD;11.227;14.135;16.966;19.436;21.273;22.483;23.224;23.542;23.472;23.034;27.625;37.699;48.097;57.816;66.256;73.241;78.861;83.318;86.827;89.586;3.10145875;5.32875365;8.16013702;11.2371178;14.0946389;16.466774;18.3146786;19.6147236;20.3800334;20.6352392;1.71814429;1.53134064;1.37707464;1.25429307;1.16830053;1.1122202;1.07098377;1.03901711;1.01252234;TCD
TGO;Togo;SSP5_TGO;6.028;7.164;8.168;8.962;9.511;9.811;9.878;9.726;9.386;8.898;43.441;53.793;63.155;71.093;77.543;82.651;86.636;89.72;92.097;93.925;2.61862348;3.85373052;5.1585004;6.37135466;7.37511473;8.10888961;8.55790408;8.7261672;8.64422442;8.3574465;1.47166271;1.3385732;1.23511761;1.15754265;1.09949335;1.05537311;1.01966172;0.990609534;0.966824332;TGO
THA;Thailand;SSP5_THA;69.122;72.633;74.539;74.565;72.501;68.919;64.089;58.288;51.891;45.341;33.963;43.622;52.916;61.228;68.303;74.152;78.913;82.763;85.874;88.391;23.4759049;31.6839673;39.4430572;45.6546582;49.520358;51.1048169;50.5745526;48.2408974;44.5608773;40.0773633;1.34963774;1.2448901;1.15748275;1.08467263;1.03199611;0.989623986;0.953857128;0.923715762;0.899384521;THA
TJK;Tajikistan;SSP5_TJK;6.879;7.202;6.901;6.29;5.442;4.514;3.734;3.133;2.699;2.423;26.319;35.397;45.188;54.862;63.728;71.387;77.726;82.818;86.827;89.944;1.81048401;2.54929194;3.11842388;3.4508198;3.46807776;3.22240918;2.90228884;2.59468794;2.34346073;2.17934312;1.40807205;1.22325099;1.106591;1.00500112;0.929162897;0.900658072;0.894014374;0.90317633;0.929967843;TJK
TKM;Turkmenistan;SSP5_TKM;5.042;5.477;5.668;5.69;5.557;5.29;4.951;4.565;4.157;3.763;49.502;57.985;65.768;72.585;78.339;83.062;86.858;89.863;92.215;94.04;2.49589084;3.17583845;3.72773024;4.1300865;4.35329823;4.3939798;4.30033958;4.10224595;3.83337755;3.5387252;1.27242682;1.17377829;1.10793599;1.05404529;1.009345;0.978688973;0.953935352;0.934458245;0.923135056;TKM
TLS;East Timor;SSP5_TLS;1.124;1.304;1.385;1.374;1.266;1.086;0.91;0.767;0.678;0.653;28.122;38.205;48.598;58.316;66.762;73.754;79.376;83.825;87.317;90.05;0.31609128;0.4981932;0.6730823;0.80126184;0.84520692;0.80096844;0.7223216;0.64293775;0.59200926;0.5880265;1.57610548;1.35104674;1.19043665;1.05484484;0.947659586;0.901810314;0.890099022;0.920787837;0.99327247;TLS
TON;Tonga;SSP5_TON;0.104;0.103;0.093;0.08;0.066;0.052;0.04;0.032;0.026;0.022;23.428;34.908;47.161;58.48;67.939;75.4;81.129;85.485;88.796;91.32;0.02436512;0.03595524;0.04385973;0.046784;0.04483974;0.039208;0.0324516;0.0273552;0.02308696;0.0200904;1.47568491;1.2198425;1.06667323;0.958441775;0.874402929;0.827678025;0.842953814;0.843969702;0.870205519;TON
TTO;Trinidad and Tobago;SSP5_TTO;1.341;1.347;1.3;1.226;1.126;1.009;0.889;0.77;0.658;0.557;13.877;20.566;28.991;38.617;48.58;58.025;66.377;73.407;79.133;83.703;0.18609057;0.27702402;0.376883;0.47344442;0.5470108;0.58547225;0.59009153;0.5652339;0.52069514;0.46622571;1.48865157;1.36047047;1.2562106;1.15538546;1.07031205;1.00788984;0.957874959;0.921202957;0.895390938;TTO
TUN;Tunisia;SSP5_TUN;10.481;11.362;11.853;12.029;11.956;11.592;10.969;10.179;9.31;8.364;67.284;73.404;78.275;82.148;85.241;87.727;89.741;91.386;92.738;93.856;7.05203604;8.34016248;9.27793575;9.88158292;10.191414;10.1693138;9.84369029;9.30218094;8.6339078;7.85011584;1.18266022;1.11244065;1.06506266;1.03135439;0.997831496;0.967979791;0.944989193;0.92815952;0.909219327;TUN
TUR;Turkey;SSP5_TUR;72.752;79.781;84.269;86.877;87.232;85.511;82.268;77.694;72.173;65.862;69.649;75.499;80.07;83.656;86.493;88.76;90.59;92.08;93.305;94.318;50.6710405;60.2338572;67.4741883;72.6778231;75.4495738;75.8995636;74.5265812;71.5406352;67.3410177;62.1197212;1.18872351;1.12020368;1.07712038;1.0381375;1.00596411;0.981910536;0.959934483;0.941297452;0.922464841;TUR
TZA;Tanzania;SSP5_TZA;44.841;56.086;66.557;75.791;82.494;86.731;89.13;89.869;89.114;86.841;26.383;35.656;45.447;54.886;63.351;70.564;76.509;81.313;85.153;88.205;11.830401;19.9980242;30.2481598;41.5986483;52.2607739;61.2008628;68.1924717;73.07518;75.8832444;76.598104;1.69039275;1.51255742;1.37524559;1.25630943;1.17106691;1.11424036;1.07160187;1.03842706;1.00942052;TZA
UGA;Uganda;SSP5_UGA;33.425;43.639;54.412;65.367;74.893;82.616;88.497;92.368;94.393;94.578;13.295;19.405;27.292;36.703;46.985;57.25;66.681;74.752;81.285;86.355;4.44385375;8.46814795;14.850123;23.99165;35.188476;47.29766;59.0106846;69.0469274;76.72735;81.6728319;1.90558655;1.75364473;1.61558594;1.46669679;1.34412357;1.24764491;1.17007501;1.11123482;1.06445527;UGA
UKR;Ukraine;SSP5_UKR;45.448;42.883;41.232;40.247;39.242;38.014;36.235;33.754;30.829;27.683;68.787;74.671;79.302;82.957;85.862;88.193;90.082;91.625;92.896;93.952;31.2623158;32.0211649;32.6978006;33.3877038;33.693966;33.525687;32.6412127;30.9271025;28.6389078;26.0087322;1.02427361;1.02113089;1.02109937;1.00917291;0.995005663;0.973618011;0.94748632;0.926013287;0.908160755;UKR
URY;Uruguay;SSP5_URY;3.369;3.363;3.262;3.106;2.9;2.659;2.414;2.168;1.907;1.639;92.479;93.482;94.359;95.125;95.791;96.369;96.871;97.305;97.681;98.005;3.11561751;3.14379966;3.07799058;2.9545825;2.777939;2.56245171;2.33846594;2.1095724;1.86277667;1.60630195;1.00904545;0.979067025;0.959906284;0.940213719;0.922429078;0.912589272;0.902118078;0.883011491;0.862315905;URY
USA;United States;SSP5_USA;310.384;342.944;384.823;428.702;475.715;527.773;581.139;632.46;677.321;713.172;82.286;85.061;87.476;89.555;91.329;92.828;94.088;95.14;96.014;96.737;255.402578;291.711596;336.627767;383.924076;434.465752;489.92112;546.782062;601.722444;650.322985;689.901198;1.14216386;1.15397458;1.14050032;1.13164498;1.12764037;1.11606142;1.10047949;1.08076903;1.06085932;USA
UZB;Uzbekistan;SSP5_UZB;27.445;29.364;29.764;29.282;28.041;26.165;24.079;21.918;19.778;17.837;36.247;45.694;54.898;63.273;70.512;76.546;81.458;85.396;88.523;90.993;9.94798915;13.4175862;16.3398407;18.5275999;19.7722699;20.0282609;19.6142718;18.7170953;17.5080789;16.2304214;1.3487737;1.21779287;1.13389109;1.06717924;1.01294697;0.979329754;0.954258993;0.935405771;0.927024688;UZB
VCT;Saint Vincent and the Grenadines;SSP5_VCT;0.109;0.106;0.098;0.09;0.081;0.072;0.063;0.055;0.048;0.042;49.329;58.829;66.538;72.613;77.366;81.105;84.074;86.461;88.403;90.001;0.05376861;0.06235874;0.06520724;0.0653517;0.06266646;0.0583956;0.05296662;0.04755355;0.04243344;0.03780042;1.15976106;1.04567924;1.0022154;0.958910939;0.931847754;0.907031009;0.897802238;0.892329595;0.890816771;VCT
VEN;Venezuela;SSP5_VEN;28.98;32.705;35.441;37.229;37.976;37.817;36.849;35.153;32.69;29.432;93.353;95.538;97.027;98.03;98.699;99.143;99.436;99.629;99.757;99.84;27.0536994;31.2457029;34.3873391;36.4955887;37.4819322;37.4929083;36.6411716;35.0225824;32.6105633;29.3849088;1.15495121;1.10054618;1.06130889;1.02702638;1.00029284;0.977282726;0.955825941;0.931129605;0.901085594;VEN
VIR;Virgin Islands U.S.;SSP5_VIR;0.109;0.114;0.116;0.115;0.111;0.107;0.102;0.095;0.087;0.076;95.27;97.484;98.75;99.403;99.72;99.87;99.94;99.972;99.987;99.994;0.1038443;0.11113176;0.11455;0.11431345;0.1106892;0.1068609;0.1019388;0.0949734;0.08698869;0.07599544;1.07017679;1.03075844;0.997934963;0.968295507;0.96541397;0.953939186;0.931670767;0.915926881;0.873624376;VIR
VNM;Vietnam;SSP5_VNM;87.848;95.225;98.547;99.031;96.63;91.662;85.224;77.737;69.06;59.518;30.379;40.222;50.331;59.845;68.198;75.172;80.799;85.241;88.698;91.367;26.6873439;38.3013995;49.5996906;59.265102;65.8997274;68.9041586;68.8601398;66.2637962;61.2548388;54.3798111;1.43518964;1.29498377;1.19486838;1.11194827;1.04559095;0.999361158;0.962295406;0.924408838;0.887763516;VNM
