Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urban_share_2010;urban_share_2020;urban_share_2030;urban_share_2040;urban_share_2050;urban_share_2060;urban_share_2070;urban_share_2080;urban_share_2090;urban_share_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100;urbangrowthrate2020;urbangrowthrate2030;urbangrowthrate2040;urbangrowthrate2050;urbangrowthrate2060;urbangrowthrate2070;urbangrowthrate2080;urbangrowthrate2090;urbangrowthrate2100;Values
NAM;Namibia;SSP1_NAM;2.283;2.615;2.879;3.069;3.177;3.213;3.181;3.076;2.906;2.692;37.977;47.691;56.734;64.627;71.238;76.647;81.022;84.545;87.382;89.672;0.86701491;1.24711965;1.63337186;1.98340263;2.26323126;2.46266811;2.57730982;2.6006042;2.53932092;2.41397024;1.43840623;1.30971544;1.2142995;1.14108514;1.0881204;1.04655183;1.00903825;0.976434984;0.950636141;NAM
NCL;New Caledonia;SSP1_NCL;0.251;0.288;0.318;0.342;0.36;0.37;0.37;0.361;0.343;0.316;57.358;64.997;71.543;77.002;81.476;85.105;88.031;90.384;92.273;93.789;0.14396858;0.18719136;0.22750674;0.26334684;0.2933136;0.3148885;0.3257147;0.32628624;0.31649639;0.29637324;1.3002237;1.21536988;1.15753423;1.11379199;1.07355574;1.03438106;1.00175473;0.96999613;0.936419022;NCL
NER;Niger;SSP1_NER;15.512;20.881;26.746;32.975;38.749;43.645;47.52;50.185;51.604;51.878;17.109;24.022;32.273;41.336;50.515;59.169;66.872;73.444;78.885;83.302;2.65394808;5.01603382;8.63173658;13.630546;19.5740574;25.82431;31.7775744;36.8578714;40.7078154;43.2154116;1.89002711;1.72082902;1.57911978;1.43604353;1.31931309;1.23052946;1.15987051;1.10445378;1.06159987;NER
NGA;Nigeria;SSP1_NGA;158.423;197.847;240.767;285.959;328.589;364.877;393.875;414.405;426.454;430.54;49.803;58.533;66.313;72.954;78.455;82.923;86.507;89.359;91.618;93.402;78.8994067;115.805785;159.659821;208.618529;257.7945;302.566955;340.729446;370.308164;390.708626;402.132971;1.46776496;1.37868606;1.30664389;1.23572197;1.17367498;1.12612908;1.08680998;1.0550905;1.02924006;NGA
NIC;Nicaragua;SSP1_NIC;5.788;6.235;6.4;6.36;6.147;5.816;5.46;5.093;4.709;4.286;57.319;64.852;71.644;77.526;82.448;86.456;89.647;92.145;94.074;95.548;3.31762372;4.0435222;4.585216;4.9306536;5.06807856;5.02828096;4.8947262;4.69294485;4.42994466;4.09518728;1.21880073;1.13396583;1.07533726;1.02787155;0.992147399;0.973439281;0.958775764;0.943958389;0.924433056;NIC
NLD;Netherlands;SSP1_NLD;16.613;17.328;18.075;18.691;19.154;19.546;19.856;19.945;19.697;19.131;82.861;85.521;87.913;90.02;91.84;93.386;94.679;95.746;96.617;97.321;13.7656979;14.8190789;15.8902747;16.8256382;17.5910336;18.2532276;18.7994622;19.0965397;19.0306505;18.6184805;1.07652216;1.07228492;1.05886389;1.04548983;1.03764383;1.02992538;1.01580244;0.996549678;0.978341782;NLD
NOR;Norway;SSP1_NOR;4.883;5.448;6.065;6.665;7.248;7.818;8.296;8.623;8.76;8.713;79.411;85.302;90.052;93.559;95.967;97.532;98.513;99.112;99.473;99.688;3.87763913;4.64725296;5.4616538;6.23570735;6.95568816;7.62505176;8.17263848;8.54642776;8.7138348;8.68581544;1.19847485;1.17524349;1.14172512;1.11546097;1.09623255;1.07181416;1.04573667;1.01958795;0.996784497;NOR
NPL;Nepal;SSP1_NPL;29.959;34.907;39.016;42.093;44.054;44.806;44.381;42.849;40.312;36.968;18.621;26.633;36.1;46.234;56.12;65.041;72.631;78.828;83.75;87.592;5.57866539;9.29678131;14.084776;19.4612776;24.7231048;29.1422705;32.2343641;33.7770097;33.7613;32.3810106;1.66648843;1.51501638;1.38172433;1.27037419;1.17874639;1.10610339;1.04785718;0.999534899;0.959116224;NPL
NZL;New Zealand;SSP1_NZL;4.368;4.858;5.308;5.7;6.044;6.325;6.538;6.655;6.624;6.464;86.2;88.356;89.948;91.167;92.129;92.906;93.545;94.08;94.534;94.924;3.765216;4.29233448;4.77443984;5.196519;5.56827676;5.8763045;6.1159721;6.261024;6.26193216;6.13588736;1.13999688;1.11231775;1.08840391;1.07153977;1.05531832;1.04078543;1.0237169;1.00014505;0.979871261;NZL
OMN;Oman;SSP1_OMN;2.782;3.268;3.673;3.982;4.17;4.229;4.176;4.024;3.798;3.507;73.035;80.086;84.325;87.097;89.031;90.451;91.533;92.383;93.067;93.63;2.0318337;2.61721048;3.09725725;3.46820254;3.7125927;3.82517279;3.82241808;3.71749192;3.53468466;3.2836041;1.2881027;1.18341924;1.11976573;1.07046594;1.03032385;0.999279847;0.972549795;0.950825109;0.928966631;OMN
PAK;Pakistan;SSP1_PAK;173.593;202.269;225.226;242.043;252.222;255.356;252.655;244.545;231.953;216.638;35.895;45.39;54.6;62.939;70.117;76.09;80.953;84.863;87.983;90.462;62.3112074;91.8098991;122.973396;152.339444;176.8505;194.30038;204.531802;207.528223;204.079208;195.975068;1.47340909;1.33943504;1.23880001;1.16089763;1.09867024;1.05265775;1.01465015;0.9833805;0.96028924;PAK
PAN;Panama;SSP1_PAN;3.517;3.965;4.308;4.54;4.645;4.636;4.525;4.327;4.022;3.622;74.799;82.063;86.192;88.805;90.592;91.885;92.862;93.624;94.235;94.735;2.63068083;3.25379795;3.71315136;4.031747;4.2079984;4.2597886;4.2020055;4.05111048;3.7901317;3.4313017;1.23686534;1.14117453;1.08580195;1.04371589;1.01230756;0.986435219;0.964089761;0.935578459;0.90532519;PAN
PER;Peru;SSP1_PER;29.077;30.975;31.74;31.669;30.789;29.268;27.476;25.544;23.516;21.246;76.92;83.779;87.662;90.119;91.8;93.019;93.94;94.659;95.237;95.709;22.3660284;25.9505452;27.8239188;28.5397861;28.264302;27.2248009;25.8109544;24.179695;22.3959329;20.3343341;1.16026613;1.07219014;1.02572849;0.990347366;0.963222121;0.9480677;0.936799724;0.926228927;0.907947627;PER
PHL;Philippines;SSP1_PHL;93.261;107.699;119.468;127.941;132.728;134.419;133.428;129.745;123.629;115.697;48.903;57.513;65.374;72.225;77.987;82.707;86.504;89.516;91.883;93.732;45.6074268;61.9409259;78.1010103;92.4053872;103.510585;111.173922;115.420557;116.142534;113.594034;108.445112;1.35813244;1.26089511;1.18315226;1.12017912;1.07403433;1.03819812;1.00625519;0.978057133;0.954672602;PHL
PNG;Papua New Guinea;SSP1_PNG;6.858;8.094;9.073;9.795;10.186;10.292;10.148;9.772;9.191;8.456;12.526;18.763;26.912;36.642;47.166;57.501;66.831;74.71;81.043;85.962;0.85903308;1.51867722;2.44172576;3.5890839;4.80432876;5.91800292;6.78200988;7.3006612;7.44866213;7.26894672;1.76789143;1.60779771;1.4698964;1.33859472;1.2318064;1.14599637;1.07647457;1.02027226;0.975872793;PNG
POL;Poland;SSP1_POL;38.277;38.546;38.314;37.468;36.496;35.348;33.86;32.043;29.829;27.703;60.958;68.213;74.666;80.18;84.731;88.385;91.251;93.461;95.141;96.406;23.3328937;26.293383;28.6075312;30.0418424;30.9234258;31.2423298;30.8975886;29.9477082;28.3796089;26.7073542;1.1268805;1.08801257;1.05013754;1.02934518;1.0103127;0.988965573;0.969257136;0.947638753;0.941075484;POL
PRI;Puerto Rico;SSP1_PRI;3.749;3.62;3.411;3.149;2.847;2.528;2.221;1.913;1.625;1.347;98.785;99.801;99.874;99.908;99.928;99.941;99.951;99.958;99.963;99.967;3.70344965;3.6127962;3.40670214;3.14610292;2.84495016;2.52650848;2.21991171;1.91219654;1.62439875;1.34655549;0.975521889;0.942954419;0.923503961;0.904277524;0.888067747;0.878648034;0.86138405;0.849493614;0.828956246;PRI
PRK;North Korea;SSP1_PRK;24.346;25.163;25.322;24.799;23.73;22.182;20.383;18.484;16.437;14.285;60.215;66.963;73.412;79.262;84.296;88.413;91.636;94.066;95.845;97.118;14.6599439;16.8498997;18.5893866;19.6561834;20.0034408;19.6117717;18.6781659;17.3871594;15.7540427;13.8733063;1.14938364;1.10323426;1.05738741;1.01766657;0.980419912;0.952395643;0.93088152;0.906073399;0.880618811;PRK
PRT;Portugal;SSP1_PRT;10.676;10.951;11.197;11.448;11.624;11.687;11.591;11.242;10.735;10.087;60.703;67.899;74.445;80.13;84.867;88.671;91.636;93.892;95.576;96.816;6.48065228;7.43561949;8.33560665;9.1732824;9.86494008;10.3629798;10.6215288;10.5553386;10.2600836;9.76582992;1.14735665;1.12103728;1.10049368;1.07539915;1.05048583;1.02494929;0.993768306;0.972027895;0.951827519;PRT
PRY;Paraguay;SSP1_PRY;6.455;7.351;8.011;8.448;8.65;8.653;8.493;8.175;7.71;7.118;61.495;68.971;75.424;80.8;85.159;88.621;91.329;93.423;95.028;96.252;3.96950225;5.07005821;6.04221664;6.825984;7.3662535;7.66837513;7.75657197;7.63733025;7.3266588;6.85121736;1.27725289;1.19174502;1.1297152;1.07914895;1.04101429;1.01150137;0.984627008;0.959321983;0.935108014;PRY
PSE;Palestina;SSP1_PSE;4.039;4.744;5.093;5.169;5.049;4.8;4.531;4.278;4.042;3.801;74.144;81.374;85.551;88.218;90.052;91.384;92.392;93.18;93.812;94.33;2.99467616;3.86038256;4.35711243;4.55998842;4.54672548;4.386432;4.18628152;3.9862404;3.79188104;3.5854833;1.28908181;1.12867374;1.04656203;0.997091453;0.964745292;0.95437055;0.952215082;0.951242439;0.945568509;PSE
PYF;French Polynesia;SSP1_PYF;0.271;0.297;0.316;0.326;0.329;0.325;0.316;0.302;0.284;0.262;51.443;60.289;67.811;73.991;78.979;82.977;86.176;88.74;90.803;92.468;0.13941053;0.17905833;0.21428276;0.24121066;0.25984091;0.26967525;0.27231616;0.2679948;0.25788052;0.24226616;1.28439602;1.19672042;1.12566527;1.07723643;1.03784754;1.00979293;0.984131092;0.962259417;0.939451185;PYF
QAT;Qatar;SSP1_QAT;1.759;2.541;2.977;3.344;3.563;3.625;3.54;3.318;3.013;2.643;95.831;96.546;97.143;97.639;98.05;98.391;98.673;98.907;99.099;99.258;1.68566729;2.45323386;2.89194711;3.26504816;3.4935215;3.56667375;3.4930242;3.28173426;2.98585287;2.62338894;1.4553488;1.17883059;1.12901379;1.06997549;1.0209394;0.979350634;0.939510886;0.90983993;0.878606232;QAT
REU;Reunion;SSP1_REU;0.846;0.931;0.993;1.038;1.06;1.062;1.048;1.018;0.968;0.9;94.014;97.562;98.324;98.678;98.883;99.017;99.111;99.18;99.233;99.274;0.79535844;0.90830222;0.97635732;1.02427764;1.0481598;1.05156054;1.03868328;1.0096524;0.96057544;0.893466;1.14200362;1.07492561;1.04908072;1.0233161;1.00324449;0.987754143;0.972050306;0.951392222;0.930136211;REU
ROU;Romania;SSP1_ROU;21.486;20.705;19.717;18.627;17.317;15.758;14.032;12.278;10.597;9.009;57.467;64.924;71.721;77.656;82.649;86.718;89.949;92.463;94.388;95.843;12.3473596;13.4425142;14.1412296;14.4649831;14.3123273;13.6650224;12.6216437;11.3526071;10.0022964;8.63449587;1.08869545;1.05197803;1.0228943;0.989446528;0.954772912;0.923646027;0.899455525;0.881057209;0.863251353;ROU
RUS;Russia;SSP1_RUS;142.958;141.243;137.807;134.63;130.788;125.733;119.382;111.316;102.158;92.534;73.167;80.323;84.601;87.388;89.329;90.751;91.834;92.684;93.368;93.93;104.59808;113.450615;116.5861;117.650464;116.831613;114.103955;109.633266;103.172121;95.3828814;86.9171862;1.08463382;1.02763745;1.00912943;0.99303996;0.976653085;0.960819159;0.94106584;0.924502473;0.91124513;RUS
RWA;Rwanda;SSP1_RWA;10.624;13.376;15.813;18.123;19.982;21.244;22.079;22.431;22.336;21.839;18.854;26.756;36.144;46.304;56.342;65.496;73.328;79.715;84.752;88.632;2.00304896;3.57888256;5.71545072;8.39167392;11.2582584;13.9139702;16.1900891;17.8808716;18.9302067;19.3563425;1.78671746;1.59699309;1.4682436;1.34159865;1.23589011;1.16358515;1.10443318;1.05868478;1.02251089;RWA
SAU;Saudi Arabia;SSP1_SAU;27.448;34.274;40.373;45.787;49.823;52.238;52.95;52.042;49.925;46.472;82.074;84.851;87.264;89.339;91.111;92.611;93.876;94.935;95.819;96.555;22.5276715;29.0818317;35.2310947;40.9056479;45.3942335;48.3781342;49.707342;49.4060727;47.8376357;44.8710396;1.2909382;1.21144689;1.16106662;1.10973022;1.06573303;1.02747538;0.993939139;0.968254167;0.937986146;SAU
SDN;Sudan;SSP1_SDN;43.552;52.968;60.986;67.241;71.146;72.864;72.742;70.796;67.175;62.356;40.104;50.471;59.782;67.623;73.988;79.067;83.098;86.297;88.846;90.888;17.4660941;26.7334793;36.4586505;45.4703814;52.6395025;57.6113789;60.4471472;61.0948241;59.6823005;56.6741213;1.53059288;1.36378247;1.24717675;1.15766573;1.09445143;1.04922236;1.01071476;0.976879815;0.949596795;SDN
SEN;Senegal;SSP1_SEN;12.434;15.038;17.074;18.649;19.506;19.814;19.837;19.547;18.986;18.219;42.379;51.95;60.631;68.081;74.254;79.269;83.302;86.534;89.122;91.197;5.26940486;7.812241;10.3521369;12.6964257;14.4839852;15.7063597;16.5246177;16.914801;16.9207029;16.6151814;1.4825661;1.32511746;1.22645457;1.14079235;1.0843949;1.05209725;1.02361224;1.00034892;0.981943924;SEN
SGP;Singapore;SSP1_SGP;5.086;5.706;6.027;6.273;6.378;6.326;6.093;5.656;5.055;4.333;100;100;100;100;100;100;100;100;100;100;5.086;5.706;6.027;6.273;6.378;6.326;6.093;5.656;5.055;4.333;1.12190326;1.05625657;1.04081633;1.0167384;0.991846974;0.963167879;0.928278352;0.89374116;0.857171118;SGP
SLB;Solomon Islands;SSP1_SLB;0.538;0.647;0.734;0.802;0.842;0.859;0.856;0.832;0.79;0.734;18.551;28.042;38.955;49.88;59.682;67.866;74.433;79.61;83.671;86.863;0.09980438;0.18143174;0.2859297;0.4000376;0.50252244;0.58296894;0.63714648;0.6623552;0.6610009;0.63757442;1.81787352;1.57596295;1.39907677;1.25618802;1.16008539;1.09293384;1.03956503;0.997955327;0.96455908;SLB
SLE;Sierra Leone;SSP1_SLE;5.868;7.164;8.367;9.415;10.187;10.689;10.917;10.848;10.522;9.999;38.395;47.404;55.95;63.601;70.176;75.678;80.207;83.903;86.905;89.34;2.2530186;3.39602256;4.6813365;5.98803415;7.14882912;8.08922142;8.75619819;9.10179744;9.1441441;8.9331066;1.50732114;1.37847627;1.27912919;1.19385243;1.13154494;1.08245253;1.0394691;1.00465256;0.976921022;SLE
SLV;El Salvador;SSP1_SLV;6.193;6.287;6.123;5.822;5.425;4.967;4.533;4.131;3.736;3.318;64.305;72.434;78.186;82.338;85.418;87.764;89.595;91.054;92.237;93.212;3.98240865;4.55392558;4.78732878;4.79371836;4.6339265;4.35923788;4.06134135;3.76144074;3.44597432;3.09277416;1.14351037;1.05125319;1.00133469;0.966666406;0.940722275;0.931663163;0.926157251;0.916131493;0.897503543;SLV
SOM;Somalia;SSP1_SOM;9.331;10.87;12.045;12.869;13.109;12.938;12.667;12.317;11.909;11.467;37.448;46.281;54.735;62.372;68.991;74.572;79.198;82.995;86.097;88.625;3.49427288;5.0307447;6.59283075;8.02665268;9.04403019;9.64812536;10.0320107;10.2224942;10.2532917;10.1626287;1.43971146;1.31050792;1.21748199;1.12674991;1.06679491;1.03978859;1.01898757;1.00301273;0.991157671;SOM
SRB;Serbia;SSP1_SRB;9.856;9.703;9.62;9.534;9.361;9.072;8.577;7.885;7.064;6.115;56.061;63.651;70.499;76.443;81.437;85.528;88.812;91.407;93.433;95;5.52537216;6.17605653;6.7820038;7.28807562;7.62331757;7.75910016;7.61740524;7.20744195;6.60010712;5.80925;1.11776299;1.09811233;1.07461981;1.04599869;1.01781148;0.981738228;0.946180717;0.915735037;0.880175108;SRB
STP;Sao Tome and Principe;SSP1_STP;0.165;0.181;0.188;0.188;0.181;0.17;0.159;0.148;0.137;0.127;62.225;69.783;75.506;79.858;83.212;85.841;87.934;89.628;91.017;92.17;0.10267125;0.12630723;0.14195128;0.15013304;0.15061372;0.1459297;0.13981506;0.13264944;0.12469329;0.1170559;1.23021031;1.12385712;1.0576378;1.00320169;0.968900443;0.958098728;0.948749298;0.940021232;0.938750594;STP
SUR;Suriname;SSP1_SUR;0.525;0.563;0.588;0.598;0.594;0.579;0.554;0.523;0.486;0.444;69.382;75.221;79.948;83.749;86.8;89.253;91.229;92.827;94.122;95.175;0.3642555;0.42349423;0.47009424;0.50081902;0.515592;0.51677487;0.50540866;0.48548521;0.45743292;0.422577;1.16262961;1.11003694;1.06535877;1.02949764;1.0022942;0.97800549;0.960579524;0.942218034;0.923801024;SUR
SVK;Slovakia;SSP1_SVK;5.462;5.626;5.728;5.737;5.719;5.653;5.491;5.263;4.959;4.63;54.967;63.163;70.545;76.897;82.16;86.394;89.723;92.293;94.253;95.732;3.00229754;3.55355038;4.0408176;4.41158089;4.6987304;4.88385282;4.92668993;4.85738059;4.67400627;4.4323916;1.18361033;1.13712124;1.09175452;1.06508993;1.03939839;1.00877117;0.985931865;0.962248311;0.94830673;SVK
SVN;Slovenia;SSP1_SVN;2.03;2.103;2.16;2.216;2.271;2.308;2.323;2.301;2.242;2.15;49.505;57.987;65.771;72.588;78.342;83.065;86.861;89.866;92.217;94.043;1.0049515;1.21946661;1.4206536;1.60855008;1.77914682;1.9171402;2.01778103;2.06781666;2.06750514;2.0219245;1.21345817;1.1649795;1.13226059;1.10605622;1.07756155;1.05249529;1.02479735;0.999849348;0.977953796;SVN
SWE;Sweden;SSP1_SWE;9.38;10.234;11.123;11.96;12.875;13.788;14.552;15.108;15.324;15.245;84.682;87.042;88.953;90.519;91.816;92.9;93.814;94.59;95.253;95.823;7.9431716;8.90787828;9.89424219;10.8260724;11.82131;12.809052;13.6518133;14.2906572;14.5965697;14.6082163;1.12145107;1.11072939;1.09417904;1.0919297;1.08355605;1.0657942;1.04679554;1.02140647;1.0007979;SWE
SWZ;Swaziland;SSP1_SWZ;1.186;1.32;1.417;1.482;1.519;1.525;1.496;1.438;1.361;1.273;21.373;30.276;40.01;49.557;58.166;65.505;71.565;76.494;80.485;83.72;0.25348378;0.3996432;0.5669417;0.73443474;0.88354154;0.99895125;1.0706124;1.09998372;1.09540085;1.0657556;1.57660265;1.41861966;1.29543256;1.20302253;1.13062171;1.07173638;1.02743413;0.995833693;0.97293662;SWZ
SYR;Syria;SSP1_SYR;20.411;23.697;26.497;28.553;29.691;30.157;30.034;29.311;27.877;25.507;55.741;63.837;71.09;77.309;82.452;86.587;89.84;92.357;94.28;95.736;11.3772955;15.1274539;18.8367173;22.0740388;24.4808233;26.1120416;26.9825456;27.0707603;26.2824356;24.4193815;1.32961774;1.24520077;1.1718623;1.10903236;1.06663249;1.03333726;1.00326932;0.970879109;0.929114101;SYR
TCD;Chad;SSP1_TCD;11.227;14.191;17.169;19.83;21.907;23.385;24.355;24.831;24.832;24.38;27.625;37.699;48.097;57.816;66.256;73.241;78.861;83.318;86.827;89.586;3.10145875;5.34986509;8.25777393;11.4649128;14.5147019;17.1274079;19.2065966;20.6886926;21.5608806;21.8410668;1.72495123;1.54354807;1.38837814;1.26601067;1.18000411;1.12139541;1.07716599;1.04215772;1.01299512;TCD
TGO;Togo;SSP1_TGO;6.028;7.168;8.185;8.993;9.559;9.876;9.956;9.81;9.472;8.98;43.441;53.793;63.155;71.093;77.543;82.651;86.636;89.72;92.097;93.925;2.61862348;3.85588224;5.16923675;6.39339349;7.41233537;8.16261276;8.62548016;8.801532;8.72342784;8.434465;1.47248441;1.34061064;1.23681576;1.15937419;1.10122011;1.05670579;1.02041067;0.991126072;0.966875081;TGO
THA;Thailand;SSP1_THA;69.122;72.337;73.6;72.937;70.212;66.097;60.998;55.185;48.977;42.741;33.963;43.622;52.916;61.228;68.303;74.152;78.913;82.763;85.874;88.391;23.4759049;31.5548461;38.946176;44.6578664;47.9569024;49.0122474;48.1353517;45.6727616;42.058509;37.7791973;1.34413759;1.23423755;1.146656;1.07387357;1.02200611;0.982108641;0.948840299;0.920866345;0.898253367;THA
TJK;Tajikistan;SSP1_TJK;6.879;7.404;7.568;7.446;7.106;6.625;6.158;5.711;5.271;4.864;26.319;35.397;45.188;54.862;63.728;71.387;77.726;82.818;86.827;89.944;1.81048401;2.62079388;3.41982784;4.08502452;4.52851168;4.72938875;4.78636708;4.72973598;4.57665117;4.37487616;1.44756533;1.30488241;1.19451174;1.10856414;1.0443583;1.01204772;0.98816825;0.96763354;0.955912085;TJK
TKM;Turkmenistan;SSP1_TKM;5.042;5.512;5.778;5.874;5.81;5.602;5.302;4.931;4.518;4.102;49.502;57.985;65.768;72.585;78.339;83.062;86.858;89.863;92.215;94.04;2.49589084;3.1961332;3.80007504;4.2636429;4.5514959;4.65313324;4.60521116;4.43114453;4.1662737;3.8575208;1.28055809;1.18896016;1.12198913;1.06751339;1.02233054;0.989701116;0.962202248;0.940225188;0.925892315;TKM
TLS;East Timor;SSP1_TLS;1.124;1.342;1.524;1.644;1.69;1.675;1.647;1.619;1.592;1.57;28.122;38.205;48.598;58.316;66.762;73.754;79.376;83.825;87.317;90.05;0.31609128;0.5127111;0.74063352;0.95871504;1.1282778;1.2353795;1.30732272;1.35712675;1.39008664;1.413785;1.62203494;1.44454356;1.29445267;1.17686461;1.09492494;1.05823572;1.0380962;1.02428652;1.01704812;TLS
TON;Tonga;SSP1_TON;0.104;0.106;0.105;0.1;0.093;0.084;0.077;0.071;0.066;0.061;23.428;34.908;47.161;58.48;67.939;75.4;81.129;85.485;88.796;91.32;0.02436512;0.03700248;0.04951905;0.05848;0.06318327;0.063336;0.06246933;0.06069435;0.05860536;0.0557052;1.51866603;1.338263;1.18095965;1.08042527;1.00241725;0.986316313;0.971586377;0.965581805;0.950513741;TON
TTO;Trinidad and Tobago;SSP1_TTO;1.341;1.358;1.328;1.269;1.181;1.072;0.956;0.837;0.722;0.615;13.877;20.566;28.991;38.617;48.58;58.025;66.377;73.407;79.133;83.703;0.18609057;0.27928628;0.38500048;0.49004973;0.5737298;0.622028;0.63456412;0.61441659;0.57134026;0.51477345;1.50080834;1.37851555;1.27285485;1.17075832;1.08418283;1.02015363;0.968249812;0.929890679;0.900992781;TTO
TUN;Tunisia;SSP1_TUN;10.481;11.374;11.886;12.08;12.02;11.665;11.045;10.255;9.383;8.431;67.284;73.404;78.275;82.148;85.241;87.727;89.741;91.386;92.738;93.856;7.05203604;8.34897096;9.3037665;9.9234784;10.2459682;10.2333545;9.91189345;9.3716343;8.70160654;7.91299936;1.18390929;1.11436086;1.06660871;1.03249766;0.998768916;0.968586928;0.94549385;0.928504705;0.909372232;TUN
TUR;Turkey;SSP1_TUR;72.752;79.81;84.354;86.99;87.35;85.601;82.299;77.647;72.045;65.655;69.649;75.499;80.07;83.656;86.493;88.76;90.59;92.08;93.305;94.318;50.6710405;60.2557519;67.5422478;72.7723544;75.5516355;75.9794476;74.5546641;71.4973576;67.2215872;61.9244829;1.18915561;1.12092615;1.07743459;1.03819144;1.00566251;0.981247778;0.958992418;0.940196806;0.921199356;TUR
TZA;Tanzania;SSP1_TZA;44.841;56.306;67.357;77.362;85.019;90.308;93.607;94.955;94.484;92.162;26.383;35.656;45.447;54.886;63.351;70.564;76.509;81.313;85.153;88.205;11.830401;20.0764674;30.6117358;42.4609073;53.8603867;63.7249371;71.6177796;77.2107592;80.4559605;81.2914921;1.6970234;1.52475708;1.38707937;1.26846999;1.18315038;1.12385799;1.07809485;1.04203043;1.01038496;TZA
UGA;Uganda;SSP1_UGA;33.425;43.748;54.832;66.235;76.371;84.828;91.402;95.798;98.115;98.334;13.295;19.405;27.292;36.703;46.985;57.25;66.681;74.752;81.285;86.355;4.44385375;8.4892994;14.9647494;24.310232;35.8829144;48.56403;60.9477676;71.610921;79.7527777;84.9163257;1.91034626;1.76277791;1.62449977;1.47604162;1.35340261;1.25499815;1.1749556;1.11369574;1.06474443;UGA
UKR;Ukraine;SSP1_UKR;45.448;42.808;40.691;39.074;37.482;35.731;33.621;31.057;28.24;25.339;68.787;74.671;79.302;82.957;85.862;88.193;90.082;91.625;92.896;93.952;31.2623158;31.9651617;32.2687768;32.4146182;32.1827948;31.5122408;30.2864692;28.4559762;26.2338304;23.8064973;1.02248221;1.00949831;1.00451958;0.992848185;0.979164208;0.961101731;0.939560701;0.921909344;0.907473172;UKR
URY;Uruguay;SSP1_URY;3.369;3.39;3.345;3.244;3.088;2.89;2.677;2.446;2.184;1.897;92.479;93.482;94.359;95.125;95.791;96.369;96.871;97.305;97.681;98.005;3.11561751;3.1690398;3.15630855;3.085855;2.95802608;2.7850641;2.59323667;2.3800803;2.13335304;1.85915485;1.01714661;0.995982616;0.977678497;0.95857585;0.941527906;0.931122795;0.917802963;0.896336582;0.871470786;URY
USA;United States;SSP1_USA;310.384;336.722;363.686;388.801;411.058;431.955;450.962;465.256;470.602;466.507;82.286;85.061;87.476;89.555;91.329;92.828;94.088;95.14;96.014;96.737;255.402578;286.4191;318.137965;348.190736;375.415161;400.975187;424.301127;442.644558;451.843804;451.284877;1.1214417;1.11074284;1.09446458;1.07818825;1.06808469;1.05817302;1.04323211;1.02078247;0.998763007;USA
UZB;Uzbekistan;SSP1_UZB;27.445;29.701;30.824;31.044;30.487;29.19;27.491;25.504;23.323;21.184;36.247;45.694;54.898;63.273;70.512;76.546;81.458;85.396;88.523;90.993;9.94798915;13.5715749;16.9217595;19.6424701;21.4969934;22.3437774;22.3936188;21.7793958;20.6462193;19.2759571;1.36425309;1.24685304;1.16078178;1.09441396;1.03939081;1.00223066;0.972571519;0.947970249;0.933631327;UZB
VCT;Saint Vincent and the Grenadines;SSP1_VCT;0.109;0.108;0.106;0.101;0.095;0.088;0.081;0.074;0.066;0.059;49.329;58.829;66.538;72.613;77.366;81.105;84.074;86.461;88.403;90.001;0.05376861;0.06353532;0.07053028;0.07333913;0.0734977;0.0713724;0.06809994;0.06398114;0.05834598;0.05310059;1.18164334;1.11009561;1.03982474;1.00216215;0.971083449;0.954149503;0.939518302;0.91192467;0.910098519;VCT
VEN;Venezuela;SSP1_VEN;28.98;32.684;35.378;37.123;37.829;37.634;36.642;34.938;32.48;29.237;93.353;95.538;97.027;98.03;98.699;99.143;99.436;99.629;99.757;99.84;27.0536994;31.2256399;34.3262121;36.3916769;37.3368447;37.3114766;36.4353391;34.80838;32.4010736;29.1902208;1.15420961;1.09929571;1.06017165;1.02597209;0.999320561;0.976518284;0.955346673;0.930841182;0.900902889;VEN
VIR;Virgin Islands U.S.;SSP1_VIR;0.109;0.114;0.116;0.115;0.111;0.107;0.102;0.095;0.087;0.076;95.27;97.484;98.75;99.403;99.72;99.87;99.94;99.972;99.987;99.994;0.1038443;0.11113176;0.11455;0.11431345;0.1106892;0.1068609;0.1019388;0.0949734;0.08698869;0.07599544;1.07017679;1.03075844;0.997934963;0.968295507;0.96541397;0.953939186;0.931670767;0.915926881;0.873624376;VIR
VNM;Vietnam;SSP1_VNM;87.848;95.483;99.299;100.235;98.224;93.552;87.295;79.855;71.091;61.35;30.379;40.222;50.331;59.845;68.198;75.172;80.799;85.241;88.698;91.367;26.6873439;38.4051723;49.9781797;59.9856358;66.9868035;70.3249094;70.5334871;68.0692006;63.0562952;56.0536545;1.4390781;1.30133981;1.20023651;1.11671407;1.04983229;1.00296591;0.965062177;0.926355748;0.888946208;VNM
