Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urban_share_2010;urban_share_2020;urban_share_2030;urban_share_2040;urban_share_2050;urban_share_2060;urban_share_2070;urban_share_2080;urban_share_2090;urban_share_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100;urbangrowthrate2020;urbangrowthrate2030;urbangrowthrate2040;urbangrowthrate2050;urbangrowthrate2060;urbangrowthrate2070;urbangrowthrate2080;urbangrowthrate2090;urbangrowthrate2100;Values
NAM;Namibia;SSP2_NAM;2.283;2.641;2.946;3.181;3.343;3.448;3.494;3.481;3.415;3.309;37.977;44.161;49.927;55.14;59.76;63.803;67.318;70.369;73.017;75.323;0.86701491;1.16629201;1.47084942;1.7540034;1.9977768;2.19992744;2.35209092;2.44954489;2.49353055;2.49243807;1.34518103;1.26113307;1.19251052;1.13898114;1.1011878;1.0691675;1.04143291;1.01795667;0.999561874;NAM
NCL;New Caledonia;SSP2_NCL;0.251;0.29;0.327;0.358;0.386;0.409;0.423;0.43;0.429;0.422;57.358;62.844;67.096;70.41;73.023;75.111;76.801;78.186;79.335;80.296;0.14396858;0.1822476;0.21940392;0.2520678;0.28186878;0.30720399;0.32486823;0.3361998;0.34034715;0.33884912;1.26588454;1.20387824;1.14887555;1.11822605;1.08988299;1.05750003;1.03488051;1.01233597;0.995598523;NCL
NER;Niger;SSP2_NER;15.512;21.816;29.816;39.681;50.943;62.027;72.789;82.672;91.055;97.906;17.109;21.113;25.607;30.495;35.643;40.9;46.117;51.167;55.952;60.409;2.65394808;4.60601208;7.63498312;12.1007209;18.1576135;25.369043;33.5681031;42.3007822;50.9470936;59.1440355;1.7355321;1.65761248;1.58490474;1.50053981;1.39715734;1.32319154;1.26014813;1.20440074;1.16089126;NER
NGA;Nigeria;SSP2_NGA;158.423;201.529;252.724;310.622;371.695;427.389;477.965;521.278;555.753;582.38;49.803;56.22;61.582;66.005;69.642;72.646;75.142;77.235;79.006;80.516;78.8994067;113.299604;155.632494;205.026051;258.855832;310.481013;359.15246;402.609063;439.078215;468.909081;1.43600071;1.3736367;1.31737304;1.26255093;1.19943604;1.15676143;1.12099765;1.09058204;1.06793975;NGA
NIC;Nicaragua;SSP2_NIC;5.788;6.366;6.754;6.969;7.014;6.903;6.75;6.588;6.411;6.244;57.319;63.171;67.421;70.547;72.889;74.677;76.065;77.158;78.03;78.732;3.31762372;4.02146586;4.55361434;4.91642043;5.11243446;5.15495331;5.1343875;5.08316904;5.0025033;4.91602608;1.21215249;1.13232699;1.07967431;1.03986926;1.00831675;0.996010476;0.990024426;0.984130817;0.982713211;NIC
NLD;Netherlands;SSP2_NLD;16.613;17.264;17.884;18.31;18.575;18.813;19.03;19.189;19.22;19.065;82.861;85.521;87.913;90.02;91.84;93.386;94.679;95.746;96.617;97.321;13.7656979;14.7643454;15.7223609;16.482662;17.05928;17.5687082;18.0174137;18.3726999;18.5697874;18.5542487;1.07254609;1.06488709;1.04835795;1.03498331;1.02986223;1.02554004;1.01971905;1.01072719;0.999163224;NLD
NOR;Norway;SSP2_NOR;4.883;5.426;6.004;6.543;7.063;7.577;8.008;8.344;8.578;8.67;79.411;83.165;85.845;87.837;89.367;90.575;91.55;92.353;93.024;93.593;3.87763913;4.5125329;5.1541338;5.74717491;6.31199121;6.86286775;7.331324;7.70593432;7.97959872;8.1145131;1.16373204;1.14218199;1.11506126;1.09827721;1.08727461;1.06825955;1.05109723;1.03551346;1.01690741;NOR
NPL;Nepal;SSP2_NPL;29.959;35.756;41.272;46.105;50.142;53;54.485;54.757;53.902;52.407;18.621;23.032;27.932;33.184;38.622;44.072;49.379;54.422;59.121;63.431;5.57866539;8.23532192;11.528095;15.2994832;19.3658432;23.35816;26.9041481;29.7998545;31.8674014;33.2422842;1.47621722;1.39983539;1.32714756;1.26578414;1.20615249;1.1518094;1.10763048;1.06938111;1.04314386;NPL
NZL;New Zealand;SSP2_NZL;4.368;4.852;5.28;5.633;5.94;6.186;6.369;6.497;6.543;6.509;86.2;88.356;89.948;91.167;92.129;92.906;93.545;94.08;94.534;94.924;3.765216;4.28703312;4.7492544;5.13543711;5.4724626;5.74716516;5.95788105;6.1123776;6.18535962;6.17860316;1.13858889;1.10781845;1.08131439;1.06562742;1.05019725;1.03666432;1.02593146;1.01194004;0.998907669;NZL
OMN;Oman;SSP2_OMN;2.782;3.383;3.988;4.544;5.011;5.365;5.583;5.675;5.691;5.651;73.035;76.717;80;82.899;85.434;87.634;89.531;91.158;92.548;93.729;2.0318337;2.59533611;3.1904;3.76693056;4.28109774;4.7015641;4.99851573;5.1732165;5.26690668;5.29662579;1.27733688;1.22928201;1.18070792;1.136495;1.09821461;1.06316018;1.03495053;1.01811062;1.00564261;OMN
PAK;Pakistan;SSP2_PAK;173.593;207.341;239.684;267.979;292.577;310.048;320.897;326.985;328.66;326.374;35.895;41.965;47.725;53.018;57.771;61.976;65.665;68.887;71.698;74.155;62.3112074;87.0106507;114.389189;142.077106;169.024659;192.155348;210.717015;225.250157;235.642647;242.02264;1.39638846;1.31465732;1.24205012;1.18966851;1.13684802;1.09659719;1.06896995;1.04613755;1.02707487;PAK
PAN;Panama;SSP2_PAN;3.517;4.022;4.477;4.846;5.108;5.263;5.324;5.294;5.187;5.025;74.799;78.938;82.204;84.815;86.93;88.664;90.103;91.309;92.331;93.203;2.63068083;3.17488636;3.68027308;4.1101349;4.4403844;4.66638632;4.79708372;4.83389846;4.78920897;4.68345075;1.2068687;1.15918262;1.11680161;1.08035004;1.05089693;1.02800827;1.0076744;0.99075498;0.977917393;PAN
PER;Peru;SSP2_PER;29.077;31.439;33.041;33.849;33.862;33.116;32.106;30.994;29.803;28.713;76.92;80.23;83.052;85.456;87.504;89.251;90.742;92.018;93.11;94.048;22.3660284;25.2235097;27.4412113;28.9260014;29.6306045;29.5563612;29.1336265;28.5200589;27.7495733;27.0040022;1.12775989;1.08792201;1.05410804;1.02435881;0.99749437;0.985697338;0.978939539;0.972984431;0.973132161;PER
PHL;Philippines;SSP2_PHL;93.261;109.705;125.356;138.617;149.04;156.742;161.592;163.485;162.876;160.179;48.903;54.993;60.194;64.574;68.243;71.319;73.91;76.106;77.981;79.593;45.6074268;60.3300707;75.4567906;89.5105416;101.709367;111.786827;119.432647;124.421894;127.012334;127.491271;1.32281242;1.25073267;1.18624899;1.13628368;1.09908094;1.06839643;1.04177457;1.0208198;1.0037708;PHL
PNG;Papua New Guinea;SSP2_PNG;6.858;8.24;9.543;10.661;11.504;12.087;12.391;12.433;12.265;11.917;12.526;16.458;21.03;26.08;31.378;36.681;41.779;46.524;50.836;54.69;0.85903308;1.3561392;2.0068929;2.7803888;3.60972512;4.43363247;5.17683589;5.78432892;6.2350354;6.5174073;1.578681;1.4798576;1.38541962;1.2982807;1.22824656;1.16762856;1.11734833;1.07791854;1.04528794;PNG
POL;Poland;SSP2_POL;38.277;38.41;37.889;36.586;35.163;33.637;31.686;29.577;27.752;26.229;60.958;66.357;70.736;74.294;77.207;79.613;81.622;83.317;84.76;86.001;23.3328937;25.4877237;26.801163;27.1812028;27.1482974;26.7794248;25.8627469;24.6426691;23.5225952;22.5572023;1.0923516;1.05153223;1.01417997;0.998789405;0.98641268;0.965769321;0.952824894;0.954547379;0.958958912;POL
PRI;Puerto Rico;SSP2_PRI;3.749;3.643;3.475;3.245;2.969;2.674;2.401;2.167;1.973;1.81;98.785;99.801;99.874;99.908;99.928;99.941;99.951;99.958;99.963;99.967;3.70344965;3.63575043;3.4706215;3.2420146;2.96686232;2.67242234;2.39982351;2.16608986;1.97226999;1.8094027;0.981719957;0.954581885;0.934130847;0.915129229;0.900757114;0.897995603;0.902603817;0.910520854;0.917421402;PRI
PRK;North Korea;SSP2_PRK;24.346;25.396;25.902;25.664;24.97;23.841;22.459;20.956;19.308;17.687;60.215;66.077;70.459;73.777;76.336;78.346;79.954;81.259;82.333;83.228;14.6599439;16.7809149;18.2502902;18.9341293;19.0610992;18.6784699;17.9568689;17.028636;15.8968556;14.7205364;1.14467798;1.08756229;1.03747004;1.00670588;0.979926166;0.961367232;0.948307646;0.933536638;0.926003022;PRK
PRT;Portugal;SSP2_PRT;10.676;10.91;11.082;11.234;11.31;11.277;11.115;10.863;10.572;10.217;60.703;66.16;70.589;74.19;77.138;79.573;81.606;83.319;84.779;86.033;6.48065228;7.218056;7.82267298;8.3345046;8.7243078;8.97344721;9.0705069;9.05094297;8.96283588;8.78999161;1.11378542;1.08376452;1.06542925;1.04676981;1.02855693;1.01081632;0.997843127;0.990265424;0.980715449;PRT
PRY;Paraguay;SSP2_PRY;6.455;7.502;8.427;9.19;9.757;10.122;10.301;10.321;10.195;9.954;61.495;66.895;71.274;74.833;77.747;80.155;82.165;83.861;85.305;86.547;3.96950225;5.0184629;6.00625998;6.8771527;7.58577479;8.1132891;8.46381665;8.65529381;8.69684475;8.61488838;1.26425496;1.1968326;1.14499751;1.10304004;1.06953994;1.04320412;1.02262303;1.00480064;0.99057631;PRY
PSE;Palestina;SSP2_PSE;4.039;4.857;5.398;5.712;5.83;5.79;5.718;5.669;5.653;5.678;74.144;77.871;81.053;83.764;86.072;88.037;89.712;91.142;92.365;93.412;2.99467616;3.78219447;4.37524094;4.78459968;5.0179976;5.0973423;5.12973216;5.16683998;5.22139345;5.30393336;1.26297278;1.15679957;1.09356256;1.04878108;1.01581202;1.00635426;1.00723387;1.01055838;1.01580802;PSE
PYF;French Polynesia;SSP2_PYF;0.271;0.301;0.326;0.344;0.357;0.365;0.369;0.37;0.369;0.367;51.443;57.906;63.012;67.022;70.189;72.715;74.754;76.42;77.796;78.944;0.13941053;0.17429706;0.20541912;0.23055568;0.25057473;0.26540975;0.27584226;0.282754;0.28706724;0.28972448;1.25024315;1.17855757;1.12236719;1.08682957;1.05920397;1.03930718;1.02505686;1.01525439;1.00925651;PYF
QAT;Qatar;SSP2_QAT;1.759;2.562;3.045;3.475;3.797;3.994;4.044;3.954;3.797;3.606;95.831;96.546;97.143;97.639;98.05;98.391;98.673;98.907;99.099;99.258;1.68566729;2.47350852;2.95800435;3.39295525;3.7229585;3.92973654;3.99033612;3.91078278;3.76278903;3.57924348;1.46737647;1.19587393;1.14704201;1.0972613;1.05554132;1.01542077;0.980063499;0.962157512;0.951220877;QAT
REU;Reunion;SSP2_REU;0.846;0.941;1.025;1.096;1.151;1.192;1.223;1.246;1.261;1.27;94.014;97.562;98.324;98.678;98.883;99.017;99.111;99.18;99.233;99.274;0.79535844;0.91805842;1.007821;1.08151088;1.13814333;1.18028264;1.21212753;1.2357828;1.25132813;1.2607798;1.15427004;1.09777437;1.07311802;1.0523642;1.03702461;1.02698073;1.0195155;1.01257934;1.00755331;REU
ROU;Romania;SSP2_ROU;21.486;20.766;19.915;18.935;17.757;16.356;14.832;13.415;12.255;11.323;57.467;63.321;67.569;70.694;73.036;74.825;76.213;77.307;78.18;78.883;12.3473596;13.1492389;13.4563663;13.3859089;12.9690025;12.238377;11.3039122;10.370734;9.580959;8.93192209;1.06494338;1.02335705;0.994764006;0.968854832;0.943663707;0.923644709;0.917446447;0.923845791;0.932257626;ROU
RUS;Russia;SSP2_RUS;142.958;141.969;139.632;137.792;136.715;135.424;133.427;130.636;126.968;122.622;73.167;77.128;80.449;83.234;85.576;87.553;89.228;90.654;91.871;92.915;104.59808;109.49785;112.332548;114.689793;116.995228;118.567775;119.054244;118.426759;116.646771;113.934231;1.04684379;1.02588816;1.02098453;1.02010148;1.01344112;1.00410288;0.994729427;0.984969713;0.976745692;RUS
RWA;Rwanda;SSP2_RWA;10.624;13.749;16.827;19.98;22.953;25.345;27.374;29.027;30.186;30.884;18.854;23.233;28.118;33.389;38.893;44.461;49.933;55.176;60.095;64.628;2.00304896;3.19430517;4.73141586;6.6711222;8.92711029;11.2686404;13.6686594;16.0159375;18.1402767;19.9597115;1.59472146;1.48120346;1.40996319;1.3381722;1.2622943;1.21298212;1.17172702;1.13263908;1.10029807;RWA
SAU;Saudi Arabia;SSP2_SAU;27.448;34.746;41.861;48.611;54.414;59.026;62.069;63.608;63.753;62.664;82.074;84.851;87.264;89.339;91.111;92.611;93.876;94.935;95.819;96.555;22.5276715;29.4823285;36.529583;43.4285813;49.5771395;54.6645689;58.2678944;60.3862548;61.0874871;60.5052252;1.30871619;1.23903318;1.18886058;1.14157861;1.10261644;1.06591702;1.03635553;1.01161245;0.990468394;SAU
SDN;Sudan;SSP2_SDN;43.552;54.185;64.512;73.969;81.625;87.42;91.214;93.128;93.063;91.593;40.104;46.321;51.885;56.73;60.884;64.422;67.43;69.992;72.183;74.067;17.4660941;25.0990338;33.4720512;41.9626137;49.696565;56.3177124;61.5056002;65.1821498;67.1756653;67.8401873;1.43701469;1.33359919;1.25366125;1.18430576;1.13323149;1.09211823;1.05977585;1.03058376;1.0098923;SDN
SEN;Senegal;SSP2_SEN;12.434;15.651;18.791;21.76;24.252;26.194;27.869;29.264;30.361;31.15;42.379;48.822;54.517;59.424;63.596;67.126;70.112;72.649;74.813;76.672;5.26940486;7.64113122;10.2442895;12.9306624;15.4233019;17.5829844;19.5395133;21.2600034;22.7139749;23.883328;1.45009378;1.34067708;1.26223126;1.19276967;1.14002725;1.11127399;1.08805184;1.06839;1.05148166;SEN
SGP;Singapore;SSP2_SGP;5.086;5.719;6.088;6.373;6.53;6.591;6.51;6.276;5.941;5.538;100;100;100;100;100;100;100;100;100;100;5.086;5.719;6.088;6.373;6.53;6.591;6.51;6.276;5.941;5.538;1.1244593;1.06452177;1.0468134;1.02463518;1.0093415;0.987710514;0.9640553;0.946622052;0.932166302;SGP
SLB;Solomon Islands;SSP2_SLB;0.538;0.664;0.78;0.887;0.971;1.034;1.076;1.095;1.093;1.077;18.551;22.693;27.32;32.338;37.618;43.014;48.377;53.579;58.516;63.117;0.09980438;0.15068152;0.213096;0.28683806;0.36527078;0.44476476;0.52053652;0.58669005;0.63957988;0.67977009;1.50976861;1.41421456;1.34605089;1.27343903;1.21763027;1.17036368;1.1270872;1.09014953;1.06283845;SLB
SLE;Sierra Leone;SSP2_SLE;5.868;7.323;8.755;10.118;11.279;12.197;12.833;13.174;13.248;13.145;38.395;44.392;50.022;55.158;59.751;63.808;67.365;70.474;73.19;75.567;2.2530186;3.25082616;4.3794261;5.58088644;6.73931529;7.78266176;8.64495045;9.28424476;9.6962112;9.93328215;1.44287586;1.34717327;1.27434196;1.20757076;1.15481491;1.11079612;1.07395003;1.04437264;1.02444985;SLE
SLV;El Salvador;SSP2_SLV;6.193;6.383;6.396;6.291;6.081;5.77;5.465;5.187;4.948;4.757;64.305;69.01;73.021;76.431;79.332;81.805;83.923;85.744;87.318;88.684;3.98240865;4.4049083;4.67042316;4.80827421;4.82417892;4.7201485;4.58639195;4.44754128;4.32049464;4.21869788;1.10609149;1.06027705;1.02951575;1.00330778;0.978435622;0.971662639;0.969725512;0.97143441;0.976438633;SLV
SOM;Somalia;SSP2_SOM;9.331;11.235;13.184;14.934;16.162;17.052;17.765;18.358;18.842;19.229;37.448;43.341;48.918;54.045;58.662;62.763;66.378;69.551;72.333;74.774;3.49427288;4.86936135;6.44934912;8.0710803;9.48095244;10.7023468;11.7920517;12.7681726;13.6289839;14.3782925;1.39352636;1.32447536;1.25145657;1.17468196;1.12882612;1.10181925;1.08277787;1.06741852;1.05497905;SOM
SRB;Serbia;SSP2_SRB;9.856;9.732;9.73;9.727;9.669;9.573;9.3;8.846;8.311;7.728;56.061;62.038;66.569;70.025;72.695;74.791;76.461;77.809;78.911;79.821;5.52537216;6.03753816;6.4771637;6.81133175;7.02887955;7.15974243;7.110873;6.88298414;6.55829321;6.16856688;1.09269348;1.07281536;1.05159173;1.0319391;1.01861789;0.993174415;0.967952056;0.952827012;0.940575037;SRB
STP;Sao Tome and Principe;SSP2_STP;0.165;0.185;0.199;0.208;0.211;0.21;0.207;0.204;0.202;0.201;62.225;67.17;71.302;74.751;77.641;80.077;82.145;83.913;85.436;86.757;0.10267125;0.1242645;0.14189098;0.15548208;0.16382251;0.1681617;0.17004015;0.17118252;0.17258072;0.17438157;1.21031447;1.14184646;1.09578551;1.05364239;1.02648714;1.0111705;1.00671824;1.00816789;1.01043483;STP
SUR;Suriname;SSP2_SUR;0.525;0.572;0.613;0.642;0.659;0.667;0.666;0.658;0.645;0.626;69.382;73.302;76.602;79.388;81.752;83.769;85.501;86.996;88.294;89.429;0.3642555;0.41928744;0.46957026;0.50967096;0.53874568;0.55873923;0.56943666;0.57243368;0.5694963;0.55982554;1.1510806;1.11992446;1.08539872;1.05704606;1.0371113;1.01914566;1.00526313;0.994868611;0.983018748;SUR
SVK;Slovakia;SSP2_SVK;5.462;5.607;5.669;5.613;5.53;5.404;5.178;4.909;4.661;4.427;54.967;60.934;65.42;68.812;71.41;73.43;75.024;76.298;77.329;78.171;3.00229754;3.41656938;3.7086598;3.86241756;3.948973;3.9681572;3.88474272;3.74546882;3.60430469;3.46063017;1.13798494;1.08549231;1.04145912;1.02240965;1.00485802;0.978979038;0.964148488;0.962310691;0.960138076;SVK
SVN;Slovenia;SSP2_SVN;2.03;2.094;2.135;2.167;2.199;2.22;2.222;2.209;2.178;2.128;49.505;55.749;60.932;65.182;68.663;71.526;73.898;75.879;77.55;78.971;1.0049515;1.16738406;1.3008982;1.41249394;1.50989937;1.5878772;1.64201356;1.67616711;1.689039;1.68050288;1.16163224;1.11437036;1.08578361;1.06895989;1.05164439;1.03409354;1.0207998;1.00767936;0.994946168;SVN
SWE;Sweden;SSP2_SWE;9.38;10.186;10.986;11.705;12.512;13.324;13.994;14.559;14.958;15.133;84.682;87.042;88.953;90.519;91.816;92.9;93.814;94.59;95.253;95.823;7.9431716;8.86609812;9.77237658;10.595249;11.4880179;12.377996;13.1283312;13.7713581;14.2479437;14.5008946;1.11619118;1.10221841;1.08420392;1.08426125;1.07747012;1.06061847;1.0489801;1.03460702;1.0177535;SWE
SWZ;Swaziland;SSP2_SWZ;1.186;1.325;1.427;1.496;1.546;1.579;1.59;1.581;1.557;1.516;21.373;26.355;31.643;37.018;42.28;47.272;51.893;56.095;59.869;63.234;0.25348378;0.34920375;0.45154561;0.55378928;0.6536488;0.74642488;0.8250987;0.88686195;0.93216033;0.95862744;1.37761773;1.29307205;1.22643044;1.18032043;1.14193567;1.10540085;1.07485559;1.05107715;1.0283933;SWZ
SYR;Syria;SSP2_SYR;20.411;24.177;27.93;31.134;33.57;35.422;36.563;37.032;36.841;36.105;55.741;61.65;66.15;69.595;72.265;74.364;76.039;77.394;78.502;79.418;11.3772955;14.9051205;18.475695;21.6677073;24.2593605;26.3412161;27.8021396;28.6605461;28.9209218;28.6738689;1.31007589;1.23955355;1.17276819;1.11960902;1.08581659;1.05546151;1.03087556;1.00908481;0.99145764;SYR
TCD;Chad;SSP2_TCD;11.227;14.532;18.255;21.912;25.238;28.118;30.396;32.206;33.481;34.197;27.625;33.859;40.09;46.028;51.483;56.367;60.668;64.418;67.675;70.501;3.10145875;4.92038988;7.3184295;10.0856554;12.9932795;15.8492731;18.4406453;20.7464611;22.6582667;24.109227;1.586476;1.48736781;1.37811744;1.28829303;1.21980544;1.16350101;1.12503987;1.09215093;1.06403668;TCD
TGO;Togo;SSP2_TGO;6.028;7.277;8.47;9.523;10.349;10.957;11.337;11.506;11.523;11.416;43.441;50.263;56.098;60.968;64.992;68.313;71.065;73.36;75.289;76.924;2.61862348;3.65763851;4.7515006;5.80598264;6.72602208;7.48505541;8.05663905;8.4408016;8.67555147;8.78164384;1.39677909;1.29906238;1.22192611;1.15846404;1.11285026;1.07636331;1.04768273;1.02781132;1.01222889;TGO
THA;Thailand;SSP2_THA;69.122;72.846;75.018;75.219;73.552;70.863;67.348;63.271;58.972;54.662;33.963;39.865;45.582;50.941;55.84;60.24;64.148;67.595;70.627;73.292;23.4759049;29.0400579;34.1947048;38.3173108;41.0714368;42.6878712;43.202395;42.7680324;41.6501544;40.062873;1.23701549;1.17750126;1.1205627;1.07187681;1.03935666;1.01205316;0.989945868;0.973861832;0.961890144;THA
TJK;Tajikistan;SSP2_TJK;6.879;7.544;7.943;8.098;8.045;7.829;7.6;7.387;7.208;7.078;26.319;32.047;37.874;43.55;48.888;53.776;58.169;62.069;65.507;68.527;1.81048401;2.41762568;3.00833182;3.526679;3.9330396;4.21012304;4.420844;4.58503703;4.72174456;4.85034106;1.33534771;1.24433317;1.17230386;1.11522472;1.0704502;1.05005102;1.03714065;1.02981601;1.02723495;TJK
TKM;Turkmenistan;SSP2_TKM;5.042;5.595;6.009;6.26;6.374;6.341;6.203;6.002;5.778;5.547;49.502;55.702;60.882;65.156;68.674;71.581;73.999;76.026;77.741;79.203;2.49589084;3.1165269;3.65839938;4.0787656;4.37728076;4.53895121;4.59015797;4.56308052;4.49187498;4.39339041;1.24866314;1.17387063;1.11490441;1.07318762;1.03693399;1.01128163;0.994100976;0.984395292;0.978074953;TKM
TLS;East Timor;SSP2_TLS;1.124;1.377;1.651;1.883;2.059;2.182;2.28;2.383;2.492;2.608;28.122;34.475;40.816;46.85;52.384;57.332;61.682;65.472;68.76;71.611;0.31609128;0.47472075;0.67387216;0.8821855;1.07858656;1.25098424;1.4063496;1.56019776;1.7134992;1.86761488;1.50184703;1.41951276;1.30912887;1.22263012;1.15983667;1.1241945;1.10939539;1.0982577;1.08994208;TLS
TON;Tonga;SSP2_TON;0.104;0.108;0.11;0.11;0.106;0.101;0.096;0.093;0.091;0.09;23.428;28.9;34.538;40.078;45.312;50.113;54.425;58.243;61.599;64.535;0.02436512;0.031212;0.0379918;0.0440858;0.04803072;0.05061413;0.052248;0.05416599;0.05605509;0.0580815;1.28101154;1.21721774;1.16040303;1.08948278;1.05378662;1.03228091;1.03670935;1.03487613;1.03615033;TON
TTO;Trinidad and Tobago;SSP2_TTO;1.341;1.372;1.36;1.319;1.247;1.151;1.049;0.948;0.859;0.785;13.877;17.926;22.599;27.756;33.195;38.695;44.055;49.121;53.798;58.044;0.18609057;0.24594472;0.3073464;0.36610164;0.41394165;0.44537945;0.46213695;0.46566708;0.46212482;0.4556454;1.32163989;1.24965643;1.19116944;1.13067412;1.07594742;1.03762522;1.00763871;0.992393149;0.985979069;TTO
TUN;Tunisia;SSP2_TUN;10.481;11.475;12.206;12.596;12.743;12.616;12.204;11.663;11.138;10.645;67.284;70.761;73.924;76.783;79.354;81.659;83.717;85.553;87.186;88.638;7.05203604;8.11982475;9.02316344;9.67158668;10.1120802;10.3020994;10.2168227;9.97804639;9.71077668;9.4355151;1.15141566;1.11125101;1.07186207;1.04554512;1.01879131;0.99172239;0.976629105;0.973214225;0.97165401;TUN
TUR;Turkey;SSP2_TUR;72.752;81.012;87.769;92.749;95.88;97.028;96.682;95.03;92.527;89.679;69.649;72.537;75.271;77.836;80.223;82.426;84.444;86.279;87.937;89.426;50.6710405;58.7636744;66.064604;72.1921116;76.9178124;79.9762993;81.6421481;81.9909337;81.365468;80.1963425;1.15970925;1.12424222;1.09275024;1.06546007;1.03976305;1.02082928;1.00427213;0.992371526;0.985631184;TUR
TZA;Tanzania;SSP2_TZA;44.841;58.362;73.026;88.103;102.254;114.341;124.681;133.084;139.636;143.787;26.383;32.112;37.939;43.614;48.952;53.84;58.233;62.134;65.573;68.596;11.830401;18.7412054;27.7053341;38.4252424;50.0553781;61.5611944;72.6054867;82.6904126;91.5635143;98.6321305;1.58415639;1.47831121;1.38692579;1.30266916;1.22986174;1.17940348;1.13890033;1.10730508;1.07719905;TZA
UGA;Uganda;SSP2_UGA;33.425;45.461;59.961;76.345;93.253;109.339;124.039;136.962;147.606;155.661;13.295;17.288;21.859;26.834;31.987;37.089;41.954;46.456;50.532;54.168;4.44385375;7.85929768;13.106875;20.4864173;29.8288371;40.5527417;52.0393221;63.6270667;74.5882639;84.3184505;1.76857703;1.66769036;1.56302836;1.45602995;1.35951467;1.2832504;1.22267286;1.17227255;1.13045198;UGA
UKR;Ukraine;SSP2_UKR;45.448;42.939;41.094;39.814;38.882;38.119;37.153;35.906;34.454;32.836;68.787;72.329;75.474;78.256;80.712;82.879;84.789;86.475;87.962;89.276;31.2623158;31.0573493;31.0152856;31.1568438;31.3824398;31.592646;31.5016572;31.0497135;30.3064275;29.3146674;0.993443657;0.99864561;1.00456415;1.00724066;1.00669821;0.997119936;0.985653337;0.976061421;0.967275585;UKR
URY;Uruguay;SSP2_URY;3.369;3.426;3.449;3.418;3.332;3.202;3.059;2.912;2.767;2.63;92.479;93.482;94.359;95.125;95.791;96.369;96.871;97.305;97.681;98.005;3.11561751;3.20269332;3.25444191;3.2513725;3.19175612;3.08573538;2.96328389;2.8335216;2.70283327;2.5775315;1.02794817;1.01615783;0.999056855;0.981664242;0.966782945;0.960316918;0.95620997;0.953877772;0.953640585;URY
USA;United States;SSP2_USA;310.384;335.751;361.029;383.233;402.305;420.93;437.638;449.545;456.212;458.56;82.286;85.061;87.476;89.555;91.329;92.828;94.088;95.14;96.014;96.737;255.402578;285.593158;315.813728;343.204313;367.421133;390.7409;411.764841;427.697113;438.02739;443.597187;1.11820781;1.10581686;1.08673019;1.07056094;1.06346877;1.05380532;1.03869265;1.02415325;1.01271564;USA
UZB;Uzbekistan;SSP2_UZB;27.445;30.163;32.084;33.089;33.475;33.039;32.157;31.023;29.755;28.604;36.247;42.233;47.938;53.209;57.971;62.208;65.944;69.222;72.094;74.612;9.94798915;12.7387398;15.3804279;17.606326;19.4057922;20.5529011;21.2056121;21.4747411;21.4515697;21.3420165;1.28053415;1.20737437;1.14472277;1.10220566;1.05911167;1.03175761;1.0126914;0.998920995;0.994892998;UZB
VCT;Saint Vincent and the Grenadines;SSP2_VCT;0.109;0.11;0.11;0.108;0.104;0.1;0.095;0.09;0.085;0.081;49.329;55.641;60.863;65.13;68.612;71.468;73.827;75.793;77.447;78.851;0.05376861;0.0612051;0.0669493;0.0703404;0.07135648;0.071468;0.07013565;0.0682137;0.06582995;0.06386931;1.13830542;1.09385166;1.05065176;1.01444518;1.00156286;0.981357391;0.972596675;0.965054674;0.970216596;VCT
VEN;Venezuela;SSP2_VEN;28.98;33.203;36.864;39.729;41.714;42.833;43.081;42.52;41.381;39.817;93.353;95.538;97.027;98.03;98.699;99.143;99.436;99.629;99.757;99.84;27.0536994;31.7214821;35.7680333;38.9463387;41.1713009;42.4659212;42.8380232;42.3622508;41.2804442;39.7532928;1.17253769;1.12756501;1.08885883;1.05712892;1.03144473;1.00876237;0.98889369;0.974462957;0.963005452;VEN
VIR;Virgin Islands U.S.;SSP2_VIR;0.109;0.114;0.118;0.119;0.117;0.116;0.114;0.112;0.108;0.103;95.27;97.484;98.75;99.403;99.72;99.87;99.94;99.972;99.987;99.994;0.1038443;0.11113176;0.116525;0.11828957;0.1166724;0.1158492;0.1139316;0.11196864;0.10798596;0.10299382;1.07017679;1.04853014;1.01514327;0.986328719;0.992944347;0.983447447;0.982770715;0.964430398;0.953770472;VIR
VNM;Vietnam;SSP2_VNM;87.848;96.408;101.958;104.65;104.376;101.329;96.537;90.54;84.128;78.267;30.379;36.527;42.673;48.575;54.063;59.047;63.499;67.433;70.89;73.917;26.6873439;35.2149502;43.5085373;50.8337375;56.4287969;59.8317346;61.3000296;61.0538382;59.6383392;57.8526184;1.31953747;1.23551324;1.16836236;1.11006587;1.06030499;1.02454041;0.995983829;0.976815561;0.970057503;VNM
