Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urban_share_2010;urban_share_2020;urban_share_2030;urban_share_2040;urban_share_2050;urban_share_2060;urban_share_2070;urban_share_2080;urban_share_2090;urban_share_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100;urbangrowthrate2020;urbangrowthrate2030;urbangrowthrate2040;urbangrowthrate2050;urbangrowthrate2060;urbangrowthrate2070;urbangrowthrate2080;urbangrowthrate2090;urbangrowthrate2100;Values
ABW;Aruba;SSP3_ABW;0.107;0.123;0.132;0.138;0.144;0.15;0.157;0.163;0.168;0.172;46.872;49.858;52.026;53.593;54.727;55.549;56.144;56.577;56.893;57.122;0.05015304;0.06132534;0.06867432;0.07395834;0.07880688;0.0833235;0.08814608;0.09222051;0.09558024;0.09824984;1.22276416;1.11983594;1.07694317;1.06555772;1.05731251;1.05787779;1.04622361;1.03643148;1.02793046;ABW
AFG;Afghanistan;SSP3_AFG;31.412;41.886;56.29;72.827;91.579;111.268;130.67;149.558;167.054;181.926;22.6;24.736;26.87;28.976;31.033;33.023;34.933;36.753;38.475;40.096;7.099112;10.360921;15.125123;21.1023515;28.4197111;36.7440316;45.6469511;54.9670517;64.2740265;72.945049;1.45946718;1.45982419;1.39518545;1.34675565;1.29290659;1.24229566;1.20417794;1.16931916;1.1349071;AFG
AGO;Angola;SSP3_AGO;19.082;25.492;33.357;41.337;49.523;57.25;64.069;70.116;75.26;79.305;58.504;61.365;63.656;65.498;66.99;68.205;69.201;70.022;70.701;71.267;11.1637333;15.6431658;21.2337319;27.0749083;33.1754577;39.0473625;44.3363887;49.0966255;53.2095726;56.5182943;1.40124862;1.35738074;1.27508948;1.22532115;1.17699544;1.13545156;1.10736636;1.0837725;1.06218283;AGO
ALB;Albania;SSP3_ALB;3.204;3.337;3.484;3.552;3.579;3.599;3.574;3.528;3.513;3.533;51.911;54.704;57.273;59.628;61.782;63.749;65.545;67.186;68.685;70.057;1.66322844;1.82547248;1.99539132;2.11798656;2.21117778;2.29432651;2.3425783;2.37032208;2.41290405;2.47511381;1.09754766;1.09308212;1.0614392;1.04399991;1.03760382;1.02103092;1.01184327;1.01796463;1.02578211;ALB
ARE;United Arab Emirates;SSP3_ARE;7.512;10.55;12.166;13.488;14.535;15.274;15.735;16.122;16.47;16.531;84.05;86.561;88.72;90.562;92.125;93.443;94.551;95.479;96.254;96.9;6.313836;9.1321855;10.7936752;12.2150026;13.3903688;14.2724838;14.8775999;15.3931244;15.8530338;16.018539;1.44637674;1.1819378;1.1316815;1.09622316;1.06587683;1.04239739;1.03465105;1.02987759;1.01043997;ARE
ARG;Argentina;SSP3_ARG;40.412;44.244;48.338;52.239;56.052;59.659;63.018;66.388;69.991;73.854;92.393;94.084;95.418;96.462;97.275;97.906;98.392;98.768;99.056;99.277;37.3378592;41.626525;46.1231528;50.3907842;54.524583;58.4097405;62.0046706;65.5700998;69.330285;73.3200356;1.11486105;1.10802314;1.09252688;1.08203482;1.07125515;1.06154676;1.05750259;1.05734603;1.05754701;ARG
ARM;Armenia;SSP3_ARM;3.092;3.102;3.103;3.081;3.035;2.98;2.936;2.909;2.924;2.984;64.191;67.229;69.024;70.115;70.793;71.219;71.49;71.663;71.774;71.845;1.98478572;2.08544358;2.14181472;2.16024315;2.14856755;2.1223262;2.0989464;2.08467667;2.09867176;2.1438548;1.05071472;1.02703077;1.00860412;0.994595238;0.987786584;0.98898388;0.99320148;1.00671331;1.02152935;ARM
AUS;Australia;SSP3_AUS;22.268;25.14;26.836;27.898;28.462;28.436;27.774;26.562;24.896;22.921;89.108;90.753;92.171;93.387;94.426;95.31;96.059;96.693;97.228;97.679;19.8425694;22.8153042;24.7350096;26.0531053;26.8755281;27.1023516;26.6794267;25.6835947;24.2058829;22.3890036;1.14981602;1.08414112;1.05328867;1.03156717;1.00843978;0.984395268;0.96267416;0.94246476;0.92494059;AUS
AUT;Austria;SSP3_AUT;8.394;8.523;8.402;8.114;7.681;7.101;6.45;5.786;5.118;4.481;67.553;68.829;69.531;69.925;70.147;70.274;70.347;70.388;70.412;70.425;5.67039882;5.86629567;5.84199462;5.6737145;5.38799107;4.99015674;4.5373815;4.07264968;3.60368616;3.15574425;1.03454728;0.995857514;0.971194749;0.949640852;0.926162771;0.909266329;0.897577089;0.884850513;0.875698968;AUT
AZE;Azerbaijan;SSP3_AZE;9.188;10.189;10.767;11.186;11.453;11.58;11.711;11.877;12.148;12.471;51.931;53.619;55.32;57.032;58.748;60.466;62.179;63.883;65.573;67.244;4.77142028;5.46323991;5.9563044;6.37959952;6.72840844;7.0019628;7.28178269;7.58738391;7.96580804;8.38599924;1.14499239;1.0902513;1.07106674;1.05467568;1.04065662;1.03996306;1.04196791;1.04987544;1.05274935;AZE
BDI;Burundi;SSP3_BDI;8.382;10.826;12.93;14.847;16.742;18.295;19.492;20.5;21.149;21.461;10.999;13.944;16.702;19.052;20.906;22.29;23.281;23.973;24.446;24.765;0.92193618;1.50957744;2.1595686;2.82865044;3.50008252;4.0779555;4.53793252;4.914465;5.17008454;5.31481665;1.63739907;1.43057822;1.30982199;1.23736835;1.16510267;1.11279599;1.08297446;1.05201371;1.02799415;BDI
BEL;Belgium;SSP3_BEL;10.712;11.024;11.005;10.814;10.434;9.9;9.283;8.62;7.902;7.135;97.411;97.677;97.917;98.132;98.325;98.499;98.655;98.795;98.92;99.033;10.4346663;10.7679125;10.7757659;10.6119945;10.2592305;9.751401;9.15814365;8.516129;7.8166584;7.06600455;1.03193645;1.00072933;0.984801881;0.966757994;0.950500235;0.939161834;0.929896857;0.917865194;0.903967423;BEL
BEN;Benin;SSP3_BEN;8.85;11.632;14.673;17.736;20.683;23.382;25.737;27.747;29.337;30.586;42.044;42.628;43.292;44.045;44.9;45.873;46.978;48.235;49.661;51.279;3.720894;4.95848896;6.35223516;7.8118212;9.286667;10.7260249;12.0907279;13.3837655;14.5690476;15.6841949;1.33260688;1.28108285;1.22977519;1.18879667;1.15499187;1.12723288;1.10694456;1.08856118;1.07654223;BEN
BFA;Burkina Faso;SSP3_BFA;16.469;22.244;29.585;38.011;47.054;56.105;64.725;72.794;80.157;86.731;25.689;30.283;34.344;37.77;40.572;42.817;44.593;45.987;47.077;47.925;4.23072141;6.73615052;10.1606724;14.3567547;19.0907489;24.0224778;28.8628193;33.4757768;37.7355109;41.5658317;1.59219903;1.50837966;1.4129729;1.32973985;1.25833083;1.20149218;1.15982353;1.12724825;1.10150441;BFA
BGD;Bangladesh;SSP3_BGD;148.692;168.989;190.251;207.6;221.609;231.585;238.605;245.085;252.437;261.496;28.067;30.635;33.203;35.744;38.234;40.656;42.993;45.234;47.372;49.402;41.7333836;51.7697802;63.1690395;74.204544;84.7299851;94.1531976;102.583448;110.861749;119.584456;129.184254;1.24048844;1.22019138;1.17469799;1.14184362;1.11121461;1.08953759;1.08069822;1.07868094;1.08027631;BGD
BGR;Bulgaria;SSP3_BGR;7.494;7.1;6.782;6.528;6.381;6.298;6.274;6.347;6.477;6.612;71.458;73.076;74.254;75.126;75.78;76.274;76.651;76.941;77.164;77.336;5.35506252;5.188396;5.03590628;4.90422528;4.8355218;4.80373652;4.80908374;4.88344527;4.99791228;5.11345632;0.96887683;0.970609468;0.973851579;0.985990962;0.993426711;1.00111314;1.01546272;1.02343981;1.02311846;BGR
BHR;Bahrain;SSP3_BHR;1.262;1.807;2.157;2.498;2.843;3.153;3.457;3.782;4.088;4.32;88.614;91.709;93.579;94.824;95.71;96.37;96.881;97.287;97.616;97.889;1.11830868;1.65718163;2.01849903;2.36870352;2.7210353;3.0385461;3.34917617;3.67939434;3.99054208;4.2288048;1.48186423;1.21803126;1.17349748;1.14874457;1.1166875;1.10222984;1.09859683;1.08456493;1.05970686;BHR
BHS;Bahamas;SSP3_BHS;0.343;0.387;0.425;0.454;0.48;0.504;0.525;0.544;0.566;0.588;84.099;88.311;90.695;92.218;93.271;94.04;94.625;95.085;95.455;95.759;0.28845957;0.34176357;0.38545375;0.41866972;0.4477008;0.4739616;0.49678125;0.5172624;0.5402753;0.56306292;1.18478846;1.12783744;1.08617368;1.06934125;1.05865703;1.04814662;1.0412277;1.0444898;1.04217779;BHS
BIH;Bosnia and Herzegovina;SSP3_BIH;3.76;3.73;3.656;3.514;3.346;3.18;3.016;2.888;2.813;2.772;48.621;50.822;52.847;54.705;56.406;57.961;59.382;60.681;61.869;62.955;1.8281496;1.8956606;1.93208632;1.9223337;1.88734476;1.8431598;1.79096112;1.75246728;1.74037497;1.7451126;1.0369286;1.01921532;0.994952286;0.981798717;0.976588824;0.971679786;0.978506602;0.993099837;1.00272219;BIH
BLR;Belarus;SSP3_BLR;9.595;9.315;9.022;8.71;8.464;8.243;8.084;8.049;8.104;8.208;74.695;75.924;76.993;77.928;78.751;79.477;80.122;80.696;81.209;81.67;7.16698525;7.0723206;6.94630846;6.7875288;6.66548464;6.55128911;6.47706248;6.49522104;6.58117736;6.7034736;0.986791566;0.982182349;0.977141865;0.982019353;0.982867633;0.98866992;1.00280352;1.01323378;1.01858273;BLR
BLZ;Belize;SSP3_BLZ;0.312;0.375;0.441;0.502;0.563;0.62;0.675;0.73;0.788;0.85;52.249;53.201;54.367;55.792;57.526;59.624;62.137;65.107;68.546;72.413;0.16301688;0.19950375;0.23975847;0.28007584;0.32387138;0.3696688;0.41942475;0.4752811;0.54014248;0.6155105;1.22382265;1.20177425;1.16815827;1.15637029;1.1414062;1.13459602;1.13317371;1.13646951;1.13953359;BLZ
BOL;Bolivia;SSP3_BOL;9.93;11.784;13.998;16.211;18.434;20.569;22.608;24.59;26.595;28.64;66.545;68.074;69;69.57;69.926;70.149;70.289;70.378;70.434;70.47;6.6079185;8.02184016;9.65862;11.2779927;12.8901588;14.4289478;15.8909371;17.3059502;18.7319223;20.182608;1.21397383;1.20404045;1.16766088;1.14294797;1.11937704;1.10132335;1.08904529;1.08239779;1.07744457;BOL
BRA;Brazil;SSP3_BRA;194.946;213.252;230.452;243.654;253.654;259.958;263.731;266.806;270.692;276.286;86.529;88.709;90.218;91.32;92.157;92.811;93.336;93.766;94.123;94.423;168.684824;189.173717;207.909185;222.504833;233.759917;241.269619;246.155966;250.173314;254.783431;260.87753;1.12146257;1.09903843;1.07020203;1.05058355;1.03212571;1.02025264;1.01632033;1.01842769;1.02391874;BRA
BRB;Barbados;SSP3_BRB;0.273;0.279;0.283;0.28;0.272;0.263;0.256;0.25;0.248;0.249;44.469;46.878;48.885;50.55;51.927;53.065;54.005;54.782;55.424;55.955;0.12140037;0.13078962;0.13834455;0.14154;0.14124144;0.13956095;0.1382528;0.136955;0.13745152;0.13932795;1.0773412;1.05776399;1.02309777;0.997890632;0.988102005;0.990626676;0.990612848;1.00362542;1.01365158;BRB
BRN;Brunei;SSP3_BRN;0.399;0.462;0.517;0.568;0.612;0.652;0.685;0.715;0.745;0.775;75.654;76.903;78.249;79.682;81.188;82.749;84.341;85.938;87.511;89.029;0.30185946;0.35529186;0.40454733;0.45259376;0.49687056;0.53952348;0.57773585;0.6144567;0.65195695;0.68997475;1.17701085;1.13863383;1.11876591;1.09782901;1.08584312;1.07082615;1.06355993;1.06102993;1.05831336;BRN
BTN;Bhutan;SSP3_BTN;0.726;0.87;1.011;1.146;1.285;1.415;1.528;1.633;1.734;1.83;34.707;38.147;40.491;42.047;43.065;43.726;44.154;44.43;44.608;44.723;0.25197282;0.3318789;0.40936401;0.48185862;0.55338525;0.6187229;0.67467312;0.7255419;0.77350272;0.8184309;1.31712182;1.23347405;1.17709082;1.14843904;1.11806901;1.09042856;1.07539767;1.06610345;1.05808406;BTN
BWA;Botswana;SSP3_BWA;2.007;2.186;2.302;2.387;2.466;2.532;2.589;2.649;2.726;2.809;61.134;64.038;65.894;67.104;67.903;68.438;68.798;69.042;69.208;69.321;1.22695938;1.39987068;1.51687988;1.60177248;1.67448798;1.73285016;1.78118022;1.82892258;1.88661008;1.94722689;1.14092667;1.08358572;1.05596528;1.0453969;1.03485375;1.0278905;1.02680378;1.03154179;1.03213001;BWA
CAF;Central African Republic;SSP3_CAF;4.401;5.329;6.319;7.232;8.074;8.78;9.339;9.775;10.11;10.333;38.943;40.333;41.725;43.115;44.503;45.885;47.258;48.622;49.973;51.311;1.71388143;2.14934557;2.63660275;3.1180768;3.59317222;4.028703;4.41342462;4.7528005;5.0522703;5.30196563;1.25408067;1.22670025;1.18261153;1.15236809;1.12121066;1.09549516;1.07689627;1.06300912;1.0494224;CAF
CAN;Canada;SSP3_CAN;34.017;36.669;37.812;37.963;37.456;36.445;34.945;32.941;30.511;27.846;80.582;83.853;86.587;88.864;90.758;92.329;93.633;94.715;95.613;96.357;27.4115789;30.7480566;32.7402764;33.7354403;33.9943165;33.649304;32.7200518;31.2000682;29.1724824;26.8315702;1.12171782;1.06479173;1.03039571;1.00767372;0.989850879;0.972384207;0.953545804;0.93501342;0.919756153;CAN
CHE;Switzerland;SSP3_CHE;7.664;7.944;7.998;7.885;7.623;7.231;6.76;6.266;5.75;5.223;73.623;74.991;76.132;77.092;77.906;78.6;79.195;79.709;80.153;80.54;5.64246672;5.95728504;6.08903736;6.0787042;5.93877438;5.683566;5.353582;4.99456594;4.6087975;4.2066042;1.05579445;1.02211617;0.99830299;0.976980321;0.957026759;0.941940676;0.932939094;0.922762369;0.912733571;CHE
CHL;Chile;SSP3_CHL;17.114;18.743;20.199;21.231;21.971;22.514;22.941;23.334;23.768;24.33;89.004;91.349;93.232;94.729;95.909;96.834;97.555;98.115;98.549;98.884;15.2321446;17.1215431;18.8319317;20.111914;21.0721664;21.8012068;22.3800926;22.8941541;23.4231263;24.0584772;1.12404022;1.09989687;1.06796872;1.04774545;1.03459731;1.02655292;1.02296959;1.02310512;1.02712494;CHL
CHN;China;SSP3_CHN;1341.335;1385.689;1398.879;1368.545;1307.465;1231.334;1157.454;1094.03;1050.266;1027.984;46.955;51.074;54.185;56.522;58.279;59.605;60.609;61.373;61.955;62.401;629.823849;707.7268;757.982586;773.529005;761.977527;733.936631;701.521295;671.439032;650.6923;641.472296;1.12369006;1.07101015;1.02051026;0.985066523;0.963199838;0.955833604;0.957118532;0.969101094;0.985830469;CHN
CIV;Côte dIvoire;SSP3_CIV;19.738;24.164;29.338;34.467;39.491;44.056;48.133;51.841;55.182;58.171;50.561;52.781;54.892;56.895;58.789;60.578;62.265;63.854;65.35;66.757;9.97973018;12.7540008;16.104215;19.6099997;23.216364;26.6882437;29.9700125;33.1025521;36.061437;38.8332145;1.27799055;1.26267947;1.21769361;1.18390436;1.14954451;1.12296683;1.10452247;1.0893854;1.07686265;CIV
CMR;Cameroon;SSP3_CMR;19.599;24.176;28.849;33.319;37.387;40.85;43.763;46.217;48.275;50.031;58.397;61.205;63.523;65.445;67.045;68.384;69.511;70.464;71.273;71.963;11.445228;14.7969208;18.3257503;21.8056195;25.0661142;27.934864;30.4200989;32.5663469;34.4070408;36.0038085;1.29284631;1.23848404;1.18988959;1.14952543;1.11444733;1.08896535;1.07055362;1.05652135;1.04640817;CMR
COD;Democratic Republic of the Congo;SSP3_COD;65.966;88.115;113.384;138.748;163.27;185.095;203.883;219.858;232.949;243.26;35.218;36.186;37.243;38.399;39.663;41.046;42.56;44.217;46.028;48.005;23.2319059;31.8852939;42.2276031;53.2778445;64.7577801;75.9740937;86.7726048;97.2146119;107.221766;116.776963;1.37247861;1.32435985;1.26168289;1.21547297;1.17320411;1.14213412;1.1203376;1.10293878;1.08911621;COD
COG;Republic of Congo;SSP3_COG;4.043;5.141;6.287;7.43;8.538;9.58;10.523;11.363;12.075;12.665;62.119;64.41;66.036;67.205;68.053;68.674;69.132;69.471;69.723;69.91;2.51147117;3.3113181;4.15168332;4.9933315;5.81036514;6.5789692;7.27476036;7.89398973;8.41905225;8.8541015;1.31847745;1.25378571;1.20272456;1.16362495;1.13228154;1.10575991;1.08512024;1.06651421;1.05167437;COG
COL;Colombia;SSP3_COL;46.295;53.123;60.051;66.346;72.164;77.408;82.097;86.361;90.438;94.553;75.071;75.751;76.586;77.6;78.813;80.24;81.881;83.714;85.697;87.757;34.7541194;40.2412037;45.9906589;51.484496;56.8746133;62.1121792;67.2218446;72.2962475;77.5026529;82.9768762;1.15788299;1.14287483;1.1194555;1.10469399;1.0920897;1.08226511;1.07548741;1.07201488;1.07063272;COL
COM;Comoros;SSP3_COM;0.735;0.943;1.185;1.445;1.703;1.95;2.19;2.413;2.62;2.816;28.19;31.205;33.774;35.91;37.653;39.058;40.181;41.072;41.777;42.332;0.2071965;0.29426315;0.4002219;0.5188995;0.64123059;0.761631;0.8799639;0.99106736;1.0945574;1.19206912;1.42021294;1.36008161;1.2965295;1.23575103;1.18776461;1.15536776;1.12625911;1.10442281;1.08908781;COM
CPV;Cape Verde;SSP3_CPV;0.496;0.552;0.621;0.683;0.741;0.791;0.837;0.882;0.932;0.992;61.089;63.941;65.952;67.391;68.434;69.196;69.759;70.176;70.488;70.72;0.30300144;0.35295432;0.40956192;0.46028053;0.50709594;0.54734036;0.58388283;0.61895232;0.65694816;0.7015424;1.16486021;1.16038223;1.12383624;1.1017106;1.07936254;1.0667637;1.06006255;1.06138735;1.06788091;CPV
CRI;Costa Rica;SSP3_CRI;4.659;5.362;6.01;6.574;7.093;7.576;8;8.385;8.78;9.199;64.417;67.211;68.815;69.764;70.335;70.684;70.898;71.03;71.112;71.163;3.00118803;3.60385382;4.1357815;4.58628536;4.98886155;5.35501984;5.67184;5.9558655;6.2436336;6.54628437;1.20080907;1.14759968;1.10892835;1.08777827;1.07339516;1.05916321;1.05007643;1.04831676;1.0484735;CRI
CUB;Cuba;SSP3_CUB;11.258;11.257;11.176;10.812;10.242;9.549;8.943;8.532;8.258;8.116;75.225;75.814;76.463;77.176;77.954;78.799;79.71;80.684;81.717;82.804;8.4688305;8.53438198;8.54550488;8.34426912;7.98404868;7.52451651;7.1284653;6.88395888;6.74818986;6.72037264;1.00774032;1.0013033;0.976451273;0.956830199;0.942443716;0.947365228;0.965699992;0.98027748;0.995877825;CUB
CYP;Cyprus;SSP3_CYP;1.104;1.235;1.335;1.41;1.486;1.553;1.594;1.631;1.673;1.707;70.32;71.36;72.213;72.916;73.5;73.985;74.392;74.732;75.019;75.261;0.7763328;0.881296;0.96404355;1.0281156;1.09221;1.14898705;1.18580848;1.21887892;1.25506787;1.28470527;1.13520387;1.09389303;1.06646178;1.06234163;1.05198364;1.03204686;1.02788852;1.02969036;1.02361418;CYP
CZE;Czech Republic;SSP3_CZE;10.493;10.734;10.546;10.133;9.676;9.055;8.222;7.402;6.678;5.96;73.541;74.909;76.05;77.01;77.824;78.518;79.113;79.626;80.071;80.457;7.71665713;8.04073206;8.020233;7.8034233;7.53025024;7.1098049;6.50467086;5.89391652;5.34714138;4.7952372;1.0419968;0.997450598;0.972967157;0.964993177;0.944165821;0.914887392;0.906105266;0.907230593;0.89678519;CZE
DEU;Germany;SSP3_DEU;82.302;80.559;76.961;72.288;66.551;60.264;54.297;48.534;42.921;37.647;73.849;75.212;76.354;77.318;78.138;78.839;79.443;79.965;80.419;80.815;60.779204;60.5900351;58.7628019;55.8916358;52.0016204;47.511535;43.1351657;38.8102131;34.516639;30.424423;0.996887605;0.969842679;0.951139735;0.930400759;0.913654894;0.907888279;0.899734879;0.889369994;0.881442224;DEU
DJI;Djibouti;SSP3_DJI;0.889;1.048;1.206;1.342;1.463;1.56;1.63;1.686;1.734;1.773;76.234;77.268;78.498;79.937;81.584;83.419;85.399;87.455;89.503;91.449;0.67772026;0.80976864;0.94668588;1.07275454;1.19357392;1.3013364;1.3920037;1.4744913;1.55198202;1.62139077;1.19484201;1.16908192;1.13316842;1.11262537;1.09028555;1.06967245;1.05925818;1.05255421;1.04472265;DJI
DNK;Denmark;SSP3_DNK;5.55;5.686;5.694;5.608;5.454;5.258;5.027;4.756;4.436;4.091;86.866;88.9;90.231;91.16;91.837;92.349;92.745;93.059;93.31;93.514;4.821063;5.054854;5.13775314;5.1122528;5.00878998;4.85571042;4.66229115;4.42588604;4.1392316;3.82565774;1.04849366;1.01639991;0.995036675;0.979761795;0.969437816;0.960166638;0.94929422;0.935232304;0.924243461;DNK
DOM;Dominican Republic;SSP3_DOM;9.927;11.333;12.868;14.308;15.699;16.969;18.13;19.215;20.248;21.286;69.181;70.195;70.932;71.474;71.874;72.172;72.394;72.56;72.685;72.779;6.86759787;7.95519935;9.12752976;10.2264999;11.2834993;12.2468667;13.1250322;13.942404;14.7172588;15.4917379;1.15836709;1.14736657;1.12040171;1.10335886;1.08537843;1.07170532;1.06227579;1.05557541;1.05262387;DOM
DZA;Algeria;SSP3_DZA;35.468;41.26;46.828;51.57;56.114;59.781;62.663;65.84;69.44;73.064;66.497;68.989;70.401;71.225;71.715;72.01;72.19;72.299;72.366;72.407;23.585156;28.4648614;32.9673803;36.7307325;40.2421551;43.0482981;45.2364197;47.6016616;50.2509504;52.9034505;1.20689731;1.15817814;1.11415381;1.09559904;1.06973143;1.05082946;1.05228623;1.05565538;1.05278507;DZA
ECU;Ecuador;SSP3_ECU;14.465;16.812;19.344;21.752;24.063;26.19;28.205;30.191;32.167;34.134;66.947;68.839;69.899;70.508;70.863;71.072;71.195;71.268;71.312;71.337;9.68388355;11.5732127;13.5212626;15.3369002;17.0517637;18.6137568;20.0805497;21.5165219;22.938931;24.3501716;1.19510036;1.16832404;1.13428018;1.11181292;1.09160302;1.07880155;1.0715106;1.06610776;1.06152163;ECU
EGY;Egypt;SSP3_EGY;81.121;96.216;111.658;126.579;141.264;154.858;166.938;178.014;188.373;197.768;43.402;44.095;44.858;45.698;46.621;47.638;48.755;49.983;51.331;52.809;35.2081364;42.4264452;50.0875456;57.8440714;65.8586894;73.771254;81.3906219;88.9767376;96.6937446;104.439303;1.2050182;1.18057371;1.15485937;1.13855557;1.12014458;1.1032837;1.09320626;1.08673061;1.08010403;EGY
ERI;Eritrea;SSP3_ERI;5.254;6.85;8.526;10.29;12.003;13.6;15.101;16.434;17.585;18.563;21.577;23.536;25.679;28.02;30.572;33.346;36.349;39.586;43.052;46.735;1.13365558;1.612216;2.18939154;2.883258;3.66955716;4.535056;5.48906249;6.50556324;7.5706942;8.67541805;1.42213917;1.35800137;1.31692205;1.27271204;1.23585921;1.21036267;1.18518659;1.16372617;1.14592108;ERI
ESP;Spain;SSP3_ESP;46.077;47.697;47.158;46.174;44.261;41.108;37.441;34.057;31.095;28.173;77.396;78.028;78.699;79.408;80.154;80.935;81.748;82.59;83.458;84.345;35.6617549;37.2170152;37.1128744;36.6658499;35.4769619;33.2707598;30.6072687;28.1276763;25.9512651;23.7625169;1.04361143;0.997201798;0.987955002;0.96757506;0.937813104;0.919944987;0.918986813;0.922623854;0.915659285;ESP
EST;Estonia;SSP3_EST;1.341;1.308;1.242;1.167;1.092;1.006;0.913;0.824;0.742;0.661;69.487;70.294;70.888;71.328;71.655;71.9;72.084;72.222;72.326;72.405;0.93182067;0.91944552;0.88042896;0.83239776;0.7824726;0.723314;0.65812692;0.59510928;0.53665892;0.47859705;0.986719387;0.95756512;0.945445684;0.940022472;0.924395308;0.909877204;0.90424698;0.90178214;0.891808618;EST
ETH;Ethiopia;SSP3_ETH;82.95;104.814;130.99;157.43;184.87;211.664;235.322;256.88;276.005;292.715;16.661;19.005;21.21;23.215;24.988;26.519;27.817;28.901;29.797;30.529;13.8202995;19.9199007;27.782979;36.5473745;46.1953156;56.1311762;65.4595207;74.2408888;82.2412099;89.3629623;1.44135087;1.39473481;1.31545917;1.26398452;1.21508373;1.1661883;1.13414959;1.10776166;1.08659591;ETH
FIN;Finland;SSP3_FIN;5.365;5.508;5.491;5.356;5.168;4.964;4.732;4.461;4.159;3.837;85.09;87.282;89.127;90.684;92.002;93.121;94.075;94.889;95.586;96.183;4.5650785;4.80749256;4.89396357;4.85703504;4.75466336;4.62252644;4.451629;4.23299829;3.97542174;3.69054171;1.05310184;1.01798672;0.99245427;0.97892301;0.972208985;0.963029429;0.950887482;0.93915033;0.928339671;FIN
FJI;Fiji;SSP3_FJI;0.861;0.934;1.009;1.07;1.119;1.161;1.201;1.244;1.289;1.334;51.861;53.728;55.572;57.389;59.174;60.923;62.634;64.303;65.928;67.507;0.44652321;0.50181952;0.56072148;0.6140623;0.66215706;0.70731603;0.75223434;0.79992932;0.84981192;0.90054338;1.12383748;1.11737678;1.0951289;1.07832228;1.06819979;1.06350529;1.06340442;1.06235876;1.05969728;FJI
FRA;France;SSP3_FRA;62.787;65.447;66.506;66.527;65.334;63.195;60.569;57.523;53.935;49.989;85.251;87.483;89.259;90.695;91.876;92.859;93.686;94.39;94.994;95.516;53.5265454;57.254999;59.3625905;60.3366626;60.0262658;58.682245;56.7446733;54.2959597;51.2350139;47.7474932;1.06965616;1.03681061;1.01640885;0.994855585;0.977609455;0.966981977;0.956846811;0.943624796;0.931930912;FRA
FSM;Micronesia;SSP3_FSM;0.111;0.12;0.136;0.148;0.158;0.169;0.179;0.187;0.196;0.207;22.663;25.34;27.741;29.835;31.621;33.118;34.358;35.374;36.201;36.87;0.02515593;0.030408;0.03772776;0.0441558;0.04996118;0.05596942;0.06150082;0.06614938;0.07095396;0.0763209;1.20878059;1.24071823;1.17037958;1.13147491;1.12025817;1.09882897;1.07558533;1.07263228;1.07563975;FSM
GAB;Gabon;SSP3_GAB;1.505;1.784;2.054;2.287;2.502;2.684;2.842;2.977;3.098;3.21;86.028;88.757;90.041;90.741;91.152;91.406;91.566;91.669;91.736;91.779;1.2947214;1.58342488;1.84944214;2.07524667;2.28062304;2.45333704;2.60230572;2.72898613;2.84198128;2.9461059;1.22298502;1.16800119;1.12209332;1.0989648;1.07573106;1.06072084;1.04868006;1.04140554;1.03663804;GAB
GBR;United Kingdom;SSP3_GBR;62.036;64.894;65.803;65.501;64.376;62.312;59.583;56.475;52.999;49.229;79.638;81.858;84.126;86.374;88.53;90.529;92.322;93.88;95.193;96.272;49.4042297;53.1209305;55.3574318;56.5758337;56.9920728;56.4104305;55.0082173;53.01873;50.4513381;47.3937429;1.07523042;1.04210207;1.02200973;1.00735719;0.989794329;0.975142661;0.963832908;0.951575756;0.939395162;GBR
GEO;Georgia;SSP3_GEO;4.352;4.236;4.119;3.986;3.867;3.757;3.686;3.674;3.712;3.792;52.747;54.581;56.259;57.792;59.192;60.471;61.639;62.708;63.685;64.58;2.29554944;2.31205116;2.31730821;2.30358912;2.28895464;2.27189547;2.27201354;2.30389192;2.3639872;2.4488736;1.00718857;1.00227376;0.99407973;0.993647096;0.992547179;1.00005197;1.01403089;1.02608424;1.03590815;GEO
GHA;Ghana;SSP3_GHA;24.392;30.757;38.128;46.134;54.504;62.707;70.628;78.159;85.095;91.449;51.471;53.902;55.987;57.772;59.301;60.612;61.738;62.708;63.544;64.266;12.5548063;16.5786381;21.3467234;26.6525345;32.321417;38.0079668;43.6043146;49.0119457;54.0727668;58.7706143;1.32050131;1.28760416;1.24855389;1.21269582;1.17593752;1.14724144;1.12401596;1.10325689;1.0868801;GHA
GIN;Guinea;SSP3_GIN;9.982;12.259;14.875;17.38;19.652;21.586;23.264;24.703;25.913;26.963;35.361;36.978;38.637;40.335;42.069;43.837;45.634;47.457;49.301;51.161;3.52973502;4.53313302;5.74725375;7.010223;8.26739988;9.46265482;10.6162938;11.7233027;12.7753681;13.7945404;1.28427006;1.26783258;1.21975178;1.17933479;1.14457447;1.12191493;1.10427452;1.08974138;1.07977635;GIN
