stations_code, stations_naam,,,   
nmh     ,Nijmegen Heyendaal             ,12032  ,12395  ,0
nml     ,Nijmegen Lent                  ,12032  ,12395  ,0
ns      ,Nunspeet                       ,12032  ,12395  ,0
nsch    ,Bad Nieuweschans               ,12032  ,12395  ,0
nurnb   ,Nurnberg Hbf                   ,12032  ,12395  ,0
nvd     ,Nijverdal                      ,12032  ,12395  ,0
nvp     ,Nieuw Vennep                   ,12032  ,12395  ,0
nwk     ,Nieuwerkerk ad IJssel          ,12032  ,12395  ,0
o       ,Oss                            ,12032  ,12395  ,0
obd     ,Obdam                          ,12032  ,12395  ,0
oberh   ,Oberhausen Hbf                 ,12032  ,12395  ,0
oberhs  ,Oberhausen-Sterkrade           ,12032  ,12395  ,0
odb     ,Oudenbosch                     ,12032  ,12395  ,0
odens   ,Odense                         ,12032  ,12395  ,0
odz     ,Oldenzaal                      ,12032  ,12395  ,0
oetz    ,Otztal                         ,12032  ,12395  ,0
oeynh   ,Bad Oeynhausen                 ,12032  ,12395  ,0
omn     ,Ommen                          ,12032  ,12395  ,0
op      ,Opheusden                      ,12032  ,12395  ,0
osnh    ,Osnabruck Hbf                  ,12032  ,12395  ,0
ost     ,Olst                           ,12032  ,12395  ,0
ot      ,Oisterwijk                     ,12032  ,12395  ,0
otb     ,Oosterbeek                     ,12032  ,12395  ,0
ovn     ,Overveen                       ,12032  ,12395  ,0
ow      ,Oss West                       ,12032  ,12395  ,0
padb    ,Padborg                        ,12032  ,12395  ,0
paris   ,Paris-Nord                     ,12032  ,12395  ,0
pass    ,Passau Hbf                     ,12032  ,12395  ,0
pmo     ,Purmerend Overwhere            ,12032  ,12395  ,0
pmr     ,Purmerend                      ,12032  ,12395  ,0
pmw     ,Purmerend Weidevenne           ,12032  ,12395  ,0
pnk     ,Pijnacker                      ,12032  ,12395  ,0
polten  ,St. Polten Hbf                 ,12032  ,12395  ,0
pozn    ,Poznan Gl                      ,12032  ,12395  ,0
praha   ,Praha hl.n.                    ,12032  ,12395  ,0
prahol  ,Praha-Holesovice               ,12032  ,12395  ,0
pt      ,Putten                         ,12032  ,12395  ,0
pulh    ,Pulheim                        ,12032  ,12395  ,0
rai     ,Amsterdam RAI                  ,12032  ,12395  ,0
rat     ,Raalte                         ,12032  ,12395  ,0
rb      ,Rilland-Bath                   ,12032  ,12395  ,0
rbb     ,Baden-Baden                    ,12032  ,12395  ,0
rd      ,Roodeschool                    ,12032  ,12395  ,0
rdr     ,Berkel en Rodenrijs            ,12032  ,12395  ,0
regenb  ,Regensburg Hbf                 ,12032  ,12395  ,0
rf      ,Freiburg (Breisgau) Hbf        ,12032  ,12395  ,0
rh      ,Rheden                         ,12032  ,12395  ,0
rheine  ,Rheine                         ,12032  ,12395  ,0
rhn     ,Rhenen                         ,12032  ,12395  ,0
rl      ,Ruurlo                         ,12032  ,12395  ,0
rlb     ,Rotterdam Lombardijen          ,12032  ,12395  ,0
rm      ,Roermond                       ,12032  ,12395  ,0
ro      ,Offenburg                      ,12032  ,12395  ,0
romm    ,Rommerskirchen                 ,12032  ,12395  ,0
rosenh  ,Rosenheim                      ,12032  ,12395  ,0
roskil  ,Roskilde                       ,12032  ,12395  ,0
rs      ,Rosmalen                       ,12032  ,12395  ,0
rsd     ,Roosendaal                     ,12032  ,12395  ,0
rsdg    ,Roosendaal grens               ,12032  ,12395  ,0
rsn     ,Rijssen                        ,12032  ,12395  ,0
rsw     ,Rijswijk                       ,12032  ,12395  ,0
rta     ,Rotterdam Alexander            ,12032  ,12395  ,0
rtb     ,Rotterdam Blaak                ,12032  ,12395  ,0
rtd     ,Rotterdam Centraal             ,12032  ,12395  ,0
rtn     ,Rotterdam Noord                ,12032  ,12395  ,0
rtst    ,Rotterdam Stadion              ,12032  ,12395  ,0
rtz     ,Rotterdam Zuid                 ,12032  ,12395  ,0
rv      ,Reuver                         ,12032  ,12395  ,0
rvs     ,Ravenstein                     ,12032  ,12395  ,0
rzepin  ,Rzepin                         ,12032  ,12395  ,0
saalf   ,Saalfelden                     ,12032  ,12395  ,0
sbk     ,Spaubeek                       ,12032  ,12395  ,0
schlad  ,Schladming                     ,12032  ,12395  ,0
schll   ,Schelle                        ,12032  ,12395  ,0
schwar  ,Schwarzach-St. Veit            ,12032  ,12395  ,0
sd      ,Soestdijk                      ,12032  ,12395  ,0
sda     ,Scheemda                       ,12032  ,12395  ,0
sdm     ,Schiedam Centrum               ,12032  ,12395  ,0
sdt     ,Sliedrecht                     ,12032  ,12395  ,0
sdtb    ,Sliedrecht Baanhoek            ,12032  ,12395  ,0
sgl     ,Houthem-St. Gerlach            ,12032  ,12395  ,0
sgn     ,Schagen                        ,12032  ,12395  ,0
shl     ,Schiphol Airport               ,12032  ,12395  ,0
sk      ,Sneek                          ,12032  ,12395  ,0
sknd    ,Sneek Noord                    ,12032  ,12395  ,0
sm      ,Swalmen                        ,12032  ,12395  ,0
sn      ,Schinnen                       ,12032  ,12395  ,0
sog     ,Schin op Geul                  ,12032  ,12395  ,0
sptn    ,Santpoort Noord                ,12032  ,12395  ,0
sptz    ,Santpoort Zuid                 ,12032  ,12395  ,0
srn     ,Susteren                       ,12032  ,12395  ,0
ssh     ,Sassenheim                     ,12032  ,12395  ,0
st      ,Soest                          ,12032  ,12395  ,0
std     ,Sittard                        ,12032  ,12395  ,0
stjoh   ,St. Johann in Tirol            ,12032  ,12395  ,0
stjohp  ,St. Johann im Pongau           ,12032  ,12395  ,0
stm     ,Stedum                         ,12032  ,12395  ,0
sto     ,Stroe                          ,12032  ,12395  ,0
stola   ,Stolberg Altstadt              ,12032  ,12395  ,0
stolb   ,Stolberg Hbf                   ,12032  ,12395  ,0
stolmb  ,Stolberg Muhlener bahnhof      ,12032  ,12395  ,0
stolr   ,Stolberg Rathaus               ,12032  ,12395  ,0
stolsm  ,Stolberg Schneidemuhle         ,12032  ,12395  ,0
stomm   ,Stommeln                       ,12032  ,12395  ,0
stp     ,London St. Pancras Int.        ,12032  ,12395  ,0
stv     ,Stavoren                       ,12032  ,12395  ,0
stz     ,Soest Zuid                     ,12032  ,12395  ,0
swd     ,Sauwerd                        ,12032  ,12395  ,0
swk     ,Steenwijk                      ,12032  ,12395  ,0
tb      ,Tilburg                        ,12032  ,12395  ,0
tbg     ,Terborg                        ,12032  ,12395  ,0
tbr     ,Tilburg Reeshof                ,12032  ,12395  ,0
tbu     ,Tilburg Universiteit           ,12032  ,12395  ,0
tg      ,Tegelen                        ,12032  ,12395  ,0
tgo     ,Goppingen                      ,12032  ,12395  ,0
tl      ,Tiel                           ,12032  ,12395  ,0
tp      ,Plochingen                     ,12032  ,12395  ,0
tpsw    ,Tiel Passewaaij                ,12032  ,12395  ,0
ts      ,Stuttgart Hbf                  ,12032  ,12395  ,0
tu      ,Ulm Hbf                        ,12032  ,12395  ,0
tud     ,TU-Delft (NS-bus)              ,12032  ,12395  ,0
twl     ,Twello                         ,12032  ,12395  ,0
uhm     ,Uithuizermeeden                ,12032  ,12395  ,0
uhz     ,Uithuizen                      ,12032  ,12395  ,0
urk     ,Urk                            ,12032  ,12395  ,0
ust     ,Usquert                        ,12032  ,12395  ,0
usti    ,Usti nad Labem                 ,12032  ,12395  ,0
ut      ,Utrecht Centraal               ,12032  ,12395  ,0
utg     ,Uitgeest                       ,12032  ,12395  ,0
utln    ,Utrecht Lunetten               ,12032  ,12395  ,0
utlr    ,Utrecht Leidsche Rijn          ,12032  ,12395  ,0
utm     ,Utrecht Maliebaan              ,12032  ,12395  ,0
uto     ,Utrecht Overvecht              ,12032  ,12395  ,0
utt     ,Utrecht Terwijde               ,12032  ,12395  ,0
utu     ,Utrecht Uithof (NS-bus)        ,12032  ,12395  ,0
utvr    ,Utrecht Vaartsche Rijn         ,12032  ,12395  ,0
utzl    ,Utrecht Zuilen                 ,12032  ,12395  ,0
valtgv  ,Valence TGV                    ,12032  ,12395  ,0
vb      ,Voorburg                       ,12032  ,12395  ,0
vbl     ,Voorburg t Loo                 ,12032  ,12395  ,0
vd      ,Vorden                         ,12032  ,12395  ,0
vdl     ,Voerendaal                     ,12032  ,12395  ,0
vdm     ,Veendam                        ,12032  ,12395  ,0
veg     ,Veghel (NS-bus)                ,12032  ,12395  ,0
vem     ,Voorst-Empe                    ,12032  ,12395  ,0
vg      ,Vught                          ,12032  ,12395  ,0
vh      ,Voorhout                       ,12032  ,12395  ,0
vhp     ,Vroomshoop                     ,12032  ,12395  ,0
viers   ,Viersen                        ,12032  ,12395  ,0
vijfsl  ,Vijfsluizen                    ,12032  ,5279  ,0
vk      ,Valkenburg                     ,12032  ,12395  ,0
vl      ,Venlo                          ,12032  ,12395  ,0
vlb     ,Vierlingsbeek                  ,12032  ,12395  ,0
vlgr    ,Venlo Grens                    ,12032  ,12395  ,0
vmw     ,Amsterdam Van der Madeweg      ,12032  ,12395  ,0
vndc    ,Veenendaal Centrum             ,12032  ,12395  ,0
vndw    ,Veenendaal West                ,12032  ,12395  ,0
vp      ,Velp                           ,12032  ,12395  ,0
vry     ,Venray                         ,12032  ,12395  ,0
vs      ,Vlissingen                     ,12032  ,12395  ,0
vss     ,Vlissingen Souburg             ,12032  ,12395  ,0
vst     ,Voorschoten                    ,12032  ,12395  ,0
vsv     ,Varsseveld                     ,12032  ,12395  ,0
vtn     ,Vleuten                        ,12032  ,12395  ,0
vwd     ,Veenwouden                     ,12032  ,12395  ,0
vz      ,Vriezenveen                    ,12032  ,12395  ,0
wad     ,Waddinxveen                    ,12032  ,12395  ,0
wadn    ,Waddinxveen Noord              ,12032  ,12395  ,0
wadt    ,Waddinxveen Triangel           ,12032  ,12395  ,0
warsaw  ,Warszawa Wschodnia             ,12032  ,12395  ,0
wbf     ,Wien Hbf                       ,12032  ,12395  ,0
wc      ,Wijchen                        ,12032  ,12395  ,0
wd      ,Woerden                        ,12032  ,12395  ,0
wdn     ,Wierden                        ,12032  ,12395  ,0
wels    ,Wels Hbf                       ,12032  ,12395  ,0
wesel   ,Wesel                          ,12032  ,12395  ,0
wf      ,Wolfheze                       ,12032  ,12395  ,0
wfm     ,Warffum                        ,12032  ,12395  ,0
wh      ,Wijhe                          ,12032  ,12395  ,0
wienh   ,Wien Huetteldorf               ,12032  ,12395  ,0
wienw   ,Wien Westbf                    ,12032  ,12395  ,0
wk      ,Workum                         ,12032  ,12395  ,0
wkb     ,Waalwijk (NS-bus)              ,12032  ,12395  ,0
wl      ,Wehl                           ,12032  ,12395  ,0
wm      ,Wormerveer                     ,12032  ,12395  ,0
worgl   ,Worgl Hbf                      ,12032  ,12395  ,0
wp      ,Weesp                          ,12032  ,12395  ,0
wr      ,Weener                         ,12032  ,12395  ,0
wrg     ,Weener Grens                   ,12032  ,12395  ,0
ws      ,Winschoten                     ,12032  ,12395  ,0
wsm     ,Winsum                         ,12032  ,12395  ,0
wt      ,Weert                          ,12032  ,12395  ,0
wtv     ,Westervoort                    ,12032  ,12395  ,0
wupph   ,Wuppertal Hbf                  ,12032  ,12395  ,0
wuppv   ,Wuppertal-Vohwinkel            ,12032  ,12395  ,0
wurzb   ,Wurzburg Hbf                   ,12032  ,12395  ,0
wv      ,Wolvega                        ,12032  ,12395  ,0
ww      ,Winterswijk                    ,12032  ,12395  ,0
www     ,Winterswijk West               ,12032  ,12395  ,0
wz      ,Wezep                          ,12032  ,12395  ,0
ypb     ,Den Haag Ypenburg              ,12032  ,12395  ,0
za      ,Zetten-Andelst                 ,12032  ,12395  ,0
zb      ,Zuidbroek                      ,12032  ,12395  ,0
zbm     ,Zaltbommel                     ,12032  ,12395  ,0
zd      ,Zaandam                        ,12032  ,12395  ,0
zdk     ,Zaandam Kogerveld              ,12032  ,12395  ,0
zh      ,Zuidhorn                       ,12032  ,12395  ,0
zl      ,Zwolle                         ,12032  ,12395  ,0
zlsh    ,Zwolle Stadshagen              ,12032  ,12395  ,0
zlw     ,Lage Zwaluwe                   ,12032  ,12395  ,0
zp      ,Zutphen                        ,12032  ,12395  ,0
ztm     ,Zoetermeer                     ,12032  ,12395  ,0
ztmo    ,Zoetermeer Oost                ,12032  ,12395  ,0
zue     ,Zurich HB                      ,12032  ,12395  ,0
zv      ,Zevenaar                       ,12032  ,12395  ,0
zvb     ,Zevenbergen                    ,12032  ,12395  ,0
zvt     ,Zandvoort aan Zee              ,12032  ,12395  ,0
zwd     ,Zwijndrecht                    ,12032  ,12395  ,0
zww     ,Zwaagwesteinde                 ,12032  ,12395  ,0
zzs     ,Zaandijk Zaanse Schans         ,12032  ,12395  ,0
