Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
MNG;Mongolia;SSP5_MNG;2.756;3.086;3.253;3.34;3.351;3.261;3.115;2.932;2.724;2.511;1.84946813;2.33358415;2.66860698;2.90197544;3.03610513;3.04893996;2.98388184;2.86260699;2.70046562;2.52043917
MOZ;Mozambique;SSP5_MOZ;23.391;27.839;31.875;35.092;37.254;38.582;39.152;38.888;37.802;35.96;18.198056;28.3059302;38.9592975;48.6464911;56.369571;62.141796;66.0144061;67.8647027;67.737868;65.785991
MRT;Mauritania;SSP5_MRT;3.46;4.181;4.758;5.205;5.468;5.583;5.601;5.506;5.312;5.045;2.34010575;3.49198722;4.6443066;5.69685274;6.51300373;7.0847717;7.45841377;7.61007272;7.559575;7.34825673
MTQ;Martinique;SSP5_MTQ;0.406;0.417;0.42;0.42;0.412;0.397;0.377;0.351;0.32;0.283;0.282501719;0.301309525;0.30951598;0.313280359;0.309830702;0.300312513;0.286450168;0.267619294;0.244661043;0.216865252
MUS;Mauritius;SSP5_MUS;1.299;1.358;1.399;1.416;1.406;1.369;1.307;1.226;1.127;1.007;1.13213425;1.45997373;1.75879829;1.99830757;2.16171954;2.24431778;2.24951566;2.19058035;2.07322907;1.89550233
MWI;Malawi;SSP5_MWI;14.901;19.426;24.171;28.912;33.053;36.33;38.782;40.358;41.117;41.093;2.93969625;5.32200817;8.79961548;13.339285;18.4477122;23.5193344;28.1088196;31.8339038;34.5317961;36.1437643
MYS;Malaysia;SSP5_MYS;28.401;32.596;36.049;38.648;40.173;40.759;40.537;39.492;37.576;34.643;23.352314;29.5689847;34.5264827;38.2873361;40.7162233;41.9909026;42.2766751;41.579615;39.8632855;36.9790888
MYT;Mayotte;SSP5_MYT;0.204;0.257;0.305;0.351;0.385;0.409;0.423;0.427;0.42;0.399;0.161991672;0.241661467;0.323293769;0.405449251;0.473613503;0.527426857;0.56551687;0.58716974;0.590611426;0.571299351
NAM;Namibia;SSP5_NAM;2.283;2.613;2.872;3.058;3.162;3.194;3.16;3.054;2.885;2.672;0.900128;1.29375948;1.69163065;2.0517724;2.33857493;2.54160337;2.65807816;2.68061638;2.61725178;2.4875454
NCL;New Caledonia;SSP5_NCL;0.251;0.291;0.33;0.362;0.388;0.404;0.408;0.4;0.381;0.351;0.161173844;0.21174499;0.264306552;0.312059507;0.353906278;0.384913624;0.402089415;0.40474211;0.393574052;0.368541046
NER;Niger;SSP5_NER;15.512;20.853;26.614;32.669;38.182;42.736;46.272;48.669;49.931;50.186;9.332253;17.6145595;30.2025472;47.4852109;67.8223935;88.9164637;108.806957;125.690608;138.502871;147.004995
NGA;Nigeria;SSP5_NGA;158.423;197.63;239.977;284.396;326.018;361.099;388.953;408.585;420.088;424.04;126.134072;184.932114;254.40578;331.689155;408.903553;478.696189;537.906826;583.686163;615.289865;633.17197
NIC;Nicaragua;SSP5_NIC;5.788;6.112;6.006;5.682;5.193;4.618;4.096;3.654;3.279;2.944;4.8885515;5.84063124;6.34042282;6.4908515;6.30886908;5.88304451;5.41064171;4.96127596;4.54531613;4.14488489
NLD;Netherlands;SSP5_NLD;16.613;17.538;18.813;20.116;21.516;23.097;24.71;26.181;27.423;28.381;14.032587;15.2894669;16.8597319;18.4595089;20.1434066;21.9875508;23.8487662;25.5532638;27.0089699;28.1561821
NOR;Norway;SSP5_NOR;4.883;5.583;6.519;7.511;8.615;9.849;11.051;12.155;13.112;13.873;2.7228495;3.34412952;4.12221455;4.93445941;5.80541738;6.74521062;7.64454025;8.4593589;9.15862769;9.71112439
NPL;Nepal;SSP5_NPL;29.959;34.834;38.738;41.575;43.277;43.776;43.16;41.528;38.988;35.73;16.476508;27.400488;41.3027774;56.771267;71.73146;84.0926708;92.5845074;96.6843951;96.4385415;92.4341218
NZL;New Zealand;SSP5_NZL;4.368;4.948;5.601;6.252;6.935;7.637;8.313;8.929;9.426;9.796;3.27865725;3.80690343;4.38695527;4.96321119;5.56351092;6.17835239;6.77149376;7.31486397;7.75928301;8.0971266
OMN;Oman;SSP5_OMN;2.782;3.287;3.736;4.085;4.31;4.401;4.379;4.258;4.052;3.766;2.2697365;2.94065171;3.51925308;3.97450035;4.28652937;4.44684533;4.47754464;4.39425242;4.21262144;3.93896953
PAK;Pakistan;SSP5_PAK;173.593;201.497;222.815;237.798;245.972;247.183;243.028;234.104;221.376;206.518;132.847712;194.991949;259.373128;319.092024;367.702778;400.990511;419.447078;423.560183;415.257242;398.301561
PAN;Panama;SSP5_PAN;3.517;3.97;4.321;4.558;4.67;4.666;4.557;4.358;4.048;3.644;2.474266;3.06419305;3.50291381;3.80706215;3.97910093;4.03243691;3.98011196;3.83753761;3.58782264;3.24688611
PER;Peru;SSP5_PER;29.077;30.553;30.396;29.366;27.57;25.22;22.835;20.597;18.537;16.51;22.808034;26.1028551;27.1723244;26.9873436;25.8094308;23.9230048;21.8751254;19.8822194;18.0029691;16.113832
PHL;Philippines;SSP5_PHL;93.261;107.437;118.67;126.457;130.499;131.435;129.832;125.762;119.505;111.675;57.87002;78.4039526;98.4382906;115.890674;129.136039;137.934009;142.506935;142.846027;139.328289;132.81952
PNG;Papua New Guinea;SSP5_PNG;6.858;8.094;9.072;9.793;10.182;10.286;10.141;9.765;9.183;8.45;5.37125;9.49578684;15.2656216;22.4367735;30.0280837;36.9817447;42.3764158;45.6159225;46.5334842;45.4180725
POL;Poland;SSP5_POL;38.277;38.872;39.302;39.202;39.254;39.363;39.166;38.773;38.12;37.546;23.812236;27.0604873;29.9480889;32.0778943;33.9435942;35.5057207;36.473583;36.9820861;37.0128204;36.9402063
PRI;Puerto Rico;SSP5_PRI;3.749;3.547;3.201;2.816;2.41;2.009;1.649;1.323;1.052;0.825;3.11818625;2.98051759;2.69174383;2.3688007;2.027682;1.6905158;1.38772498;1.11345587;0.885422652;0.694394409
PRK;North Korea;SSP5_PRK;24.346;25.164;25.325;24.81;23.75;22.213;20.42;18.522;16.475;14.322;19.229382;22.1028154;24.3865031;25.7943631;26.2605368;25.760623;24.544539;22.8535449;20.7122798;18.244687
PRT;Portugal;SSP5_PRT;10.676;11.112;11.725;12.426;13.164;13.915;14.549;14.922;15.124;15.142;7.381314;8.5935097;9.94176163;11.3407415;12.7245281;14.0533473;15.1849801;15.9577107;16.4638151;16.6972649
PRY;Paraguay;SSP5_PRY;6.455;7.325;7.924;8.292;8.425;8.362;8.154;7.809;7.34;6.766;4.870664;6.19906615;7.33341304;8.2209645;8.8034435;9.092827;9.13758707;8.95161408;8.55854163;7.99086649
PSE;Palestina;SSP5_PSE;4.039;4.691;4.914;4.813;4.486;4.04;3.583;3.156;2.818;2.583;3.78917875;4.82999104;5.31931207;5.37239946;5.11149405;4.67139678;4.18867249;3.72095937;3.34498836;3.0829712
PYF;French Polynesia;SSP5_PYF;0.271;0.297;0.315;0.325;0.327;0.323;0.313;0.299;0.281;0.258;0.157464469;0.202246737;0.241266874;0.271612187;0.291706682;0.302724273;0.304661561;0.299693695;0.288199691;0.269462394
QAT;Qatar;SSP5_QAT;1.759;2.671;3.273;3.795;4.126;4.276;4.254;4.055;3.736;3.298;1.649566;2.5235157;3.11139646;3.62604292;3.95890116;4.11709519;4.10765211;3.92478368;3.62304707;3.20342093
REU;Reunion;SSP5_REU;0.846;0.931;0.993;1.036;1.058;1.059;1.044;1.012;0.96;0.89;0.774531875;0.884518207;0.950791276;0.995534914;1.01878772;1.02113256;1.00762459;0.977419542;0.927691881;0.860403026
ROU;Romania;SSP5_ROU;21.486;20.66;19.605;18.464;17.119;15.536;13.797;12.041;10.368;8.796;12.133823;13.1813273;13.8177312;14.0904339;13.9039934;13.2395134;12.195639;10.9409264;9.6169051;8.28455486
RUS;Russia;SSP5_RUS;142.958;142.001;140.682;139.877;138.098;134.8;129.575;121.756;112.187;101.687;108.660696;118.489562;123.641083;126.983379;128.152957;127.083768;123.615659;117.231389;108.815149;99.2244105
RWA;Rwanda;SSP5_RWA;10.624;13.375;15.788;18.039;19.804;20.952;21.683;21.964;21.833;21.332;7.664355;13.6930132;21.8347075;31.9606068;42.6942338;52.507859;60.8377659;66.993942;70.8023085;72.3446087
SAU;Saudi Arabia;SSP5_SAU;27.448;34.891;42.289;49.041;54.367;57.856;59.264;58.624;56.388;52.49;24.559386;32.2753962;40.231269;47.7641006;54.0016938;58.4133587;60.6522249;60.6740524;58.9032863;55.2525773
SDN;Sudan;SSP5_SDN;43.552;53.043;61.189;67.545;71.535;73.309;73.215;71.275;67.644;62.797;38.348324;58.7787819;80.3145793;100.28552;116.206511;127.263291;133.579936;135.046557;131.95254;125.312974
SEN;Senegal;SSP5_SEN;12.434;14.936;16.696;17.912;18.356;18.237;17.917;17.416;16.779;16.066;9.914056;14.5985478;19.0457012;22.9435072;25.6441142;27.1986017;28.0808676;28.354696;28.1346034;27.5662769
SGP;Singapore;SSP5_SGP;5.086;5.81;6.268;6.685;6.973;7.065;6.912;6.494;5.856;5.046;5.0830455;5.80662492;6.26435887;6.68111663;6.96894933;7.06089588;6.90798476;6.49022758;5.8525982;5.04306874
SLB;Solomon Islands;SSP5_SLB;0.538;0.647;0.733;0.8;0.839;0.854;0.85;0.825;0.783;0.727;0.0928232891;0.168741;0.265567262;0.371128053;0.465706909;0.539035633;0.588425928;0.610842048;0.609318092;0.58732243
SLE;Sierra Leone;SSP5_SLE;5.868;7.201;8.482;9.608;10.459;11.027;11.296;11.244;10.913;10.369;3.19359925;4.83864144;6.72688494;8.6618883;10.4038579;11.8288537;12.8425894;13.3725419;13.4432588;13.13102
SLV;El Salvador;SSP5_SLV;6.193;6.118;5.59;4.939;4.216;3.484;2.874;2.401;2.032;1.733;5.1283375;5.70666945;5.62822666;5.23684978;4.63746641;3.9375432;3.31589915;2.8152824;2.41356861;2.08018119
SOM;Somalia;SSP5_SOM;9.331;10.666;11.334;11.527;11.044;10.118;9.259;8.555;8.017;7.666;7.971888;11.2618227;14.1531367;16.4025109;17.3829391;17.2137241;16.7294888;16.1985565;15.7472337;15.4999192
SRB;Serbia;SSP5_SRB;9.856;9.726;9.744;9.797;9.792;9.633;9.181;8.463;7.563;6.503;6.559552;7.34940432;8.15516732;8.89085392;9.46685697;9.78098338;9.67997603;9.18367361;8.38893903;7.33415364
STP;Sao Tome and Principe;SSP5_STP;0.165;0.177;0.174;0.163;0.146;0.125;0.108;0.094;0.084;0.077;0.0719946875;0.0866112894;0.0921260209;0.0912762176;0.085190353;0.075241316;0.0665935529;0.0590776431;0.0536109378;0.0497659059
SUR;Suriname;SSP5_SUR;0.525;0.561;0.579;0.584;0.575;0.555;0.528;0.495;0.458;0.417;0.365415469;0.423333633;0.464373018;0.490651676;0.50068938;0.496931601;0.483223055;0.460956904;0.432451527;0.39814361
SVK;Slovakia;SSP5_SVK;5.462;5.691;5.938;6.114;6.315;6.512;6.615;6.66;6.631;6.56;2.93669075;3.51605629;4.09742409;4.59874487;5.07502599;5.50303733;5.80547982;6.01239461;6.11334204;6.142787
SVN;Slovenia;SSP5_SVN;2.03;2.135;2.269;2.424;2.606;2.797;2.978;3.126;3.232;3.293;1.06516112;1.31219605;1.58175474;1.86495197;2.16391038;2.46252552;2.74169868;2.97751933;3.15902125;3.28237662
SWE;Sweden;SSP5_SWE;9.38;10.461;11.875;13.362;15.165;17.192;19.184;21.1;22.745;24.08;6.179783;7.08404553;8.2181393;9.41001889;10.8327835;12.4257152;14.0018719;15.5276939;16.8555871;17.9516977
SWZ;Swaziland;SSP5_SWZ;1.186;1.316;1.406;1.463;1.494;1.496;1.464;1.406;1.33;1.243;0.416527188;0.654707875;0.924372573;1.19135862;1.42794992;1.61027193;1.72161061;1.76728207;1.75897541;1.70998983
SYR;Syria;SSP5_SYR;20.411;23.652;26.308;28.187;29.143;29.424;29.161;28.358;26.914;24.615;15.823148;20.9987862;26.0105897;30.3062892;33.4186808;35.4330271;36.4356069;36.4249754;35.2900012;32.7739638
TCD;Chad;SSP5_TCD;11.227;14.135;16.966;19.436;21.273;22.483;23.224;23.542;23.472;23.034;9.657473;16.5929321;25.4094313;34.9906835;43.8885716;51.2750413;57.0291365;61.0772796;63.4603387;64.2550109
TGO;Togo;SSP5_TGO;6.028;7.164;8.168;8.962;9.511;9.811;9.878;9.726;9.386;8.898;4.672913;6.8769518;9.20530338;11.3696323;13.1608342;14.4702497;15.2715125;15.5717767;15.4255505;14.9137975
THA;Thailand;SSP5_THA;69.122;72.633;74.539;74.565;72.501;68.919;64.089;58.288;51.891;45.341;42.30586;57.0975854;71.080219;82.274127;89.2404935;92.0958421;91.1402544;86.9347812;80.3030277;72.2233001
TJK;Tajikistan;SSP5_TJK;6.879;7.202;6.901;6.29;5.442;4.514;3.734;3.133;2.699;2.423;5.84058;8.22395748;10.0599641;11.1322657;11.1879395;10.3954183;9.36271741;8.37040394;7.55995071;7.03051105
TKM;Turkmenistan;SSP5_TKM;5.042;5.477;5.668;5.69;5.557;5.29;4.951;4.565;4.157;3.763;3.7095635;4.7201481;5.54040738;6.13841675;6.47016927;6.530633;6.39145851;6.09703822;5.69742763;5.25949518
TLS;East Timor;SSP5_TLS;1.124;1.304;1.385;1.374;1.266;1.086;0.91;0.767;0.678;0.653;0.398220719;0.627637859;0.847968085;1.00945229;1.06481554;1.00908265;0.910001145;0.80999113;0.74582998;0.740812386
TON;Tonga;SSP5_TON;0.104;0.103;0.093;0.08;0.066;0.052;0.04;0.032;0.026;0.022;0.0542195;0.0800108982;0.0976006944;0.104108048;0.0997815025;0.0872492381;0.0722142771;0.0608733003;0.0513752211;0.0447070009
TTO;Trinidad and Tobago;SSP5_TTO;1.341;1.347;1.3;1.226;1.126;1.009;0.889;0.77;0.658;0.557;1.17247937;1.74541327;2.37458322;2.98297661;3.44648781;3.68881743;3.71792159;3.56130399;3.28068377;2.93749452
TUN;Tunisia;SSP5_TUN;10.481;11.362;11.853;12.029;11.956;11.592;10.969;10.179;9.31;8.364;8.900487;10.5262519;11.7098305;12.4717032;12.8627459;12.834853;12.4238783;11.7404307;10.8969925;9.90775623
TUR;Turkey;SSP5_TUR;72.752;79.781;84.269;86.877;87.232;85.511;82.268;77.694;72.173;65.862;58.705312;69.7843846;78.1727243;84.2014342;87.4126666;87.9340057;86.3433267;82.8839367;78.0184384;71.9692664
TZA;Tanzania;SSP5_TZA;44.841;56.086;66.557;75.791;82.494;86.731;89.13;89.869;89.114;86.841;29.939884;50.6101629;76.5507774;105.276119;132.25938;154.884583;172.578655;184.935608;192.04214;193.851277
UGA;Uganda;SSP5_UGA;33.425;43.639;54.412;65.367;74.893;82.616;88.497;92.368;94.393;94.578;24.001814;45.737534;80.2073856;129.581924;190.057393;255.460621;318.724142;372.931154;414.414085;441.125255
UKR;Ukraine;SSP5_UKR;45.448;42.883;41.232;40.247;39.242;38.014;36.235;33.754;30.829;27.683;32.10553;32.884847;33.5797331;34.2882445;34.6027673;34.4299494;33.5216189;31.7612753;29.4113629;26.7102456
URY;Uruguay;SSP5_URY;3.369;3.363;3.262;3.106;2.9;2.659;2.414;2.168;1.907;1.639;2.94751225;2.97417381;2.91191551;2.79516599;2.62805341;2.42419289;2.21229242;1.99574899;1.76226929;1.51963284
USA;United States;SSP5_USA;310.384;342.944;384.823;428.702;475.715;527.773;581.139;632.46;677.321;713.172;230.486592;263.253457;303.787798;346.470081;392.081127;442.126505;493.440336;543.020969;586.880248;622.597379
UZB;Uzbekistan;SSP5_UZB;27.445;29.364;29.764;29.282;28.041;26.165;24.079;21.918;19.778;17.837;24.257718;32.7181721;39.8439566;45.1787076;48.2137788;48.8380011;47.8285076;45.6407835;42.6926523;39.5771426
VCT;Saint Vincent and the Grenadines;SSP5_VCT;0.109;0.106;0.098;0.09;0.081;0.072;0.063;0.055;0.048;0.042;0.0805211406;0.0933852832;0.0976510522;0.0978673882;0.0938461091;0.0874502859;0.0793201211;0.0712137823;0.0635461655;0.0566079899
VEN;Venezuela;SSP5_VEN;28.98;32.705;35.441;37.229;37.976;37.817;36.849;35.153;32.69;29.432;26.248394;30.3156145;33.3637338;35.4092273;36.3662104;36.3768598;35.5504767;33.9800678;31.6398472;28.5102105
VIR;Virgin Islands U.S.;SSP5_VIR;0.109;0.114;0.116;0.115;0.111;0.107;0.102;0.095;0.087;0.076;0.0859810547;0.0920149294;0.0948451654;0.0946493067;0.0916484984;0.0884787406;0.0844033379;0.0786361225;0.0720249384;0.0629227419
VNM;Vietnam;SSP5_VNM;87.848;95.225;98.547;99.031;96.63;91.662;85.224;77.737;69.06;59.518;73.844672;105.981108;137.243815;163.988295;182.3465;190.65985;190.538049;183.353889;169.493955;150.47055
VUT;Vanuatu;SSP5_VUT;0.24;0.287;0.327;0.359;0.38;0.391;0.392;0.383;0.366;0.342;0.0646079375;0.111733246;0.168033081;0.22517452;0.274233689;0.311423155;0.33491173;0.344230898;0.341420334;0.327996362
WSM;Samoa;SSP5_WSM;0.183;0.177;0.158;0.135;0.11;0.086;0.067;0.053;0.043;0.037;0.0857117109;0.122633232;0.148378025;0.158717146;0.152020573;0.13346237;0.113098658;0.0951999135;0.0809419119;0.0722037589
YEM;Yemen;SSP5_YEM;24.053;30.943;36.758;41.858;45.74;48.06;49.194;49.253;48.359;46.723;18.874336;32.2729958;47.7140478;63.9659652;78.8061489;90.4162654;98.7485501;103.748658;105.618097;104.878659
ZAF;South Africa;SSP5_ZAF;50.133;55.115;59.719;63.139;65.275;65.801;64.51;61.511;57.305;52.371;35.895976;44.0214256;52.0875206;59.0343348;64.4143678;67.6701083;68.4475003;66.8122515;63.3390015;58.6390603
ZMB;Zambia;SSP5_ZMB;13.089;16.334;19.491;22.466;24.74;26.35;27.484;28.117;28.298;28.022;10.045943;16.0612894;23.1868327;30.8398573;37.7828178;43.5678793;48.2286907;51.6079761;53.7512292;54.6486584
ZWE;Zimbabwe;SSP5_ZWE;12.571;12.518;11.818;10.803;9.606;8.373;7.357;6.556;5.944;5.494;8.2623005;10.1760427;11.3436715;11.7831923;11.5534993;10.8529697;10.1015682;9.41322537;8.83812286;8.39745141
