Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
MNG;Mongolia;SSP4_MNG;2.756;3.109;3.309;3.412;3.428;3.329;3.166;2.971;2.754;2.521;1.84946813;2.35097639;2.71454672;2.96453299;3.10586941;3.11251798;3.03273512;2.90068396;2.73020643;2.53047676
MOZ;Mozambique;SSP4_MOZ;23.391;28.97;35.15;41.044;46.5;51.593;55.96;59.853;63.327;66.421;18.198056;29.4558999;42.9621743;56.8974861;70.3598285;83.0978612;94.3544689;104.4514;113.476429;121.511994
MRT;Mauritania;SSP4_MRT;3.46;4.338;5.31;6.258;7.151;8.004;8.786;9.523;10.217;10.879;2.34010575;3.62311422;5.18311644;6.84935724;8.51764625;10.1569967;11.6996292;13.1621363;14.5399431;15.8457255
MTQ;Martinique;SSP4_MTQ;0.406;0.417;0.422;0.419;0.408;0.392;0.373;0.353;0.331;0.306;0.282501719;0.301309525;0.310989865;0.312534453;0.306822637;0.296530239;0.283410908;0.26914419;0.253071266;0.234490343
MUS;Mauritius;SSP4_MUS;1.299;1.356;1.389;1.391;1.361;1.306;1.231;1.14;1.043;0.946;1.13213425;1.45782355;1.74622647;1.96302671;2.09253221;2.14103654;2.11870985;2.0369181;1.91870268;1.78068044
MWI;Malawi;SSP4_MWI;14.901;20.336;27.631;36.69;47.308;58.562;69.971;81.304;92.199;102.525;2.93969625;5.57131463;10.0592518;16.9278628;26.4037869;37.9118982;50.7143061;64.1316148;77.4326208;90.1769021
MYS;Malaysia;SSP4_MYS;28.401;32.575;35.971;38.414;39.689;39.971;39.345;37.819;35.593;32.934;23.352314;29.5499349;34.451777;38.0555198;40.2256786;41.1790861;41.0335195;39.8181773;37.7595784;35.1548455
MYT;Mayotte;SSP4_MYT;0.204;0.267;0.344;0.43;0.516;0.601;0.685;0.766;0.845;0.919;0.161991672;0.251064637;0.364632973;0.496704211;0.634765111;0.775020882;0.915789731;1.05333026;1.18825394;1.31584988
NAM;Namibia;SSP4_NAM;2.283;2.66;3.022;3.315;3.56;3.767;3.923;4.043;4.138;4.216;0.900128;1.31703031;1.77998183;2.22420716;2.63293066;2.99756415;3.29988627;3.54870072;3.75396459;3.92495935
NCL;New Caledonia;SSP4_NCL;0.251;0.287;0.317;0.339;0.355;0.363;0.361;0.349;0.33;0.306;0.161173844;0.201916848;0.238112796;0.267215032;0.290211666;0.305236884;0.310385139;0.305478933;0.293093109;0.275069336
NER;Niger;SSP4_NER;15.512;22.385;32.446;45.943;63.203;82.893;103.666;125.025;145.984;165.586;9.332253;18.9086422;36.8209156;66.7793028;112.267004;172.467063;243.766901;322.884552;404.942883;485.035053
NGA;Nigeria;SSP4_NGA;158.423;205.616;267.934;344.175;431.132;520.41;606.617;688.558;764.343;832.629;126.134072;192.405007;284.043714;401.409003;540.741329;689.889155;838.927647;983.643004;1119.50949;1243.27267
NIC;Nicaragua;SSP4_NIC;5.788;6.333;6.607;6.653;6.499;6.202;5.858;5.489;5.1;4.708;4.8885515;6.05181898;6.97488737;7.60007657;7.89550166;7.9009619;7.73816873;7.45277607;7.06956764;6.62843684
NLD;Netherlands;SSP4_NLD;16.613;17.151;17.498;17.58;17.405;17.085;16.677;16.17;15.492;14.622;14.032587;14.9520839;15.6812624;16.1323408;16.294664;16.2643333;16.0957456;15.7822954;15.2581031;14.5061729
NOR;Norway;SSP4_NOR;4.883;5.38;5.838;6.217;6.514;6.731;6.82;6.778;6.599;6.275;2.7228495;3.1418042;3.51913027;3.83455181;4.08772039;4.28098968;4.38428695;4.39550542;4.31051724;4.12394957
NPL;Nepal;SSP4_NPL;29.959;36.796;44.506;52.203;60.243;67.712;74.455;80.767;86.722;92.561;16.476508;28.9438007;47.452667;71.2839556;99.8525393;130.073166;159.716856;188.039601;214.510701;239.456892
NZL;New Zealand;SSP4_NZL;4.368;4.814;5.164;5.419;5.586;5.666;5.667;5.592;5.424;5.178;3.27865725;3.70380621;4.0446772;4.30192602;4.48129373;4.58380839;4.61615002;4.58110867;4.4649216;4.28000424
OMN;Oman;SSP4_OMN;2.782;3.274;3.707;4.04;4.251;4.333;4.288;4.146;3.962;3.753;2.2697365;2.80580554;3.31283538;3.74126042;4.05703849;4.24178456;4.28859954;4.22193331;4.09608341;3.92952296
PAK;Pakistan;SSP4_PAK;173.593;211.598;254.264;295.99;340.2;381.963;419.977;458.035;495.444;530.689;132.847712;204.766852;295.982089;397.177639;508.563923;619.636215;724.847036;828.71454;929.354171;1023.51493
PAN;Panama;SSP4_PAN;3.517;3.986;4.358;4.605;4.711;4.688;4.551;4.318;4.014;3.663;2.474266;3.07654245;3.53290868;3.84631882;4.01403522;4.05144969;3.97487152;3.80231469;3.55768777;3.26381554
PER;Peru;SSP4_PER;29.077;31.207;32.227;32.29;31.444;29.878;27.988;25.955;23.864;21.824;22.808034;26.6615978;28.809136;29.6744985;29.4360443;28.3414567;26.8115178;25.0542799;23.176504;21.3003192
PHL;Philippines;SSP4_PHL;93.261;111.857;132.648;152.33;171.67;190.089;206.998;222.747;237.362;250.419;57.87002;81.6295217;110.033221;139.601812;169.877039;199.488248;227.206317;253.005868;276.735211;297.833279
PNG;Papua New Guinea;SSP4_PNG;6.858;8.371;10.031;11.567;12.943;14.156;15.169;16;16.676;17.215;5.37125;9.82076003;16.8793486;26.5011905;38.170643;50.8957396;63.387028;74.741911;84.5031453;92.5292446
POL;Poland;SSP4_POL;38.277;38.229;37.325;35.574;33.519;31.264;28.571;25.664;23.032;20.769;23.812236;25.8887605;26.9446093;26.9723023;26.4106632;25.4015436;23.7993036;21.8217485;19.9229744;18.2284887
PRI;Puerto Rico;SSP4_PRI;3.749;3.624;3.409;3.127;2.802;2.463;2.147;1.864;1.617;1.399;3.11818625;3.04522011;2.86665252;2.63041186;2.35749583;2.07254376;1.80681961;1.56876927;1.36095858;1.17752458
PRK;North Korea;SSP4_PRK;24.346;25.09;25.121;24.368;22.983;21.133;19.053;16.843;14.576;12.449;19.229382;22.0378175;24.1900629;25.3348263;25.4124597;24.508137;22.9014252;20.7818949;18.3248674;15.8586866
PRT;Portugal;SSP4_PRT;10.676;10.851;10.902;10.896;10.762;10.473;10.03;9.476;8.875;8.219;7.381314;8.1767406;8.76512609;9.2071968;9.45532199;9.49187031;9.32262005;8.99257485;8.56981826;8.05376602
PRY;Paraguay;SSP4_PRY;6.455;7.632;8.861;9.991;11.059;12.02;12.877;13.693;14.484;15.239;4.870664;6.45887684;8.2005771;9.90540959;11.5557604;13.070531;14.4303052;15.6965619;16.8885445;17.9977556
PSE;Palestina;SSP4_PSE;4.039;4.968;5.781;6.413;6.934;7.356;7.796;8.362;9.059;9.88;3.78917875;5.11519836;6.25782318;7.1583623;7.90082473;8.50564225;9.11384056;9.85889173;10.7531049;11.7923947
PYF;French Polynesia;SSP4_PYF;0.271;0.298;0.317;0.327;0.329;0.324;0.312;0.297;0.278;0.259;0.157464469;0.194906725;0.225615805;0.247543844;0.26082664;0.266106825;0.263436546;0.256360126;0.244280645;0.230943576
QAT;Qatar;SSP4_QAT;1.759;2.544;2.986;3.354;3.586;3.677;3.614;3.41;3.143;2.846;1.649566;2.40352824;2.83856701;3.20467667;3.44077061;3.54035524;3.48966966;3.30049626;3.04797563;2.76438325
REU;Reunion;SSP4_REU;0.846;0.933;0.998;1.043;1.065;1.065;1.051;1.025;0.987;0.942;0.774531875;0.886418354;0.955578744;1.0022615;1.02552829;1.02691802;1.0143807;0.989975327;0.953783215;0.910673765
ROU;Romania;SSP4_ROU;21.486;20.69;19.622;18.354;16.844;15.062;13.126;11.302;9.759;8.464;12.133823;13.2004677;13.8297129;14.0064896;13.6806394;12.8355787;11.6025192;10.2694419;9.05202324;7.97185906
RUS;Russia;SSP4_RUS;142.958;140.888;136.641;132.124;127.076;121.298;114.373;106.251;97.495;88.372;108.660696;117.560844;120.089572;119.945037;117.9247;114.35465;109.112821;102.302575;94.5647263;86.2318645
RWA;Rwanda;SSP4_RWA;10.624;14.048;17.768;21.824;26.033;29.918;33.633;37.152;40.281;43.013;7.664355;14.3820149;24.5730354;38.6666823;56.1229544;74.9775738;94.3668579;113.31993;130.627389;145.872804
SAU;Saudi Arabia;SSP4_SAU;27.448;35.341;43.953;52.719;61.63;70.548;78.888;86.649;93.43;98.605;24.559386;32.6916619;41.8143008;51.3463351;61.2158918;71.2276277;80.7359058;89.6790729;97.5976101;103.794635
SDN;Sudan;SSP4_SDN;43.552;55.132;68.179;80.956;93.248;104.64;114.707;123.703;131.583;138.189;38.348324;61.093675;89.4894132;120.197122;151.478643;181.653423;209.281619;234.383224;256.677769;275.759583
SEN;Senegal;SSP4_SEN;12.434;16.264;20.771;25.558;30.505;35.391;40.39;45.625;51.06;56.663;9.914056;15.896544;23.6941938;32.7372799;42.616785;52.7820208;63.3022405;74.2812933;85.6161185;97.2232012
SGP;Singapore;SSP4_SGP;5.086;5.692;5.979;6.165;6.203;6.107;5.848;5.443;4.942;4.385;5.0830455;5.68869347;5.97552675;6.1614187;6.19939663;6.10345239;5.84460285;5.43983812;4.93912915;4.38245272
SLB;Solomon Islands;SSP4_SLB;0.538;0.679;0.83;0.98;1.121;1.253;1.372;1.478;1.572;1.658;0.0928232891;0.177086768;0.300710542;0.454631865;0.622237718;0.79088015;0.949788675;1.09433278;1.22330529;1.3394506
SLE;Sierra Leone;SSP4_SLE;5.868;7.41;9.076;10.702;12.221;13.59;14.726;15.622;16.309;16.811;3.19359925;4.97907695;7.19797309;9.64816076;12.1565683;14.5782282;16.7422071;18.5793178;20.0903608;21.2889939
SLV;El Salvador;SSP4_SLV;6.193;6.322;6.199;5.932;5.561;5.122;4.695;4.29;3.905;3.553;5.1283375;5.89695395;6.24139125;6.28973332;6.11692379;5.78877619;5.41689162;5.03022136;4.63828023;4.26479156
SOM;Somalia;SSP4_SOM;9.331;11.64;14.509;17.518;20.347;22.899;25.358;27.827;30.275;32.692;7.971888;12.2902321;18.1178631;24.9274907;32.0255942;38.9580023;45.8177315;52.6893315;59.4670701;66.1000989
SRB;Serbia;SSP4_SRB;9.856;9.681;9.547;9.373;9.123;8.794;8.257;7.539;6.746;5.921;6.559552;7.31540029;7.99028966;8.50607061;8.82007109;8.92909455;8.70575777;8.18098964;7.48271621;6.67776775
STP;Sao Tome and Principe;SSP4_STP;0.165;0.188;0.21;0.227;0.24;0.249;0.259;0.27;0.284;0.299;0.0719946875;0.0919939119;0.111186577;0.127114733;0.140038936;0.149880701;0.159701206;0.169691102;0.181256028;0.193246829
SUR;Suriname;SSP4_SUR;0.525;0.567;0.597;0.61;0.608;0.593;0.568;0.535;0.497;0.455;0.365415469;0.427861266;0.478809485;0.512495758;0.529424597;0.530955747;0.519830862;0.498205947;0.469276002;0.434425282
SVK;Slovakia;SSP4_SVK;5.462;5.574;5.571;5.441;5.254;5.005;4.652;4.249;3.864;3.505;2.93669075;3.32224103;3.56490682;3.66224497;3.66989456;3.59486094;3.41384978;3.17105935;2.92269837;2.68002086
SVN;Slovenia;SSP4_SVN;2.03;2.082;2.096;2.094;2.076;2.038;1.974;1.889;1.783;1.663;1.06516112;1.23023481;1.35365165;1.44668695;1.51084645;1.545035;1.54614435;1.51923082;1.46555915;1.39197069
SWE;Sweden;SSP4_SWE;9.38;10.094;10.676;11.109;11.498;11.771;11.835;11.71;11.364;10.797;6.179783;6.83551817;7.38836675;7.82337224;8.21334288;8.5076253;8.63803971;8.61750216;8.42149448;8.04918938
SWZ;Swaziland;SSP4_SWZ;1.186;1.332;1.437;1.517;1.589;1.646;1.694;1.762;1.841;1.923;0.416527188;0.662667849;0.944753476;1.23533222;1.51874995;1.77172968;1.99208223;2.2147589;2.43479228;2.64546295
SYR;Syria;SSP4_SYR;20.411;24.664;29.644;34.331;38.815;43.277;47.363;51.318;55.315;59.284;15.823148;21.8972629;29.3088765;36.9122366;44.5096969;52.115114;59.1783426;65.9163865;72.529777;78.9344575
TCD;Chad;SSP4_TCD;11.227;14.722;18.87;23.251;27.589;31.593;35.165;38.356;41.088;43.307;9.657473;17.2820054;28.2609907;41.8588383;56.919184;72.0514336;86.3516012;99.5106676;111.088037;120.808012
TGO;Togo;SSP4_TGO;6.028;7.328;8.697;9.948;11.059;11.997;12.73;13.307;13.794;14.217;4.672913;7.03438062;9.80148427;12.6205202;15.3028773;17.6943824;19.6807405;21.3051237;22.6699386;23.8288896
THA;Thailand;SSP4_THA;69.122;72.27;73.264;72.011;68.553;63.758;58.027;51.768;45.474;39.495;42.30586;56.8122272;69.8643819;79.456074;84.380954;85.1992441;82.5195516;77.2103993;70.3725093;62.9112555
TJK;Tajikistan;SSP4_TJK;6.879;7.645;8.296;8.714;9.017;9.187;9.358;9.621;9.966;10.384;5.84058;8.72981879;12.0935317;15.4223472;18.5376058;21.1570022;23.4644642;25.7043269;27.9149569;30.1299326
TKM;Turkmenistan;SSP4_TKM;5.042;5.514;5.772;5.838;5.729;5.46;5.088;4.655;4.202;3.76;3.7095635;4.75203517;5.64206623;6.29808031;6.67043364;6.74050211;6.56831769;6.2172427;5.75910294;5.25530212
TLS;East Timor;SSP4_TLS;1.124;1.418;1.785;2.152;2.521;2.861;3.2;3.583;4.009;4.469;0.398220719;0.68250804;1.09286861;1.58103444;2.12037913;2.658366;3.20000403;3.78383079;4.41007727;5.06997022
TON;Tonga;SSP4_TON;0.104;0.11;0.116;0.119;0.12;0.12;0.121;0.123;0.128;0.135;0.0542195;0.085448532;0.121738501;0.154860722;0.181420914;0.201344396;0.218448188;0.233981748;0.252924166;0.274338415
TTO;Trinidad and Tobago;SSP4_TTO;1.341;1.36;1.329;1.263;1.163;1.041;0.911;0.783;0.669;0.571;1.17247937;1.5360422;1.89232204;2.20872209;2.43239013;2.53796966;2.52868323;2.42331465;2.2676347;2.08821056
TUN;Tunisia;SSP4_TUN;10.481;11.367;11.863;11.989;11.817;11.31;10.501;9.553;8.622;7.748;8.900487;10.5308841;11.7197097;12.4302311;12.7132041;12.5226179;11.8938049;11.018404;10.0917153;9.17806017
TUR;Turkey;SSP4_TUR;72.752;80.941;86.945;90.576;91.829;90.76;87.802;83.514;78.516;73.172;58.705312;70.7990358;80.6551343;87.7865155;92.0191875;93.3317393;92.1514656;89.092711;84.8751709;79.9571098
TZA;Tanzania;SSP4_TZA;44.841;59.74;77.896;97.931;119.048;139.487;159.139;178.185;196.553;213.74;29.939884;53.9074124;89.5923697;136.029286;190.864969;249.096469;308.134124;366.675398;423.574958;477.122235
UGA;Uganda;SSP4_UGA;33.425;46.956;64.932;86.874;112.337;138.916;165.568;192.008;216.987;240.322;24.001814;49.2140436;95.7146578;172.216869;285.079745;429.548364;596.297262;775.222642;952.639168;1120.89602
UKR;Ukraine;SSP4_UKR;45.448;42.658;40.235;38.194;36.216;34.23;31.952;29.353;26.617;23.823;32.10553;32.7123057;32.7677668;32.5392007;31.9345044;31.002714;29.5593422;27.6200958;25.393047;22.9858823
URY;Uruguay;SSP4_URY;3.369;3.398;3.359;3.254;3.086;2.874;2.644;2.408;2.172;1.942;2.94751225;3.00512715;2.99850527;2.92835484;2.79661132;2.62020698;2.42307422;2.21668061;2.00715726;1.80056557
USA;United States;SSP4_USA;310.384;333.634;353.765;369.196;379.154;386.15;389.653;387.129;378.219;364.584;230.486592;256.106839;279.269925;298.378286;312.496195;323.48595;330.851152;332.383336;327.71649;318.280924
UZB;Uzbekistan;SSP4_UZB;27.445;29.73;30.84;30.925;30.169;28.623;26.614;24.336;21.974;19.729;24.257718;33.1259793;41.2843577;47.7136648;51.8726683;53.4259547;52.8638191;50.6758877;47.4329225;43.7751554
VCT;Saint Vincent and the Grenadines;SSP4_VCT;0.109;0.109;0.107;0.103;0.097;0.09;0.083;0.075;0.068;0.061;0.0805211406;0.0960282629;0.106619006;0.112003789;0.112383612;0.109312857;0.104501112;0.0971097031;0.0900237344;0.0822163664
VEN;Venezuela;SSP4_VEN;28.98;33.063;36.154;38.113;38.912;38.65;37.412;35.347;32.714;29.765;26.248394;30.6474594;34.0349435;36.2500169;37.2625337;37.1781376;36.0936371;34.1675947;31.6630762;28.8327811
VIR;Virgin Islands U.S.;SSP4_VIR;0.109;0.113;0.115;0.114;0.11;0.106;0.101;0.095;0.088;0.079;0.0859810547;0.0912077809;0.0940275347;0.0938262692;0.0908228362;0.0876518365;0.0835758542;0.0786361225;0.0728528113;0.0654065343
VNM;Vietnam;SSP4_VNM;87.848;95.447;99.169;99.689;96.94;91.283;83.798;75.102;66.099;57.821;73.844672;106.228184;138.110058;165.077896;182.931488;189.871518;187.349894;177.138863;162.226773;146.180276
VUT;Vanuatu;SSP4_VUT;0.24;0.3;0.366;0.431;0.493;0.551;0.601;0.644;0.681;0.712;0.0646079375;0.116794334;0.188073724;0.270334869;0.355782129;0.43885974;0.513474361;0.578811222;0.635265703;0.682846227
WSM;Samoa;SSP4_WSM;0.183;0.19;0.196;0.198;0.195;0.191;0.19;0.192;0.199;0.21;0.0857117109;0.131640193;0.184063879;0.232785148;0.269491016;0.296410612;0.320727537;0.344875158;0.374591639;0.409805118
YEM;Yemen;SSP4_YEM;24.053;32.802;43.705;55.595;68.78;82.096;95.004;107.821;120.204;131.7;18.874336;34.2118995;56.7316628;84.9583791;118.502119;154.448891;190.704298;227.118835;262.53061;295.625696
ZAF;South Africa;SSP4_ZAF;50.133;54.132;56.455;57.07;56.248;54.441;51.562;47.738;43.405;38.772;35.895976;43.2362843;49.2406265;53.3598804;55.5063862;55.9874222;54.7091925;51.852242;47.9753837;43.4124543
ZMB;Zambia;SSP4_ZMB;13.089;17.776;23.548;30.201;37.278;44.179;51.012;57.747;64.13;70.147;10.045943;17.4792139;28.0131105;41.4579601;56.9307956;73.0468819;89.515426;105.993022;121.813073;136.801065
ZWE;Zimbabwe;SSP4_ZWE;12.571;13.118;13.598;13.824;14.062;14.196;14.397;14.75;15.215;15.774;8.2623005;10.6637904;13.0522293;15.0782977;16.9128989;18.4006638;19.7678779;21.1783213;22.623156;24.1101927
