Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
MNG;Mongolia;SSP2_MNG;2.756;3.142;3.411;3.612;3.765;3.812;3.803;3.771;3.704;3.615;1.84946813;2.29230565;2.65042144;2.94591887;3.18956677;3.32886072;3.40382688;3.44446253;3.44121147;3.40710199
MOZ;Mozambique;SSP2_MOZ;23.391;28.638;33.801;38.469;42.293;45.387;47.774;49.385;50.161;50.194;18.198056;26.2238893;35.1048234;44.0309491;52.2038209;59.4451623;65.5945326;70.4345901;73.8005593;75.7724822
MRT;Mauritania;SSP2_MRT;3.46;4.269;5.026;5.722;6.271;6.701;7.015;7.219;7.319;7.322;2.34010575;3.31748231;4.35320002;5.39510769;6.32209001;7.12573875;7.7874736;8.30028007;8.66291702;8.87897036
MTQ;Martinique;SSP2_MTQ;0.406;0.42;0.432;0.438;0.438;0.435;0.43;0.426;0.42;0.412;0.282501719;0.30347722;0.318359293;0.32670666;0.329383124;0.329057791;0.32672035;0.324802903;0.321117619;0.315719024
MUS;Mauritius;SSP2_MUS;1.299;1.367;1.426;1.461;1.469;1.461;1.437;1.399;1.352;1.302;1.13213425;1.37080531;1.59365096;1.77587289;1.90690343;1.99780754;2.04868871;2.06329256;2.05036107;2.0209146
MWI;Malawi;SSP2_MWI;14.901;20.02;26.228;33.269;40.541;47.383;53.577;58.948;63.344;66.731;2.93969625;4.78329143;7.48074649;11.1556349;15.731413;20.9444904;26.5674414;32.3209254;37.8944214;43.0358645
MYS;Malaysia;SSP2_MYS;28.401;32.945;37.161;40.658;43.265;45.127;46.216;46.484;45.96;44.936;23.352314;28.448404;33.4856711;38.0111572;41.7467739;44.7331227;46.8735824;48.0658173;48.304175;47.8770995
MYT;Mayotte;SSP2_MYT;0.204;0.262;0.323;0.387;0.444;0.492;0.533;0.564;0.586;0.598;0.161991672;0.234974936;0.316138245;0.403829667;0.486092617;0.558834779;0.623086306;0.674619696;0.714065151;0.739868025
NAM;Namibia;SSP2_NAM;2.283;2.641;2.946;3.181;3.343;3.448;3.494;3.481;3.415;3.309;0.900128;1.21083511;1.5270242;1.82099241;2.07407602;2.28394721;2.44192213;2.54309807;2.58876363;2.58762943
NCL;New Caledonia;SSP2_NCL;0.251;0.29;0.327;0.358;0.386;0.409;0.423;0.43;0.429;0.422;0.161173844;0.204027477;0.245624241;0.282191685;0.315554093;0.34391704;0.363692282;0.376378054;0.381021042;0.379343987
NER;Niger;SSP2_NER;15.512;21.816;29.816;39.681;50.943;62.027;72.789;82.672;91.055;97.906;9.332253;16.1964246;26.8473956;42.5505647;63.8488161;89.2068422;118.037739;148.745036;179.148632;207.97208
NGA;Nigeria;SSP2_NGA;158.423;201.529;252.724;310.622;371.695;427.389;477.965;521.278;555.753;582.38;126.134072;181.128617;248.804915;327.768887;413.824913;496.356514;574.16607;643.638814;701.940934;749.630628
NIC;Nicaragua;SSP2_NIC;5.788;6.366;6.754;6.969;7.014;6.903;6.75;6.588;6.411;6.244;4.8885515;5.92566988;6.70979595;7.24439433;7.53322295;7.5958749;7.56557097;7.49010006;7.37123829;7.24381325
NLD;Netherlands;SSP2_NLD;16.613;17.264;17.884;18.31;18.575;18.813;19.03;19.189;19.22;19.065;14.032587;15.0505963;16.0271857;16.8022275;17.390025;17.9093299;18.3667349;18.7289095;18.9298181;18.913978
NOR;Norway;SSP2_NOR;4.883;5.426;6.004;6.543;7.063;7.577;8.008;8.344;8.578;8.67;2.7228495;3.16866721;3.61919461;4.03562369;4.43223351;4.81905494;5.14800146;5.41105005;5.60321517;5.69795105
NPL;Nepal;SSP2_NPL;29.959;35.756;41.272;46.105;50.142;53;54.485;54.757;53.902;52.407;16.476508;24.3229049;34.0480629;45.1868036;57.1967395;68.9879896;79.4610146;88.0134418;94.1199118;98.1806082
NZL;New Zealand;SSP2_NZL;4.368;4.852;5.28;5.633;5.94;6.186;6.369;6.497;6.543;6.509;3.27865725;3.73304273;4.13553362;4.47181201;4.76528549;5.00448971;5.18797591;5.32250769;5.38605864;5.38017528
OMN;Oman;SSP2_OMN;2.782;3.383;3.988;4.544;5.011;5.365;5.583;5.675;5.691;5.651;2.2697365;2.89921813;3.5639567;4.20799192;4.78236177;5.25205958;5.5837806;5.77893669;5.88359684;5.91679569
PAK;Pakistan;SSP2_PAK;173.593;207.341;239.684;267.979;292.577;310.048;320.897;326.985;328.66;326.374;132.847712;185.507012;243.878151;302.908887;360.361163;409.675875;449.249413;480.234122;502.390947;515.993114
PAN;Panama;SSP2_PAN;3.517;4.022;4.477;4.846;5.108;5.263;5.324;5.294;5.187;5.025;2.474266;2.9861142;3.46145167;3.8657548;4.17636835;4.38893266;4.51185906;4.54648488;4.50445253;4.40498247
PER;Peru;SSP2_PER;29.077;31.439;33.041;33.849;33.862;33.116;32.106;30.994;29.803;28.713;22.808034;25.7219859;27.9835145;29.4976476;30.2161753;30.1404647;29.7093759;29.0836827;28.2979705;27.5376652
PHL;Philippines;SSP2_PHL;93.261;109.705;125.356;138.617;149.04;156.742;161.592;163.485;162.876;160.179;57.87002;76.5511812;95.7450636;113.577485;129.056242;141.843256;151.544829;157.875548;161.162486;161.770197
PNG;Papua New Guinea;SSP2_PNG;6.858;8.24;9.543;10.661;11.504;12.087;12.391;12.433;12.265;11.917;5.37125;8.47949031;12.5484382;17.3848524;22.5704184;27.7220388;32.3690442;36.1674974;38.9856161;40.7511943
POL;Poland;SSP2_POL;38.277;38.41;37.889;36.586;35.163;33.637;31.686;29.577;27.752;26.229;23.812236;26.0113341;27.3517562;27.7396034;27.706022;27.3295714;26.3940616;25.148919;24.0058347;23.0206091
PRI;Puerto Rico;SSP2_PRI;3.749;3.643;3.475;3.245;2.969;2.674;2.401;2.167;1.973;1.81;3.11818625;3.06118567;2.92215239;2.72967268;2.49800326;2.2500942;2.0205747;1.82377844;1.6605883;1.52345925
PRK;North Korea;SSP2_PRK;24.346;25.396;25.902;25.664;24.97;23.841;22.459;20.956;19.308;17.687;19.229382;22.0114501;23.938823;24.8358116;25.0023575;24.5004643;23.5539435;22.3363847;20.8518335;19.3088609
PRT;Portugal;SSP2_PRT;10.676;10.91;11.082;11.234;11.31;11.277;11.115;10.863;10.572;10.217;7.381314;8.22119989;8.90984473;9.49280918;9.93678607;10.2205501;10.3310989;10.308816;10.2084641;10.0115984
PRY;Paraguay;SSP2_PRY;6.455;7.502;8.427;9.19;9.757;10.122;10.301;10.321;10.195;9.954;4.870664;6.15776111;7.36980921;8.43841317;9.30790761;9.95517892;10.3852837;10.6202303;10.6712142;10.5706519
PSE;Palestina;SSP2_PSE;4.039;4.857;5.398;5.712;5.83;5.79;5.718;5.669;5.653;5.678;3.78917875;4.78562961;5.53601428;6.05397795;6.34929751;6.44969275;6.4906758;6.53762852;6.60665529;6.71109346
PYF;French Polynesia;SSP2_PYF;0.271;0.301;0.326;0.344;0.357;0.365;0.369;0.37;0.369;0.367;0.157464469;0.196868873;0.232021301;0.260413096;0.283024652;0.299780836;0.311564377;0.319371201;0.324243014;0.327244372
QAT;Qatar;SSP2_QAT;1.759;2.562;3.045;3.475;3.797;3.994;4.044;3.954;3.797;3.606;1.649566;2.42053434;2.89465391;3.32028963;3.64322533;3.84557488;3.90487662;3.82702704;3.68220282;3.50258819
REU;Reunion;SSP2_REU;0.846;0.941;1.025;1.096;1.151;1.192;1.223;1.246;1.261;1.27;0.774531875;0.89401894;0.981431075;1.05319138;1.1083409;1.14937678;1.18038781;1.20342367;1.21856194;1.22776612
ROU;Romania;SSP2_ROU;21.486;20.766;19.915;18.935;17.757;16.356;14.832;13.415;12.255;11.323;12.133823;12.9218345;13.2236504;13.1544115;12.7447151;12.0267251;11.108421;10.1913814;9.41526482;8.77745243
RUS;Russia;SSP2_RUS;142.958;141.969;139.632;137.792;136.715;135.424;133.427;130.636;126.968;122.622;108.660696;113.750775;116.695573;119.144374;121.539353;123.172977;123.678341;123.026485;121.177362;118.359466
RWA;Rwanda;SSP2_RWA;10.624;13.749;16.827;19.98;22.953;25.345;27.374;29.027;30.186;30.884;7.664355;12.2225114;18.1040262;25.5260105;34.1581977;43.1176983;52.3009973;61.2824915;69.4109446;76.3727287
SAU;Saudi Arabia;SSP2_SAU;27.448;34.746;41.861;48.611;54.414;59.026;62.069;63.608;63.753;62.664;24.559386;32.1412661;39.824095;47.3452967;54.048378;59.5946299;63.5229304;65.8323404;66.5968151;65.9620405
SDN;Sudan;SSP2_SDN;43.552;54.185;64.512;73.969;81.625;87.42;91.214;93.128;93.063;91.593;38.348324;55.1071051;73.4907907;92.1325569;109.113118;123.650421;135.040878;143.113062;147.489998;148.949014
SEN;Senegal;SSP2_SEN;12.434;15.651;18.791;21.76;24.252;26.194;27.869;29.264;30.361;31.15;9.914056;14.376311;19.2739906;24.3282334;29.0179789;33.0812866;36.7623734;39.9993679;42.7349246;44.9349893
SGP;Singapore;SSP2_SGP;5.086;5.719;6.088;6.373;6.53;6.591;6.51;6.276;5.941;5.538;5.0830455;5.71567778;6.08446343;6.36929787;6.52620667;6.58717123;6.50621829;6.27235422;5.93754882;5.53478293
SLB;Solomon Islands;SSP2_SLB;0.538;0.664;0.78;0.887;0.971;1.034;1.076;1.095;1.093;1.077;0.0928232891;0.140141688;0.198190416;0.266774386;0.339720914;0.41365447;0.484126166;0.545652406;0.594842712;0.632221708
SLE;Sierra Leone;SSP2_SLE;5.868;7.323;8.755;10.118;11.279;12.197;12.833;13.174;13.248;13.145;3.19359925;4.60796728;6.20773033;7.91077124;9.55281606;11.0317344;12.2540077;13.1601919;13.7441443;14.0801867
SLV;El Salvador;SSP2_SLV;6.193;6.383;6.396;6.291;6.081;5.77;5.465;5.187;4.948;4.757;5.1283375;5.67241044;6.01432659;6.19184396;6.21232521;6.07836028;5.90611559;5.72731097;5.56370695;5.43261841
SOM;Somalia;SSP2_SOM;9.331;11.235;13.184;14.934;16.162;17.052;17.765;18.358;18.842;19.229;7.971888;11.109036;14.7136445;18.413487;21.629991;24.4164988;26.9025685;29.1295057;31.0933738;32.802858
SRB;Serbia;SSP2_SRB;9.856;9.732;9.73;9.727;9.669;9.573;9.3;8.846;8.311;7.728;6.559552;7.16757973;7.68948966;8.0862037;8.34446976;8.49982615;8.44180987;8.17126721;7.78580412;7.323133
STP;Sao Tome and Principe;SSP2_STP;0.165;0.185;0.199;0.208;0.211;0.21;0.207;0.204;0.202;0.201;0.0719946875;0.0871362124;0.099496176;0.109026468;0.114874908;0.117917616;0.119234815;0.120035862;0.121016302;0.122279086
SUR;Suriname;SSP2_SUR;0.525;0.572;0.613;0.642;0.659;0.667;0.666;0.658;0.645;0.626;0.365415469;0.420622658;0.471065603;0.511294003;0.540461311;0.560518531;0.571250027;0.574256591;0.571309856;0.5616083
SVK;Slovakia;SSP2_SVK;5.462;5.607;5.669;5.613;5.53;5.404;5.178;4.909;4.661;4.427;2.93669075;3.34190984;3.62761744;3.77801526;3.86267927;3.88144426;3.79985257;3.66362211;3.52554272;3.38500781
SVN;Slovenia;SSP2_SVN;2.03;2.094;2.135;2.167;2.199;2.22;2.222;2.209;2.178;2.128;1.06516112;1.2373255;1.37883887;1.49712064;1.60036192;1.68301163;1.74039146;1.77659125;1.79023434;1.78118679
SWE;Sweden;SSP2_SWE;9.38;10.186;10.986;11.705;12.512;13.324;13.994;14.559;14.958;15.133;6.179783;6.89781931;7.60290344;8.24309767;8.93767143;9.63007387;10.2138342;10.7141088;11.0848921;11.2816878
SWZ;Swaziland;SSP2_SWZ;1.186;1.325;1.427;1.496;1.546;1.579;1.59;1.581;1.557;1.516;0.416527188;0.573815239;0.74198445;0.909992313;1.07408252;1.22653314;1.35581078;1.45730079;1.53173556;1.57522659
SYR;Syria;SSP2_SYR;20.411;24.177;27.93;31.134;33.57;35.422;36.563;37.032;36.841;36.105;15.823148;20.7295246;25.6953558;30.1346958;33.7390772;36.6344497;38.6662515;39.8600935;40.222215;39.8786224
TCD;Chad;SSP2_TCD;11.227;14.532;18.255;21.912;25.238;28.118;30.396;32.206;33.481;34.197;9.657473;15.3213492;22.7884815;31.4052039;40.4591054;49.3522368;57.4213776;64.6013389;70.5544123;75.0724828
TGO;Togo;SSP2_TGO;6.028;7.277;8.47;9.523;10.349;10.957;11.337;11.506;11.523;11.416;4.672913;6.52702715;8.47901544;10.3607303;12.0025335;13.3570225;14.377009;15.0625441;15.4814533;15.6707743
THA;Thailand;SSP2_THA;69.122;72.846;75.018;75.219;73.552;70.863;67.348;63.271;58.972;54.662;42.30586;52.333004;61.6221782;69.0515145;74.014717;76.9276888;77.8549107;77.0721471;75.0576224;72.1971872
TJK;Tajikistan;SSP2_TJK;6.879;7.544;7.943;8.098;8.045;7.829;7.6;7.387;7.208;7.078;5.84058;7.79920514;9.70480963;11.3769858;12.6878958;13.5817606;14.2615416;14.7912246;15.2322399;15.6470893
TKM;Turkmenistan;SSP2_TKM;5.042;5.595;6.009;6.26;6.374;6.341;6.203;6.002;5.778;5.547;3.7095635;4.63199522;5.43736312;6.06214012;6.50581375;6.74609942;6.8222064;6.78196204;6.67613151;6.52975701
TLS;East Timor;SSP2_TLS;1.124;1.377;1.651;1.883;2.059;2.182;2.28;2.383;2.492;2.608;0.398220719;0.598066604;0.848963173;1.1114022;1.3588338;1.57602526;1.77175893;1.96558119;2.15871467;2.35287395
TON;Tonga;SSP2_TON;0.104;0.108;0.11;0.11;0.106;0.101;0.096;0.093;0.091;0.09;0.0542195;0.0694558054;0.0845428383;0.0981037661;0.106882364;0.112631205;0.116267042;0.12053513;0.124738928;0.129248282
TTO;Trinidad and Tobago;SSP2_TTO;1.341;1.372;1.36;1.319;1.247;1.151;1.049;0.948;0.859;0.785;1.17247937;1.54959551;1.93646199;2.30665435;2.60807438;2.80615089;2.91173294;2.93397482;2.91165651;2.87083238
TUN;Tunisia;SSP2_TUN;10.481;11.475;12.206;12.596;12.743;12.616;12.204;11.663;11.138;10.645;8.900487;10.2481601;11.3882783;12.2066636;12.7626175;13.0024438;12.8948146;12.5934513;12.2561259;11.9087139
TUR;Turkey;SSP2_TUR;72.752;81.012;87.769;92.749;95.88;97.028;96.682;95.03;92.527;89.679;58.705312;68.0810935;76.5396399;83.6387096;89.1137054;92.6571382;94.5871198;94.991208;94.26657;92.912071
TZA;Tanzania;SSP2_TZA;44.841;58.362;73.026;88.103;102.254;114.341;124.681;133.084;139.636;143.787;29.939884;47.4294587;70.1155006;97.244996;126.678057;155.796495;183.746928;209.269437;231.725111;249.61407
UGA;Uganda;SSP2_UGA;33.425;45.461;59.961;76.345;93.253;109.339;124.039;136.962;147.606;155.661;24.001814;42.449057;70.7918832;110.649721;161.109307;219.030467;281.070935;343.657804;402.860611;455.414575
UKR;Ukraine;SSP2_UKR;45.448;42.939;41.094;39.814;38.882;38.119;37.153;35.906;34.454;32.836;32.10553;31.8950351;31.8518368;31.9972133;32.2288941;32.44477;32.351327;31.8871934;31.1238593;30.1053492
URY;Uruguay;SSP2_URY;3.369;3.426;3.449;3.418;3.332;3.202;3.059;2.912;2.767;2.63;2.94751225;3.02988983;3.07884629;3.07594249;3.01954275;2.91924243;2.80339789;2.68063702;2.55700006;2.43845904
USA;United States;SSP2_USA;310.384;335.751;361.029;383.233;402.305;420.93;437.638;449.545;456.212;458.56;230.486592;257.731908;285.004288;309.722764;331.577095;352.621885;371.59482;385.972807;395.295306;400.321738
UZB;Uzbekistan;SSP2_UZB;27.445;30.163;32.084;33.089;33.475;33.039;32.157;31.023;29.755;28.604;24.257718;31.0628362;37.5044723;42.9322233;47.3201397;50.1173123;51.7089183;52.365177;52.3086747;52.0415342
VCT;Saint Vincent and the Grenadines;SSP2_VCT;0.109;0.11;0.11;0.108;0.104;0.1;0.095;0.09;0.085;0.081;0.0805211406;0.0916576505;0.100259873;0.105338212;0.106859842;0.107026849;0.105031589;0.102153374;0.0985835911;0.0956474362
VEN;Venezuela;SSP2_VEN;28.98;33.203;36.864;39.729;41.714;42.833;43.081;42.52;41.381;39.817;26.248394;30.7772312;34.703329;37.787026;39.9457579;41.2018414;41.562867;41.1012569;40.0516523;38.5699596
VIR;Virgin Islands U.S.;SSP2_VIR;0.109;0.114;0.118;0.119;0.117;0.116;0.114;0.112;0.108;0.103;0.0859810547;0.0920149294;0.0964804269;0.0979414565;0.0966024712;0.0959208777;0.0943331423;0.0927078497;0.0894102684;0.0852768738
VNM;Vietnam;SSP2_VNM;87.848;96.408;101.958;104.65;104.376;101.329;96.537;90.54;84.128;78.267;73.844672;97.4408113;120.389413;140.658459;156.140154;165.556184;169.619;168.937781;165.021053;160.079911
VUT;Vanuatu;SSP2_VUT;0.24;0.294;0.346;0.393;0.433;0.463;0.483;0.492;0.491;0.482;0.0646079375;0.0980492996;0.137737974;0.180650685;0.223469209;0.262229022;0.294812447;0.319066867;0.334576607;0.342118212
WSM;Samoa;SSP2_WSM;0.183;0.187;0.186;0.181;0.171;0.159;0.149;0.142;0.138;0.135;0.0857117109;0.105590569;0.124851224;0.142295905;0.155059804;0.163779876;0.17177893;0.180688494;0.191326936;0.201569494
YEM;Yemen;SSP2_YEM;24.053;31.976;40.189;48.512;56.604;63.356;68.828;73.038;75.813;77.281;18.874336;30.4312208;44.5848349;60.713945;77.8775029;93.9296303;108.296871;120.558087;130.114324;136.96224
ZAF;South Africa;SSP2_ZAF;50.133;54.797;58.585;61.254;63.045;64.042;64.028;62.884;61;58.484;35.895976;42.7010511;48.6238021;53.3396437;56.9901483;59.6356145;61.0706979;61.1748365;60.3259803;58.6467578
ZMB;Zambia;SSP2_ZMB;13.089;16.968;21.368;25.906;30.104;33.86;37.072;39.766;41.931;43.433;10.045943;15.256619;21.8982714;29.5562498;37.4987576;45.3270563;52.6592761;59.3327343;65.1852448;69.895585
ZWE;Zimbabwe;SSP2_ZWE;12.571;13.075;13.327;13.31;13.124;12.769;12.422;12.064;11.743;11.481;8.2623005;9.94029937;11.4210082;12.5809512;13.4410242;13.9675025;14.3470867;14.578022;14.7381067;14.878164
