Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
MNG;Mongolia;SSP3_MNG;2.756;3.202;3.583;3.918;4.263;4.533;4.774;5.036;5.274;5.489;1.84946813;2.22813227;2.55628559;2.84484413;3.1344588;3.36343776;3.56591322;3.78008321;3.97305106;4.14618119
MOZ;Mozambique;SSP3_MOZ;23.391;28.973;35.199;41.194;46.765;52.006;56.515;60.527;64.126;67.369;18.198056;24.4767925;31.7394693;39.1156689;46.270466;53.177245;59.3367638;64.9200884;69.9810117;74.5633482
MRT;Mauritania;SSP3_MRT;3.46;4.327;5.277;6.206;7.084;7.921;8.694;9.429;10.131;10.815;2.34010575;2.9475326;3.62757258;4.31593469;4.99973139;5.6959725;6.40126937;7.15191163;7.97559506;8.91604027
MTQ;Martinique;SSP3_MTQ;0.406;0.424;0.444;0.46;0.474;0.49;0.514;0.542;0.574;0.611;0.282501719;0.306367479;0.327202607;0.343116583;0.35645571;0.370662799;0.390544791;0.413246886;0.438860746;0.468214377
MUS;Mauritius;SSP3_MUS;1.299;1.375;1.45;1.501;1.536;1.57;1.61;1.657;1.72;1.8;1.13213425;1.20318367;1.27503435;1.32779135;1.36873581;1.41162517;1.46345424;1.52636946;1.61027267;1.71865422
MWI;Malawi;SSP3_MWI;14.901;20.359;27.732;37.019;48.037;59.906;72.105;84.345;96.278;107.779;2.93969625;4.4323486;6.60485321;9.56516847;13.3602686;17.8019751;22.7381332;28.0499339;33.5758391;39.2150846
MYS;Malaysia;SSP3_MYS;28.401;33.326;38.52;43.252;47.588;51.834;55.704;59.203;62.536;65.712;23.352314;28.0195624;32.9706458;37.5619897;41.8231062;46.0076814;49.8539198;53.3570974;56.6958445;59.8776962
MYT;Mayotte;SSP3_MYT;0.204;0.267;0.343;0.428;0.514;0.599;0.684;0.766;0.846;0.922;0.161991672;0.219872617;0.292618522;0.377845587;0.469050737;0.564380234;0.664631597;0.766696642;0.871199308;0.975678252
NAM;Namibia;SSP3_NAM;2.283;2.658;3.02;3.324;3.586;3.819;4.01;4.174;4.323;4.471;0.900128;1.09952856;1.30411333;1.49163881;1.66553916;1.82926538;1.9745405;2.1068624;2.23117129;2.35425259
NCL;New Caledonia;SSP3_NCL;0.251;0.289;0.323;0.354;0.384;0.415;0.444;0.472;0.499;0.525;0.161173844;0.194950783;0.225197737;0.252454532;0.278203777;0.304035899;0.327886382;0.350566565;0.372161991;0.392740434
NER;Niger;SSP3_NER;15.512;22.413;32.577;46.265;63.821;83.939;105.193;127.013;148.38;168.308;9.332253;15.1225066;24.2313237;37.3572823;55.1866302;76.827262;100.904229;126.622428;152.676943;177.721394
NGA;Nigeria;SSP3_NGA;158.423;205.735;268.276;345.292;433.684;525.149;614.306;699.857;780.003;853.597;126.134072;173.262422;236.281131;315.273721;407.712211;505.612766;603.16913;698.402313;788.943536;873.179051
NIC;Nicaragua;SSP3_NIC;5.788;6.639;7.595;8.476;9.277;9.975;10.627;11.259;11.881;12.514;4.8885515;5.80452495;6.83621045;7.8191577;8.73920892;9.56665751;10.3504358;11.1131437;11.8636388;12.6225776
NLD;Netherlands;SSP3_NLD;16.613;16.99;16.963;16.561;15.857;15.03;14.201;13.322;12.332;11.295;14.032587;14.8117256;15.201809;15.1972523;14.8454173;14.3080438;13.7060432;13.0025813;12.1458125;11.2055275
NOR;Norway;SSP3_NOR;4.883;5.272;5.502;5.616;5.636;5.575;5.43;5.216;4.924;4.574;2.7228495;3.01591227;3.23491678;3.39607507;3.50315074;3.5546866;3.5407406;3.4655135;3.3207447;3.12022759
NPL;Nepal;SSP3_NPL;29.959;36.817;44.648;52.562;60.91;68.807;76.005;82.754;89.139;95.442;16.476508;22.903586;30.8898977;39.8224498;49.8404109;60.0760398;70.07582;79.8594216;89.3593595;98.7702368
NZL;New Zealand;SSP3_NZL;4.368;4.75;4.957;5.036;5.015;4.9;4.721;4.484;4.182;3.847;3.27865725;3.65456574;3.88254549;3.99787773;4.02321662;3.96411244;3.84556983;3.67340688;3.44253358;3.1798332
OMN;Oman;SSP3_OMN;2.782;3.33;3.895;4.418;4.914;5.358;5.761;6.208;6.724;7.276;2.2697365;2.76559845;3.28626612;3.78023749;4.25777426;4.69515271;5.09997431;5.54658689;6.0580871;6.60573155
PAK;Pakistan;SSP3_PAK;173.593;212.332;256.606;300.368;347.138;391.963;432.943;473.703;513.592;551.068;132.847712;169.058039;212.433063;258.382793;310.086859;363.322718;416.141546;471.781715;529.597998;587.862408
PAN;Panama;SSP3_PAN;3.517;4.069;4.641;5.17;5.659;6.102;6.503;6.878;7.228;7.571;2.474266;2.94209502;3.42264022;3.86917282;4.28261215;4.65780998;4.99760442;5.31419386;5.60861442;5.89513315
PER;Peru;SSP3_PER;29.077;32.363;35.93;38.998;41.558;43.652;45.488;47.205;48.918;50.741;22.808034;25.5921725;28.6558259;31.3802823;33.7512858;35.7929081;37.6685231;39.4875049;41.3444686;43.3354008
PHL;Philippines;SSP3_PHL;93.261;112.048;133.169;153.437;173.52;192.829;210.579;226.945;241.955;255.277;57.87002;73.0379618;90.4909204;108.007347;125.867325;143.51439;160.225251;176.000913;190.763796;204.179204
PNG;Papua New Guinea;SSP3_PNG;6.858;8.355;9.985;11.5;12.859;14.063;15.072;15.906;16.597;17.169;5.37125;8.25356416;11.4945223;14.5637805;17.2456562;19.5075572;21.3209109;22.7552954;23.898473;24.8144342
POL;Poland;SSP3_POL;38.277;37.947;36.434;33.915;31.079;28.048;24.628;21.318;18.566;16.171;23.812236;24.3826352;24.0332721;22.8586296;21.3230244;19.5308694;17.3640397;15.1886983;13.3461788;11.712824
PRI;Puerto Rico;SSP3_PRI;3.749;3.754;3.788;3.757;3.691;3.607;3.535;3.496;3.489;3.519;3.11818625;3.15445814;3.18535633;3.16036372;3.1054665;3.03518691;2.97489861;2.942284;2.93653958;2.96190779
PRK;North Korea;SSP3_PRK;24.346;25.485;26.339;26.402;26.122;25.707;25.137;24.659;24.334;24.147;19.229382;20.795238;22.1270905;22.7663254;23.0594028;23.1779483;23.1018942;23.0588208;23.1168699;23.2717951
PRT;Portugal;SSP3_PRT;10.676;10.702;10.434;10.05;9.495;8.779;7.991;7.232;6.533;5.857;7.381314;7.64393012;7.65347035;7.5354896;7.25053156;6.80727315;6.27680352;5.7432229;5.23685695;4.732666
PRY;Paraguay;SSP3_PRY;6.455;7.655;8.942;10.149;11.309;12.376;13.338;14.246;15.117;15.944;4.870664;6.03218118;7.23659902;8.35324994;9.41054762;10.3728389;11.2326478;12.0359546;12.7992848;13.5190541
PSE;Palestina;SSP3_PSE;4.039;5.093;6.311;7.511;8.726;9.96;11.211;12.532;13.922;15.364;3.78917875;4.8670453;6.12140188;7.37421055;8.65320331;9.95945463;11.2889729;12.6936875;14.1724358;15.7074437
PYF;French Polynesia;SSP3_PYF;0.271;0.304;0.337;0.365;0.394;0.422;0.451;0.485;0.523;0.565;0.157464469;0.181422233;0.206764824;0.230437322;0.256164587;0.28276298;0.311618559;0.345710961;0.384688979;0.428862073
QAT;Qatar;SSP3_QAT;1.759;2.45;2.79;3.09;3.329;3.486;3.577;3.651;3.734;3.778;1.649566;2.31471863;2.65224446;2.9524302;3.19417885;3.35645319;3.45394255;3.53375714;3.62110754;3.66965563
REU;Reunion;SSP3_REU;0.846;0.951;1.06;1.166;1.271;1.38;1.499;1.629;1.773;1.932;0.774531875;0.903519673;1.01494336;1.12045725;1.22389338;1.33065433;1.44677132;1.5733364;1.71333094;1.86775129
ROU;Romania;SSP3_ROU;21.486;20.956;20.381;19.655;18.875;17.963;17.087;16.588;16.459;16.519;12.133823;12.2496819;12.2642693;12.1211811;11.885926;11.5156843;11.123862;10.9437605;10.984814;11.1363812
RUS;Russia;SSP3_RUS;142.958;141.783;138.271;135.257;134.315;134.629;136.352;140.019;144.524;149.032;108.660696;109.698563;108.679144;107.810832;108.412045;109.89624;112.44014;116.53172;121.29146;126.033128
RWA;Rwanda;SSP3_RWA;10.624;14.042;17.769;21.877;26.177;30.18;34.02;37.648;40.864;43.676;7.664355;11.4277331;16.0824284;21.7283281;28.1826425;34.8365715;41.6941664;48.5750799;55.0980431;61.1506649
SAU;Saudi Arabia;SSP3_SAU;27.448;34.708;41.845;49.058;56.289;63.311;70.037;76.672;82.877;88.239;24.559386;32.1061148;39.8088735;47.780658;55.9107794;63.9209097;71.6775762;79.3531821;86.5738749;92.8830667
SDN;Sudan;SSP3_SDN;43.552;55.035;67.895;80.512;92.649;103.886;113.816;122.673;130.426;136.96;38.348324;49.184318;61.6282546;74.282742;86.9514143;99.2513962;110.785018;121.754789;132.10433;141.690393
SEN;Senegal;SSP3_SEN;12.434;16.356;21.141;26.327;31.779;37.269;42.853;48.585;54.429;60.338;9.914056;13.2858452;17.5270611;22.320878;27.6129094;33.2638923;39.3813994;46.0887414;53.4337811;61.4597714
SGP;Singapore;SSP3_SGP;5.086;5.636;5.9;6.02;6.006;5.981;5.912;5.793;5.676;5.547;5.0830455;5.632726;5.89657264;6.01650293;6.00251106;5.97752559;5.90856567;5.7896348;5.67270276;5.5437777
SLB;Solomon Islands;SSP3_SLB;0.538;0.678;0.828;0.978;1.12;1.253;1.375;1.483;1.579;1.668;0.0928232891;0.121247044;0.153785629;0.189058512;0.225883652;0.264314276;0.304180567;0.34505135;0.387595066;0.433394271
SLE;Sierra Leone;SSP3_SLE;5.868;7.37;8.947;10.491;11.932;13.222;14.296;15.153;15.828;16.354;3.19359925;4.1651377;5.24178856;6.36155309;7.47704084;8.5492889;9.52439236;10.3872493;11.1492496;11.8220496
SLV;El Salvador;SSP3_SLV;6.193;6.676;7.293;7.839;8.347;8.78;9.17;9.556;9.979;10.487;5.1283375;5.78956605;6.49312557;7.0893746;7.62167281;8.06521188;8.45546304;8.83267437;9.23792007;9.71778225
SOM;Somalia;SSP3_SOM;9.331;11.844;15.271;19.021;22.721;26.271;29.652;32.846;35.831;38.596;7.971888;10.6517114;14.3678076;18.6211437;23.0343809;27.4658426;31.8536632;36.1413292;40.2702342;44.20022
SRB;Serbia;SSP3_SRB;9.856;9.756;9.749;9.723;9.696;9.743;9.772;9.819;9.922;10.011;6.559552;6.75637331;6.96714384;7.12528387;7.25076373;7.406666;7.52917672;7.64955171;7.80070463;7.93069468
STP;Sao Tome and Principe;SSP3_STP;0.165;0.192;0.224;0.253;0.278;0.3;0.319;0.336;0.354;0.372;0.0719946875;0.0894033127;0.106590838;0.121346771;0.133739131;0.144488991;0.153709304;0.161926626;0.170613678;0.179294167
SUR;Suriname;SSP3_SUR;0.525;0.581;0.644;0.7;0.751;0.803;0.851;0.899;0.948;0.994;0.365415469;0.412034285;0.459303365;0.500134619;0.536874355;0.574152801;0.608507416;0.642847845;0.677886271;0.710779487
SVK;Slovakia;SSP3_SVK;5.462;5.519;5.389;5.1;4.743;4.322;3.828;3.352;2.945;2.576;2.93669075;3.12043584;3.16068733;3.07339812;2.91699448;2.69942058;2.41929929;2.13787709;1.89163334;1.66376369
SVN;Slovenia;SSP3_SVN;2.03;2.053;2;1.914;1.808;1.683;1.547;1.413;1.283;1.151;1.06516112;1.12682052;1.14156866;1.13043769;1.10021832;1.0513558;0.988976224;0.921927709;0.85239267;0.777090009
SWE;Sweden;SSP3_SWE;9.38;9.912;10.119;10.127;10.08;9.915;9.607;9.199;8.679;8.075;6.179783;6.71227027;7.00289276;7.1318112;7.20042583;7.16618001;7.01188403;6.769633;6.43172743;6.01993185
SWZ;Swaziland;SSP3_SWZ;1.186;1.336;1.449;1.538;1.62;1.688;1.747;1.828;1.922;2.022;0.416527188;0.517285399;0.614110587;0.708516674;0.805681184;0.900494425;0.993631444;1.1022102;1.22211658;1.34929627
SYR;Syria;SSP3_SYR;20.411;24.699;29.793;34.668;39.377;44.123;48.504;52.715;56.94;61.129;15.823148;19.9164272;24.7951609;29.5997026;34.3289174;39.1316798;43.6309535;47.9812072;52.3399557;56.6581251
TCD;Chad;SSP3_TCD;11.227;14.782;19.092;23.683;28.271;32.554;36.369;39.745;42.609;44.904;9.657473;13.9462995;19.5684295;26.1382758;33.3278887;40.6932612;47.8901281;54.8095526;61.2202713;66.9128985
TGO;Togo;SSP3_TGO;6.028;7.332;8.711;9.977;11.103;12.056;12.801;13.384;13.873;14.294;4.672913;5.86053884;7.18227826;8.488711;9.7514706;10.9331169;11.9888406;12.9466062;13.8610296;14.7502397
THA;Thailand;SSP3_THA;69.122;73.046;75.698;76.468;75.951;75.362;74.872;75.023;75.953;77.291;42.30586;46.7821126;50.6795909;53.4605811;55.3917247;57.2709258;59.2246879;61.6992927;64.8703862;68.4757276
TJK;Tajikistan;SSP3_TJK;6.879;7.855;9.016;9.98;10.868;11.651;12.312;12.93;13.528;14.09;5.84058;7.02628915;8.51562627;9.97569874;11.5238449;13.1355062;14.7930549;16.5925704;18.5788544;20.7443046
TKM;Turkmenistan;SSP3_TKM;5.042;5.697;6.325;6.804;7.205;7.494;7.675;7.824;7.972;8.107;3.7095635;4.38443742;5.06215449;5.63472383;6.14778618;6.56423619;6.87985582;7.15796219;7.4265408;7.67472349
TLS;East Timor;SSP3_TLS;1.124;1.46;1.956;2.499;3.086;3.708;4.326;4.963;5.632;6.3;0.398220719;0.570529341;0.833770198;1.15026682;1.51986935;1.93813502;2.3824749;2.86171932;3.38129029;3.91925004
TON;Tonga;SSP3_TON;0.104;0.114;0.129;0.144;0.157;0.169;0.183;0.196;0.209;0.224;0.0542195;0.0657267951;0.0808798968;0.0967734867;0.111714807;0.126033781;0.141821358;0.15675489;0.171514404;0.187741988
TTO;Trinidad and Tobago;SSP3_TTO;1.341;1.392;1.417;1.412;1.382;1.333;1.281;1.241;1.221;1.219;1.17247937;1.45220511;1.70085963;1.88933387;2.0084507;2.06111987;2.07393671;2.07860973;2.0967309;2.13192893
TUN;Tunisia;SSP3_TUN;10.481;11.595;12.556;13.2;13.707;14.031;14.146;14.338;14.75;15.225;8.900487;10.0342553;10.984278;11.6214675;12.1136821;12.4281768;12.5471796;12.727975;13.1002269;13.5261339
TUR;Turkey;SSP3_TUR;72.752;82.619;92.424;101.004;109.227;116.87;124.042;131.741;140.066;148.784;58.705312;67.4090492;76.0096837;83.5456706;90.7269796;97.374703;103.584576;110.198512;117.308243;124.725244
TZA;Tanzania;SSP3_TZA;44.841;59.857;78.347;98.92;120.723;142.023;162.51;182.215;201.091;218.654;29.939884;42.0654785;58.0893035;77.5686539;100.366611;125.504324;153.026647;183.276316;216.527082;252.53155
UGA;Uganda;SSP3_UGA;33.425;47.006;65.143;87.397;113.302;140.529;167.912;195.065;220.756;244.807;24.001814;41.271599;66.150482;98.1989406;136.344326;177.00985;217.949541;258.219629;295.98424;330.955033
UKR;Ukraine;SSP3_UKR;45.448;43.02;40.97;39.368;38.501;38.129;38.145;38.649;39.387;40.082;32.10553;30.8524604;29.7049868;28.7723018;28.3051116;28.154971;28.2596277;28.7036656;29.3063667;29.8654761
URY;Uruguay;SSP3_URY;3.369;3.481;3.625;3.733;3.814;3.877;3.941;4.021;4.126;4.266;2.94751225;3.07853079;3.23595761;3.35941876;3.45634335;3.53463551;3.61170026;3.70152522;3.81285951;3.95531036
USA;United States;SSP3_USA;310.384;328.774;337.347;338.918;334.232;326.108;315.313;300.574;282.232;261.774;230.486592;252.376166;266.309192;273.908092;275.471783;273.187508;267.72967;258.06847;244.546362;228.52805
UZB;Uzbekistan;SSP3_UZB;27.445;30.878;34.348;36.969;39.297;41.023;42.153;43.119;44.044;44.953;24.257718;28.3612152;32.7821109;36.6592689;40.4798664;43.8883535;46.8261781;49.7182574;52.6922377;55.7747322
VCT;Saint Vincent and the Grenadines;SSP3_VCT;0.109;0.114;0.121;0.127;0.132;0.136;0.14;0.144;0.149;0.156;0.0805211406;0.0884025476;0.0977683253;0.106264162;0.113794453;0.120281477;0.126580349;0.132702749;0.139606541;0.148291159
VEN;Venezuela;SSP3_VEN;28.98;33.85;38.7;43.081;47.097;50.629;53.639;56.296;58.825;61.304;26.248394;31.3769622;36.4317174;40.9751785;45.1005744;48.7009555;51.7488132;54.4176002;56.935271;59.3840019
VIR;Virgin Islands U.S.;SSP3_VIR;0.109;0.115;0.121;0.123;0.126;0.13;0.134;0.138;0.143;0.148;0.0859810547;0.0928220779;0.0989333191;0.101233606;0.104033431;0.107497535;0.110882816;0.114229315;0.118385818;0.12253376
VNM;Vietnam;SSP3_VNM;87.848;97.488;105.134;110.042;112.599;112.732;111.548;110.119;109.322;109.731;73.844672;86.8817843;99.1795698;109.710604;118.444464;124.904127;129.956785;134.66024;140.074361;147.050528
VUT;Vanuatu;SSP3_VUT;0.24;0.299;0.365;0.429;0.491;0.549;0.6;0.644;0.683;0.716;0.0646079375;0.0896566452;0.118994962;0.149157317;0.179348822;0.208247055;0.23425211;0.257039194;0.277237242;0.294409885
WSM;Samoa;SSP3_WSM;0.183;0.197;0.222;0.244;0.263;0.282;0.303;0.323;0.344;0.368;0.0857117109;0.0965970595;0.114118464;0.131675151;0.149222855;0.16848388;0.190921398;0.214994427;0.242256311;0.27463804
YEM;Yemen;SSP3_YEM;24.053;32.796;43.795;55.925;69.474;83.317;96.812;110.199;123.168;135.274;18.874336;27.4642066;38.9377943;52.5346721;68.6443732;86.2259147;104.537141;123.712575;143.292394;162.603246
ZAF;South Africa;SSP3_ZAF;50.133;54.009;57.007;59.423;61.625;63.633;65.532;67.359;69.283;71.179;35.895976;39.8821158;43.1385177;45.8569938;48.3171761;50.5421023;52.6078476;54.5529051;56.5235657;58.4272184
ZMB;Zambia;SSP3_ZMB;13.089;17.81;23.694;30.559;37.94;45.253;52.551;59.772;66.675;73.254;10.045943;14.283106;19.8235118;26.6313482;34.3866307;42.5916779;51.2849892;60.3969576;69.6569061;79.0167344
ZWE;Zimbabwe;SSP3_ZWE;12.571;13.52;14.791;15.743;16.666;17.455;18.138;18.842;19.577;20.337;8.2623005;9.18382767;10.3750136;11.3933329;12.433274;13.4123565;14.3429175;15.3207881;16.3546855;17.4410357
