Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
MNE;Montenegro;SSP4_MNE;0.631;0.647;0.655;0.656;0.649;0.634;0.604;0.558;0.504;0.446;0.166646219;0.193686954;0.212739121;0.225258808;0.231885578;0.23329908;0.22732615;0.213765865;0.195844572;0.175334624
MNG;Mongolia;SSP4_MNG;2.756;3.109;3.309;3.412;3.428;3.329;3.166;2.971;2.754;2.521;0.943955312;1.19992154;1.38548525;1.51307645;1.58521355;1.58860693;1.54788633;1.48048836;1.39347785;1.29153725
MOZ;Mozambique;SSP4_MOZ;23.391;28.97;35.15;41.044;46.5;51.593;55.96;59.853;63.327;66.421;4.1791175;6.76444049;9.86610738;13.0663011;16.1578792;19.0831222;21.6681613;23.9868849;26.05945;27.9047883
MRT;Mauritania;SSP4_MRT;3.46;4.338;5.31;6.258;7.151;8.004;8.786;9.523;10.217;10.879;0.908080062;1.40595261;2.01131282;2.65789901;3.30528;3.94143137;4.54005126;5.10757839;5.64223751;6.14894748
MTQ;Martinique;SSP4_MTQ;0.406;0.417;0.422;0.419;0.408;0.392;0.373;0.353;0.331;0.306;0.0429257227;0.0457835413;0.0472544548;0.0474891527;0.0466212505;0.0450573358;0.0430638727;0.0408960657;0.0384538085;0.0356304644
MUS;Mauritius;SSP4_MUS;1.299;1.356;1.389;1.391;1.361;1.306;1.231;1.14;1.043;0.946;0.454960437;0.585842218;0.701740061;0.788863593;0.840906785;0.860398772;0.851426553;0.81855765;0.7710515;0.715585765
MWI;Malawi;SSP4_MWI;14.901;20.336;27.631;36.69;47.308;58.562;69.971;81.304;92.199;102.525;1.51710775;2.8752238;5.19134209;8.73606985;13.6263703;19.5654346;26.1724547;33.0968106;39.9611454;46.5381677
MYS;Malaysia;SSP4_MYS;28.401;32.575;35.971;38.414;39.689;39.971;39.345;37.819;35.593;32.934;13.437531;17.0038038;19.8244517;21.8981394;23.1469054;23.6955209;23.6117582;22.9124185;21.727847;20.2290157
MYT;Mayotte;SSP4_MYT;0.204;0.267;0.344;0.43;0.516;0.601;0.685;0.766;0.845;0.919;0.0313040664;0.0485169637;0.0704634668;0.0959855616;0.122665128;0.149768842;0.176971706;0.203550713;0.229624029;0.254281295
NAM;Namibia;SSP4_NAM;2.283;2.66;3.022;3.315;3.56;3.767;3.923;4.043;4.138;4.216;0.259953594;0.38035342;0.514052084;0.642342694;0.760380509;0.865685296;0.952994792;1.02485147;1.08413091;1.13351356
NCL;New Caledonia;SSP4_NCL;0.251;0.287;0.317;0.339;0.355;0.363;0.361;0.349;0.33;0.306;0.0130608398;0.0163624789;0.0192956439;0.0216539647;0.0235175138;0.0247350933;0.0251522858;0.0247547078;0.0237510136;0.0222904441
NER;Niger;SSP4_NER;15.512;22.385;32.446;45.943;63.203;82.893;103.666;125.025;145.984;165.586;2.5190855;5.10407147;9.93918988;18.0259551;30.3045986;46.5545971;65.8007948;87.1572805;109.307554;130.927094
NGA;Nigeria;SSP4_NGA;158.423;205.616;267.934;344.175;431.132;520.41;606.617;688.558;764.343;832.629;56.166064;85.6757555;126.481427;178.742852;240.785948;307.199774;373.564915;438.005014;498.504809;553.615144
NIC;Nicaragua;SSP4_NIC;5.788;6.333;6.607;6.653;6.499;6.202;5.858;5.489;5.1;4.708;1.35751025;1.68053999;1.93686844;2.1104783;2.1925154;2.19403166;2.14882535;2.06957417;1.96316036;1.84066199
NLD;Netherlands;SSP4_NLD;16.613;17.151;17.498;17.58;17.405;17.085;16.677;16.17;15.492;14.622;10.61139;11.3067101;11.8581122;12.199216;12.3219642;12.2990282;12.1715428;11.934513;11.5381207;10.9695139
NOR;Norway;SSP4_NOR;4.883;5.38;5.838;6.217;6.514;6.731;6.82;6.778;6.599;6.275;1.064815;1.22865411;1.37621367;1.49956444;1.59857017;1.6741513;1.71454739;1.71893456;1.68569854;1.61273819
NPL;Nepal;SSP4_NPL;29.959;36.796;44.506;52.203;60.243;67.712;74.455;80.767;86.722;92.561;3.4750965;6.1046006;10.0083462;15.0346557;21.0601184;27.4340173;33.6862329;39.6598453;45.2429231;50.5043791
NZL;New Zealand;SSP4_NZL;4.368;4.814;5.164;5.419;5.586;5.666;5.667;5.592;5.424;5.178;1.74819175;1.97488269;2.15663632;2.29380231;2.38944181;2.444103;2.46134767;2.4426635;2.38071214;2.28211354
OMN;Oman;SSP4_OMN;2.782;3.274;3.707;4.04;4.251;4.333;4.288;4.146;3.962;3.753;0.184033969;0.227499329;0.268610142;0.303347548;0.328951354;0.343930869;0.347726704;0.342321297;0.33211718;0.318612185
PAK;Pakistan;SSP4_PAK;173.593;211.598;254.264;295.99;340.2;381.963;419.977;458.035;495.444;530.689;33.734216;51.9967496;75.1591695;100.855905;129.140389;157.345141;184.06148;210.436709;235.992279;259.902661
PAN;Panama;SSP4_PAN;3.517;3.986;4.358;4.605;4.711;4.688;4.551;4.318;4.014;3.663;0.913991438;1.13647177;1.30505301;1.42082641;1.48278068;1.49660155;1.46831365;1.40457132;1.31420638;1.20565026
PER;Peru;SSP4_PER;29.077;31.207;32.227;32.29;31.444;29.878;27.988;25.955;23.864;21.824;8.9674;10.4824998;11.3268441;11.6670774;11.5733247;11.1429674;10.5414436;9.85055308;9.11227079;8.37461406
PHL;Philippines;SSP4_PHL;93.261;111.857;132.648;152.33;171.67;190.089;206.998;222.747;237.362;250.419;18.804866;26.5255173;35.755301;45.363616;55.2015528;64.8237166;73.8307045;82.2142699;89.9251213;96.7809395
PNG;Papua New Guinea;SSP4_PNG;6.858;8.371;10.031;11.567;12.943;14.156;15.169;16;16.676;17.215;0.225461891;0.412233116;0.708522197;1.11240559;1.60223884;2.13638346;2.66071383;3.13734281;3.54707729;3.8839783
POL;Poland;SSP4_POL;38.277;38.229;37.325;35.574;33.519;31.264;28.571;25.664;23.032;20.769;12.683556;13.789614;14.3520105;14.3667611;14.0676048;13.5300986;12.6766676;11.6233255;10.6119459;9.7093804
PRI;Puerto Rico;SSP4_PRI;3.749;3.624;3.409;3.127;2.802;2.463;2.147;1.864;1.617;1.399;1.63262412;1.59442042;1.50092576;1.37723456;1.23434082;1.08514523;0.946017027;0.821378311;0.712572514;0.616529893
PRK;North Korea;SSP4_PRK;24.346;25.09;25.121;24.368;22.983;21.133;19.053;16.843;14.576;12.449;10.796365;12.3731653;13.5815467;14.2242757;14.2678631;13.7601298;12.8580391;11.6680257;10.2885239;8.90388306
PRT;Portugal;SSP4_PRT;10.676;10.851;10.902;10.896;10.762;10.473;10.03;9.476;8.875;8.219;5.271589;5.83966701;6.25988032;6.57559852;6.75280463;6.77890673;6.65803152;6.42231975;6.12039532;5.75184098
PRY;Paraguay;SSP4_PRY;6.455;7.632;8.861;9.991;11.059;12.02;12.877;13.693;14.484;15.239;1.45420725;1.92839118;2.44840101;2.95740343;3.45013957;3.90239626;4.30837653;4.68643578;5.04231947;5.37349049
PSE;Palestina;SSP4_PSE;4.039;4.968;5.781;6.413;6.934;7.356;7.796;8.362;9.059;9.88;1.779667;2.40245983;2.93911745;3.36207448;3.71078748;3.99485266;4.28050571;4.63043457;5.05042047;5.53854465
PYF;French Polynesia;SSP4_PYF;0.271;0.298;0.317;0.327;0.329;0.324;0.312;0.297;0.278;0.259;0;0;0;0;0;0;0;0;0;0
QAT;Qatar;SSP4_QAT;1.759;2.544;2.986;3.354;3.586;3.677;3.614;3.41;3.143;2.846;0.852123375;1.24160088;1.46633072;1.65545355;1.77741361;1.82885647;1.80267361;1.70495149;1.57450583;1.4280093
REU;Reunion;SSP4_REU;0.846;0.933;0.998;1.043;1.065;1.065;1.051;1.025;0.987;0.942;0.27662875;0.316589684;0.341290736;0.357963765;0.366273638;0.366769989;0.362292209;0.353575684;0.340649452;0.32525265
ROU;Romania;SSP4_ROU;21.486;20.69;19.622;18.354;16.844;15.062;13.126;11.302;9.759;8.464;8.084809;8.7955181;9.21478644;9.33257333;9.11545818;8.55239131;7.73079944;6.84256529;6.03139496;5.31167777
RUS;Russia;SSP4_RUS;142.958;140.888;136.641;132.124;127.076;121.298;114.373;106.251;97.495;88.372;59.5307;64.4067228;65.7921086;65.7129237;64.6060643;62.6501819;59.7784006;56.0473485;51.8081014;47.2428711
RWA;Rwanda;SSP4_RWA;10.624;14.048;17.768;21.824;26.033;29.918;33.633;37.152;40.281;43.013;0.935273625;1.75502298;2.9986231;4.71845682;6.84862836;9.14943883;11.5154939;13.8283184;15.9403305;17.8007133
SAU;Saudi Arabia;SSP4_SAU;27.448;35.341;43.953;52.719;61.63;70.548;78.888;86.649;93.43;98.605;12.175156;16.2066789;20.7291679;25.4546119;30.3473805;35.3106335;40.0243006;44.4578176;48.3833809;51.4555157
SDN;Sudan;SSP4_SDN;43.552;55.132;68.179;80.956;93.248;104.64;114.707;123.703;131.583;138.189;8.3697625;13.3340782;19.5316263;26.2337765;33.061165;39.6470001;45.6770274;51.1556103;56.0215348;60.1862605
SEN;Senegal;SSP4_SEN;12.434;16.264;20.771;25.558;30.505;35.391;40.39;45.625;51.06;56.663;5.2223125;8.37363846;12.4811162;17.2446379;22.4487504;27.803374;33.3449884;39.1282969;45.0990115;51.2131401
SGP;Singapore;SSP4_SGP;5.086;5.692;5.979;6.165;6.203;6.107;5.848;5.443;4.942;4.385;4.407249;4.9323754;5.18107388;5.34225129;5.37518001;5.29199167;5.06755646;4.71660564;4.28246649;3.7998008
SLB;Solomon Islands;SSP4_SLB;0.538;0.679;0.83;0.98;1.121;1.253;1.372;1.478;1.572;1.658;0;0;0;0;0;0;0;0;0;0
SLE;Sierra Leone;SSP4_SLE;5.868;7.41;9.076;10.702;12.221;13.59;14.726;15.622;16.309;16.811;2.04317812;3.1854783;4.60506783;6.1726314;7.77744247;9.32675473;10.7112097;11.8865433;12.8532676;13.6201205
SLV;El Salvador;SSP4_SLV;6.193;6.322;6.199;5.932;5.561;5.122;4.695;4.29;3.905;3.553;1.49098237;1.71444536;1.81458501;1.8286397;1.77839808;1.6829944;1.57487489;1.46245667;1.34850604;1.23992016
SOM;Somalia;SSP4_SOM;9.331;11.64;14.509;17.518;20.347;22.899;25.358;27.827;30.275;32.692;3.71642025;5.72959223;8.44637975;11.620965;14.930035;18.1618594;21.3598015;24.5632777;27.7229966;30.8152531
SRB;Serbia;SSP4_SRB;9.856;9.681;9.547;9.373;9.123;8.794;8.257;7.539;6.746;5.921;2.80779275;3.13133091;3.42021488;3.64099307;3.77539985;3.82206696;3.72646844;3.50184333;3.20294989;2.85839458
STP;Sao Tome and Principe;SSP4_STP;0.165;0.188;0.21;0.227;0.24;0.249;0.259;0.27;0.284;0.299;0.0333954922;0.0426723425;0.0515750619;0.0589635042;0.0649585319;0.069523738;0.0740790821;0.0787130007;0.0840775128;0.0896395721
SUR;Suriname;SSP4_SUR;0.525;0.567;0.597;0.61;0.608;0.593;0.568;0.535;0.497;0.455;0.155972344;0.182626435;0.204372951;0.218751452;0.225977284;0.226630834;0.221882336;0.212652052;0.20030372;0.185428191
SVK;Slovakia;SSP4_SVK;5.462;5.574;5.571;5.441;5.254;5.005;4.652;4.249;3.864;3.505;2.141936;2.42314505;2.60013836;2.67113394;2.67671333;2.62198601;2.48996178;2.31287757;2.13173037;1.95472852
SVN;Slovenia;SSP4_SVN;2.03;2.082;2.096;2.094;2.076;2.038;1.974;1.889;1.783;1.663;0.598394375;0.691130735;0.760464791;0.812730876;0.848774891;0.867981598;0.868604815;0.853485125;0.823333042;0.781991957
SWE;Sweden;SSP4_SWE;9.38;10.094;10.676;11.109;11.498;11.771;11.835;11.71;11.364;10.797;2.953839;3.26727009;3.53152301;3.73944879;3.92584861;4.06651098;4.12884701;4.11903039;4.0253418;3.84738582
SWZ;Swaziland;SSP4_SWZ;1.186;1.332;1.437;1.517;1.589;1.646;1.694;1.762;1.841;1.923;0.0428348711;0.068147513;0.0971566673;0.127039237;0.156185383;0.182201342;0.204861982;0.227761631;0.25038945;0.272054425
SYR;Syria;SSP4_SYR;20.411;24.664;29.644;34.331;38.815;43.277;47.363;51.318;55.315;59.284;8.693053;12.0301009;16.101955;20.2791524;24.4531085;28.6314359;32.5118914;36.2136941;39.8470137;43.3656705
TCD;Chad;SSP4_TCD;11.227;14.722;18.87;23.251;27.589;31.593;35.165;38.356;41.088;43.307;1.84743825;3.30598262;5.40622119;8.00743828;10.8884258;13.7831682;16.5187364;19.0360163;21.2507235;23.1101182
TGO;Togo;SSP4_TGO;6.028;7.328;8.697;9.948;11.059;11.997;12.73;13.307;13.794;14.217;2.1915585;3.29906776;4.59681705;5.91892215;7.17692598;8.29852261;9.23010851;9.99193113;10.6320183;11.175557
THA;Thailand;SSP4_THA;69.122;72.27;73.264;72.011;68.553;63.758;58.027;51.768;45.474;39.495;15.359191;20.6257443;25.364344;28.8466188;30.6346021;30.9316833;29.9588179;28.031324;25.5488202;22.8400035
TJK;Tajikistan;SSP4_TJK;6.879;7.645;8.296;8.714;9.017;9.187;9.358;9.621;9.966;10.384;0.919266;1.37401176;1.90343639;2.42736841;2.91768809;3.32996257;3.69314078;4.04567933;4.39361687;4.74223838
TKM;Turkmenistan;SSP4_TKM;5.042;5.514;5.772;5.838;5.729;5.46;5.088;4.655;4.202;3.76;0.467971688;0.599482369;0.711762248;0.794520237;0.841493639;0.85033297;0.828611429;0.784322349;0.726526752;0.662970886
TLS;East Timor;SSP4_TLS;1.124;1.418;1.785;2.152;2.521;2.861;3.2;3.583;4.009;4.469;0.203355594;0.348529901;0.55808484;0.807371848;1.08279388;1.35752253;1.63411568;1.93225295;2.25205229;2.58903356
TON;Tonga;SSP4_TON;0.104;0.11;0.116;0.119;0.12;0.12;0.121;0.123;0.128;0.135;0;0;0;0;0;0;0;0;0;0
TTO;Trinidad and Tobago;SSP4_TTO;1.341;1.36;1.329;1.263;1.163;1.041;0.911;0.783;0.669;0.571;0.369688625;0.484321805;0.596658628;0.696421149;0.766944804;0.800234558;0.797306499;0.764083257;0.714996589;0.658423258
TUN;Tunisia;SSP4_TUN;10.481;11.367;11.863;11.989;11.817;11.31;10.501;9.553;8.622;7.748;4.8356015;5.72139019;6.36727471;6.75329833;6.90703652;6.80349177;6.46185999;5.98625795;5.48279142;4.98640597
TUR;Turkey;SSP4_TUR;72.752;80.941;86.945;90.576;91.829;90.76;87.802;83.514;78.516;73.172;33.820424;40.7876788;46.4658265;50.5742508;53.0127144;53.768882;53.0889204;51.3267566;48.8970107;46.063691
TZA;Tanzania;SSP4_TZA;44.841;59.74;77.896;97.931;119.048;139.487;159.139;178.185;196.553;213.74;6.0180395;10.835611;18.0084338;27.3424444;38.3646416;50.0694121;61.936223;73.7032592;85.1403041;95.9035264
UGA;Uganda;SSP4_UGA;33.425;46.956;64.932;86.874;112.337;138.916;165.568;192.008;216.987;240.322;3.51752725;7.212444;14.027228;25.2388228;41.779166;62.9514117;87.3888894;113.610862;139.611707;164.270179
UKR;Ukraine;SSP4_UKR;45.448;42.658;40.235;38.194;36.216;34.23;31.952;29.353;26.617;23.823;22.23174;22.6519068;22.6903114;22.5320388;22.1133119;21.4680859;20.4686112;19.125764;17.5836256;15.9167645
URY;Uruguay;SSP4_URY;3.369;3.398;3.359;3.254;3.086;2.874;2.644;2.408;2.172;1.942;2.05355725;2.09369805;2.08908453;2.04021012;1.94842327;1.82552084;1.68817674;1.54438053;1.3984038;1.25446959
USA;United States;SSP4_USA;310.384;333.634;353.765;369.196;379.154;386.15;389.653;387.129;378.219;364.584;162.861936;180.965215;197.332263;210.834239;220.809961;228.575327;233.779582;234.862224;231.564628;224.897453
UZB;Uzbekistan;SSP4_UZB;27.445;29.73;30.84;30.925;30.169;28.623;26.614;24.336;21.974;19.729;7.6349585;10.4261859;12.9939823;15.0175647;16.326584;16.8154707;16.6385422;15.9499051;14.9292029;13.7779446
VCT;Saint Vincent and the Grenadines;SSP4_VCT;0.109;0.109;0.107;0.103;0.097;0.09;0.083;0.075;0.068;0.061;0.0133584521;0.0159310828;0.0176880864;0.0185814215;0.0186444342;0.0181349962;0.0173367279;0.0161104936;0.0149349319;0.01363969
VEN;Venezuela;SSP4_VEN;28.98;33.063;36.154;38.113;38.912;38.65;37.412;35.347;32.714;29.765;13.530823;15.7985037;17.5447228;18.6865742;19.208518;19.1650125;18.6059618;17.6131034;16.3220454;14.8630525
VIR;Virgin Islands U.S.;SSP4_VIR;0.109;0.113;0.115;0.114;0.11;0.106;0.101;0.095;0.088;0.079;0.0353416641;0.0374900583;0.0386490903;0.0385663621;0.0373318306;0.0360284224;0.0343530301;0.0323226022;0.0299454292;0.0268847105
VNM;Vietnam;SSP4_VNM;87.848;95.447;99.169;99.689;96.94;91.283;83.798;75.102;66.099;57.821;17.32097;24.9168307;32.3950273;38.7205902;42.90832;44.5361701;43.9446992;41.5496046;38.0518323;34.2879737
VUT;Vanuatu;SSP4_VUT;0.24;0.3;0.366;0.431;0.493;0.551;0.601;0.644;0.681;0.712;0;0;0;0;0;0;0;0;0;0
WSM;Samoa;SSP4_WSM;0.183;0.19;0.196;0.198;0.195;0.191;0.19;0.192;0.199;0.21;0;0;0;0;0;0;0;0;0;0
YEM;Yemen;SSP4_YEM;24.053;32.802;43.705;55.595;68.78;82.096;95.004;107.821;120.204;131.7;3.157255;5.72288693;9.48994052;14.2116399;19.8227587;25.8358511;31.9005712;37.9919102;43.9155095;49.4515784
ZAF;South Africa;SSP4_ZAF;50.133;54.132;56.455;57.07;56.248;54.441;51.562;47.738;43.405;38.772;25.673972;30.9239997;35.218501;38.1647256;39.6999766;40.0440291;39.1297976;37.0864135;34.3135581;31.0500023
ZMB;Zambia;SSP4_ZMB;13.089;17.776;23.548;30.201;37.278;44.179;51.012;57.747;64.13;70.147;3.7012905;6.43997766;10.321048;15.2746192;20.9753741;26.913126;32.9807362;39.0516813;44.880363;50.4024841
ZWE;Zimbabwe;SSP4_ZWE;12.571;13.118;13.598;13.824;14.062;14.196;14.397;14.75;15.215;15.774;2.83545775;3.65960146;4.47926636;5.17457289;5.80417163;6.31474306;6.78394383;7.26798004;7.76381869;8.27414019
